"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1981-05-06","Liberia","Guinea","2","1","Friendly","Monrovia","Liberia","FALSE"
"1981-05-07","Taiwan","New Zealand","0","0","FIFA World Cup qualification","Taipei","Taiwan","FALSE"
"1981-05-08","Egypt","Morocco","0","0","FIFA World Cup qualification","Cairo","Egypt","FALSE"
"1981-05-10","Rwanda","Ethiopia","1","0","African Cup of Nations qualification","Kigali","Rwanda","FALSE"
"1981-05-11","Indonesia","New Zealand","0","2","FIFA World Cup qualification","Jakarta","Indonesia","FALSE"
"1981-05-12","England","Brazil","0","1","Friendly","London","England","FALSE"
"1981-05-13","Bulgaria","Finland","4","0","FIFA World Cup qualification","Sofia","Bulgaria","FALSE"
"1981-05-13","Hungary","Romania","1","0","FIFA World Cup qualification","Budapest","Hungary","FALSE"
"1981-05-14","Sweden","Denmark","1","2","Nordic Championship","Malmö","Sweden","FALSE"
"1981-05-15","France","Brazil","1","3","Friendly","Paris","France","FALSE"
"1981-05-16","Australia","New Zealand","0","2","FIFA World Cup qualification","Sydney","Australia","FALSE"
"1981-05-16","Wales","Scotland","2","0","British Home Championship","Swansea","Wales","FALSE"
"1981-05-17","Ecuador","Paraguay","1","0","FIFA World Cup qualification","Guayaquil","Ecuador","FALSE"
"1981-05-17","Ethiopia","Yemen DPR","1","1","Friendly","Addis Ababa","Ethiopia","FALSE"
"1981-05-19","German DR","Cuba","5","0","Friendly","Senftenberg","German DR","FALSE"
"1981-05-19","Germany","Brazil","1","2","Friendly","Stuttgart","Germany","FALSE"
"1981-05-19","Scotland","Northern Ireland","2","0","British Home Championship","Glasgow","Scotland","FALSE"
"1981-05-20","Australia","Indonesia","2","0","FIFA World Cup qualification","Melbourne","Australia","FALSE"
"1981-05-20","England","Wales","0","0","British Home Championship","London","England","FALSE"
"1981-05-20","Norway","Hungary","1","2","FIFA World Cup qualification","Oslo","Norway","FALSE"
"1981-05-23","England","Scotland","0","1","British Home Championship","London","England","FALSE"
"1981-05-23","New Zealand","Indonesia","5","0","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1981-05-23","Poland","Republic of Ireland","3","0","Friendly","Bydgoszcz","Poland","FALSE"
"1981-05-24","Ecuador","Chile","0","0","FIFA World Cup qualification","Guayaquil","Ecuador","FALSE"
"1981-05-24","Finland","Germany","0","4","FIFA World Cup qualification","Lahti","Finland","FALSE"
"1981-05-27","Czechoslovakia","Iceland","6","1","FIFA World Cup qualification","Bratislava","Czechoslovakia","FALSE"
"1981-05-28","Austria","Bulgaria","2","0","FIFA World Cup qualification","Vienna","Austria","FALSE"
"1981-05-30","New Zealand","Taiwan","2","0","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1981-05-30","Switzerland","England","2","1","FIFA World Cup qualification","Basel","Switzerland","FALSE"
"1981-05-30","Wales","Russia","0","0","FIFA World Cup qualification","Wrexham","Wales","FALSE"
"1981-05-31","Fiji","Indonesia","0","0","FIFA World Cup qualification","Suva","Fiji","FALSE"
"1981-05-31","Niger","Algeria","1","0","FIFA World Cup qualification","Niamey","Niger","FALSE"
"1981-05-31","Paraguay","Ecuador","3","1","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"1981-06-01","Equatorial Guinea","São Tomé and Príncipe","1","1","Friendly","Malabo","Equatorial Guinea","FALSE"
"1981-06-02","Japan","China PR","0","0","Kirin Cup","Saitama","Japan","FALSE"
"1981-06-03","Denmark","Italy","3","1","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"1981-06-03","Romania","Norway","1","0","FIFA World Cup qualification","Bucharest","Romania","FALSE"
"1981-06-03","Sweden","Northern Ireland","1","0","FIFA World Cup qualification","Solna","Sweden","FALSE"
"1981-06-06","Fiji","Taiwan","2","1","FIFA World Cup qualification","Suva","Fiji","FALSE"
"1981-06-06","Hungary","England","1","3","FIFA World Cup qualification","Budapest","Hungary","FALSE"
"1981-06-07","Paraguay","Chile","0","1","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"1981-06-07","Suriname","French Guiana","3","1","CFU Caribbean Cup qualification","Paramaribo","Suriname","FALSE"
"1981-06-10","Australia","Taiwan","3","2","FIFA World Cup qualification","Adelaide","Australia","FALSE"
"1981-06-11","Haiti","El Salvador","0","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1981-06-13","Haiti","El Salvador","0","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1981-06-14","Chile","Ecuador","2","0","FIFA World Cup qualification","Santiago","Chile","FALSE"
"1981-06-14","Liechtenstein","Malta","1","1","Korea Cup","Daejeon","South Korea","TRUE"
"1981-06-15","Indonesia","Taiwan","1","0","FIFA World Cup qualification","Jakarta","Indonesia","FALSE"
"1981-06-16","Liechtenstein","Thailand","0","2","Korea Cup","Jeonju","South Korea","TRUE"
"1981-06-17","Austria","Finland","5","1","FIFA World Cup qualification","Linz","Austria","FALSE"
"1981-06-17","South Korea","Malaysia","2","0","Korea Cup","Jeonju","South Korea","FALSE"
"1981-06-17","Norway","Switzerland","1","1","FIFA World Cup qualification","Oslo","Norway","FALSE"
"1981-06-18","Indonesia","Malta","0","1","Korea Cup","Daegu","South Korea","TRUE"
"1981-06-19","Japan","Malaysia","2","0","Korea Cup","Daegu","South Korea","TRUE"
"1981-06-19","Malawi","Tanzania","4","1","Friendly","Blantyre","Malawi","FALSE"
"1981-06-20","Indonesia","Thailand","1","3","Korea Cup","Seoul","South Korea","TRUE"
"1981-06-20","Portugal","Spain","2","0","Friendly","Porto","Portugal","FALSE"
"1981-06-21","Chile","Paraguay","3","0","FIFA World Cup qualification","Santiago","Chile","FALSE"
"1981-06-21","French Guiana","Suriname","3","1","CFU Caribbean Cup qualification","Cayenne","French Guiana","FALSE"
"1981-06-21","Guadeloupe","Dominica","5","0","CFU Caribbean Cup qualification","Basse-Terre","Guadeloupe","FALSE"
"1981-06-21","South Korea","Japan","2","0","Korea Cup","Busan","South Korea","FALSE"
"1981-06-21","Malawi","Tanzania","3","1","Friendly","Lilongwe","Malawi","FALSE"
"1981-06-22","Indonesia","Liechtenstein","2","3","Korea Cup","Seoul","South Korea","TRUE"
"1981-06-22","Malta","Thailand","2","0","Korea Cup","Seoul","South Korea","TRUE"
"1981-06-23","Malawi","Tanzania","0","0","Friendly","Nchalo","Malawi","FALSE"
"1981-06-24","Hong Kong","Macau","3","1","Friendly","So Kon Po","Hong Kong","FALSE"
"1981-06-24","Sweden","Portugal","3","0","FIFA World Cup qualification","Solna","Sweden","FALSE"
"1981-06-25","Mozambique","Angola","0","1","Friendly","Maputo","Mozambique","FALSE"
"1981-06-26","Zambia","DR Congo","3","1","Friendly","Lusaka","Zambia","FALSE"
"1981-06-27","Angola","Zimbabwe","1","1","Friendly","Maputo","Mozambique","TRUE"
"1981-06-27","Liberia","Ghana","0","0","Friendly","Monrovia","Liberia","FALSE"
"1981-06-28","Guinea","Ethiopia","2","2","African Cup of Nations qualification","Conakry","Guinea","FALSE"
"1981-06-28","Venezuela","Spain","0","2","Friendly","Caracas","Venezuela","FALSE"
"1981-06-28","Zambia","DR Congo","2","2","Friendly","Lusaka","Zambia","FALSE"
"1981-06-28","Taiwan","Indonesia","2","0","FIFA World Cup qualification","Taipei","Taiwan","FALSE"
"1981-07-02","Colombia","Spain","1","1","Friendly","Bogotá","Colombia","FALSE"
"1981-07-02","Finland","Norway","3","1","Nordic Championship","Helsinki","Finland","FALSE"
"1981-07-05","Barbados","Trinidad and Tobago","1","1","CFU Caribbean Cup qualification","Bridgetown","Barbados","FALSE"
"1981-07-05","Chile","Spain","1","1","Friendly","Santiago","Chile","FALSE"
"1981-07-05","Dominica","Guadeloupe","2","3","CFU Caribbean Cup qualification","Roseau","Dominica","FALSE"
"1981-07-05","Saint Vincent and the Grenadines","Martinique","2","1","CFU Caribbean Cup qualification","Kingstown","Saint Vincent and the Grenadines","FALSE"
"1981-07-06","Malawi","Mozambique","3","1","Friendly","Blantyre","Malawi","FALSE"
"1981-07-08","Brazil","Spain","1","0","Friendly","Salvador","Brazil","FALSE"
"1981-07-08","Mozambique","Zimbabwe","2","4","Friendly","Lilongwe","Malawi","TRUE"
"1981-07-10","Malawi","Zimbabwe","2","0","Friendly","Blantyre","Malawi","FALSE"
"1981-07-12","Kenya","Mauritius","2","1","Friendly","Saint-Paul","Réunion","TRUE"
"1981-07-12","Réunion","Madagascar","2","3","Friendly","Saint-Pierre","Réunion","FALSE"
"1981-07-13","Réunion","Madagascar","0","3","Friendly","Saint-Pierre","Réunion","FALSE"
"1981-07-14","Madagascar","Mauritius","0","0","Friendly","Saint-Pierre","Réunion","TRUE"
"1981-07-14","Réunion","Kenya","1","3","Friendly","Saint-Paul","Réunion","FALSE"
"1981-07-15","Uruguay","Chile","0","0","Copa Juan Pinto Durán","Montevideo","Uruguay","FALSE"
"1981-07-16","Benin","DR Congo","1","2","Friendly","Cotonou","Benin","FALSE"
"1981-07-17","Trinidad and Tobago","Barbados","1","1","CFU Caribbean Cup qualification","Port of Spain","Trinidad and Tobago","FALSE"
"1981-07-18","Nigeria","Burkina Faso","1","0","Friendly","Lagos","Nigeria","FALSE"
"1981-07-19","Benin","Ghana","1","2","Friendly","Cotonou","Benin","FALSE"
"1981-07-19","Kenya","Madagascar","1","0","Friendly","Saint-Paul","Réunion","TRUE"
"1981-07-19","Martinique","Saint Vincent and the Grenadines","1","2","CFU Caribbean Cup qualification","Fort-de-France","Martinique","FALSE"
"1981-07-19","Réunion","Mauritius","1","2","Friendly","Saint-Pierre","Réunion","FALSE"
"1981-07-19","Suriname","French Guiana","1","0","CFU Caribbean Cup qualification","Paramaribo","Suriname","FALSE"
"1981-07-22","Ghana","DR Congo","2","2","African Cup of Nations qualification","Accra","Ghana","FALSE"
"1981-07-26","Colombia","Peru","1","1","FIFA World Cup qualification","Bogotá","Colombia","FALSE"
"1981-07-26","El Salvador","Haiti","4","0","Friendly","San Salvador","El Salvador","FALSE"
"1981-07-26","Fiji","Australia","1","4","FIFA World Cup qualification","Suva","Fiji","FALSE"
"1981-07-29","Congo","DR Congo","2","2","Friendly","Brazzaville","Congo","FALSE"
"1981-07-29","Sweden","Finland","1","0","Nordic Championship","Halmstad","Sweden","FALSE"
"1981-08-01","Zimbabwe","Nigeria","2","0","Friendly","Salisbury","Zimbabwe","FALSE"
"1981-08-02","DR Congo","Ghana","1","2","African Cup of Nations qualification","Kinshasa","Zaïre","FALSE"
"1981-08-02","Guadeloupe","Saint Vincent and the Grenadines","3","0","CFU Caribbean Cup qualification","Basse-Terre","Guadeloupe","FALSE"
"1981-08-02","Suriname","Trinidad and Tobago","1","1","CFU Caribbean Cup qualification","Paramaribo","Suriname","FALSE"
"1981-08-03","Kenya","Nigeria","1","3","Friendly","Nairobi","Kenya","FALSE"
"1981-08-05","Peru","Chile","1","2","Friendly","Lima","Peru","FALSE"
"1981-08-06","Uganda","Burundi","2","2","Friendly","Kampala","Uganda","FALSE"
"1981-08-09","Uruguay","Colombia","3","2","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"1981-08-10","Indonesia","Fiji","3","3","FIFA World Cup qualification","Jakarta","Indonesia","FALSE"
"1981-08-12","Finland","Denmark","1","2","Nordic Championship","Tampere","Finland","FALSE"
"1981-08-12","Norway","Nigeria","2","2","Friendly","Oslo","Norway","FALSE"
"1981-08-12","Sweden","Bulgaria","1","0","Friendly","Uddevalla","Sweden","FALSE"
"1981-08-14","Australia","Fiji","10","0","FIFA World Cup qualification","Melbourne","Australia","FALSE"
"1981-08-14","Indonesia","Philippines","3","0","Indonesia Tournament","Jakarta","Indonesia","FALSE"
"1981-08-14","Trinidad and Tobago","Suriname","3","2","CFU Caribbean Cup qualification","San Fernando","Trinidad and Tobago","FALSE"
"1981-08-16","Cameroon","Madagascar","5","1","African Cup of Nations qualification","Yaoundé","Cameroon","FALSE"
"1981-08-16","Morocco","Zambia","2","1","African Cup of Nations qualification","Rabat","Morocco","FALSE"
"1981-08-16","New Zealand","Fiji","13","0","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1981-08-16","Peru","Colombia","2","0","FIFA World Cup qualification","Lima","Peru","FALSE"
"1981-08-16","Saint Vincent and the Grenadines","Guadeloupe","3","1","CFU Caribbean Cup qualification","Kingstown","Saint Vincent and the Grenadines","FALSE"
"1981-08-20","Indonesia","South Korea","0","1","Indonesia Tournament","Jakarta","Indonesia","FALSE"
"1981-08-22","Iceland","Nigeria","3","0","Friendly","Reykjavík","Iceland","FALSE"
"1981-08-22","Iraq","Ghana","4","0","Friendly","Baghdad","Iraq","FALSE"
"1981-08-23","Uruguay","Peru","1","2","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"1981-08-24","Iraq","Ghana","2","2","Friendly","Baghdad","Iraq","FALSE"
"1981-08-26","Chile","Brazil","0","0","Friendly","Santiago","Chile","FALSE"
"1981-08-26","Denmark","Iceland","3","0","Friendly","Copenhagen","Denmark","FALSE"
"1981-08-30","Algeria","Burkina Faso","7","0","African Cup of Nations qualification","Oran","Algeria","FALSE"
"1981-08-30","Indonesia","Australia","1","0","FIFA World Cup qualification","Surabaya","Indonesia","FALSE"
"1981-08-30","Madagascar","Cameroon","2","1","African Cup of Nations qualification","Antananarivo","Madagascar","FALSE"
"1981-08-30","Malaysia","Japan","0","2","Merdeka Tournament","Kuala Lumpur","Malaysia","FALSE"
"1981-08-30","Zambia","Morocco","2","0","African Cup of Nations qualification","Lusaka","Zambia","FALSE"
"1981-09-01","India","New Zealand","0","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-01","Singapore","Thailand","1","3","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-01","Switzerland","Netherlands","2","1","Friendly","Zürich","Switzerland","FALSE"
"1981-09-02","Finland","Albania","2","1","FIFA World Cup qualification","Kotka","Finland","FALSE"
"1981-09-02","Indonesia","United Arab Emirates","5","2","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-02","Poland","Germany","0","2","Friendly","Chorzów","Poland","FALSE"
"1981-09-03","India","Japan","2","3","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-04","South Korea","Singapore","2","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-04","Malawi","Zimbabwe","1","2","Friendly","Mbabane","Eswatini","TRUE"
"1981-09-04","Malaysia","New Zealand","0","1","Merdeka Tournament","Kuala Lumpur","Malaysia","FALSE"
"1981-09-04","Eswatini","Lesotho","1","1","Friendly","Mbabane","Eswatini","FALSE"
"1981-09-05","India","United Arab Emirates","2","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-05","Lesotho","Malawi","1","4","Friendly","Mbabane","Eswatini","TRUE"
"1981-09-05","Eswatini","Zimbabwe","0","2","Friendly","Mbabane","Eswatini","FALSE"
"1981-09-06","Lesotho","Zimbabwe","2","5","Friendly","Mbabane","Eswatini","TRUE"
"1981-09-06","Niger","Burkina Faso","2","1","Friendly","Niamey","Niger","FALSE"
"1981-09-06","Peru","Uruguay","0","0","FIFA World Cup qualification","Lima","Peru","FALSE"
"1981-09-06","Eswatini","Malawi","0","0","Friendly","Mbabane","Eswatini","FALSE"
"1981-09-07","Indonesia","New Zealand","0","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-08","Japan","United Arab Emirates","3","2","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-09","Belgium","France","2","0","FIFA World Cup qualification","Brussels","Belgium","FALSE"
"1981-09-09","Czechoslovakia","Wales","2","0","FIFA World Cup qualification","Prague","Czechoslovakia","FALSE"
"1981-09-09","Denmark","Yugoslavia","1","2","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"1981-09-09","Iceland","Turkey","2","0","FIFA World Cup qualification","Reykjavík","Iceland","FALSE"
"1981-09-09","Malaysia","Indonesia","2","0","Merdeka Tournament","Kuala Lumpur","Malaysia","FALSE"
"1981-09-09","Netherlands","Republic of Ireland","2","2","FIFA World Cup qualification","Rotterdam","Netherlands","FALSE"
"1981-09-09","Norway","England","2","1","FIFA World Cup qualification","Oslo","Norway","FALSE"
"1981-09-09","Romania","Bulgaria","1","2","Friendly","Bucharest","Romania","FALSE"
"1981-09-09","Scotland","Sweden","2","0","FIFA World Cup qualification","Glasgow","Scotland","FALSE"
"1981-09-10","Iraq","Thailand","7","1","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-10","New Zealand","United Arab Emirates","0","1","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-11","India","Indonesia","1","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-12","Japan","New Zealand","0","1","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-12","Malaysia","United Arab Emirates","0","1","Merdeka Tournament","Kuala Lumpur","Malaysia","FALSE"
"1981-09-13","Colombia","Uruguay","1","1","FIFA World Cup qualification","Bogotá","Colombia","FALSE"
"1981-09-13","Iraq","South Korea","1","1","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-13","Saint Vincent and the Grenadines","Suriname","2","1","CFU Caribbean Cup qualification","Kingstown","Saint Vincent and the Grenadines","FALSE"
"1981-09-14","Indonesia","Japan","0","2","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-15","Malaysia","India","2","2","Merdeka Tournament","Kuala Lumpur","Malaysia","FALSE"
"1981-09-16","Iraq","Singapore","4","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-16","South Korea","Thailand","1","1","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-18","Iraq","Japan","2","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1981-09-20","Burkina Faso","Algeria","1","1","African Cup of Nations qualification","Ouagadougou","Upper Volta","FALSE"
"1981-09-20","Venezuela","Cuba","1","0","Friendly","Barquisimeto","Venezuela","FALSE"
"1981-09-23","Austria","Spain","0","0","Friendly","Vienna","Austria","FALSE"
"1981-09-23","Denmark","Norway","2","1","Nordic Championship","Copenhagen","Denmark","FALSE"
"1981-09-23","Germany","Finland","7","1","FIFA World Cup qualification","Bochum","Germany","FALSE"
"1981-09-23","Greece","Sweden","2","1","Friendly","Salonica","Greece","FALSE"
"1981-09-23","Iceland","Czechoslovakia","1","1","FIFA World Cup qualification","Reykjavík","Iceland","FALSE"
"1981-09-23","Italy","Bulgaria","3","2","Friendly","Bologna","Italy","FALSE"
"1981-09-23","Portugal","Poland","2","0","Friendly","Lisbon","Portugal","FALSE"
"1981-09-23","Romania","Hungary","0","0","FIFA World Cup qualification","Bucharest","Romania","FALSE"
"1981-09-23","Russia","Turkey","4","0","FIFA World Cup qualification","Moscow","Soviet Union","TRUE"
"1981-09-24","China PR","New Zealand","0","0","FIFA World Cup qualification","Beijing","China PR","FALSE"
"1981-09-26","Uganda","Nigeria","1","0","Friendly","Kampala","Uganda","FALSE"
"1981-09-27","Morocco","Tunisia","2","2","Friendly","Kenitra","Morocco","FALSE"
"1981-09-27","Suriname","Saint Vincent and the Grenadines","3","3","CFU Caribbean Cup qualification","Paramaribo","Suriname","FALSE"
"1981-09-30","Botswana","Zimbabwe","0","1","Friendly","Gaborone","Botswana","FALSE"
"1981-09-30","Trinidad and Tobago","Grenada","3","1","Friendly","Arima","Trinidad and Tobago","FALSE"
"1981-10-02","Trinidad and Tobago","Grenada","5","1","Friendly","San Fernando","Trinidad and Tobago","FALSE"
"1981-10-03","New Zealand","China PR","1","0","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1981-10-03","Nigeria","Liberia","3","0","Friendly","Calabar","Nigeria","FALSE"
"1981-10-04","Ethiopia","Guinea","1","1","African Cup of Nations qualification","Addis Ababa","Ethiopia","FALSE"
"1981-10-07","Turkey","Russia","0","3","FIFA World Cup qualification","İzmir","Turkey","FALSE"
"1981-10-10","German DR","Poland","2","3","FIFA World Cup qualification","Leipzig","German DR","FALSE"
"1981-10-10","New Zealand","Kuwait","1","2","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1981-10-10","Nigeria","Algeria","0","2","FIFA World Cup qualification","Lagos","Nigeria","FALSE"
"1981-10-10","Romania","Switzerland","1","2","FIFA World Cup qualification","Bucharest","Romania","FALSE"
"1981-10-12","Trinidad and Tobago","Canada","2","4","Friendly","San Fernando","Trinidad and Tobago","FALSE"
"1981-10-14","Albania","Bulgaria","0","2","FIFA World Cup qualification","Tirana","Albania","FALSE"
"1981-10-14","Austria","Germany","1","3","FIFA World Cup qualification","Vienna","Austria","FALSE"
"1981-10-14","Greece","Denmark","2","3","FIFA World Cup qualification","Salonica","Greece","FALSE"
"1981-10-14","Hungary","Switzerland","3","0","FIFA World Cup qualification","Budapest","Hungary","FALSE"
"1981-10-14","Republic of Ireland","France","3","2","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE"
"1981-10-14","Netherlands","Belgium","3","0","FIFA World Cup qualification","Rotterdam","Netherlands","FALSE"
"1981-10-14","Northern Ireland","Scotland","0","0","FIFA World Cup qualification","Belfast","Northern Ireland","FALSE"
"1981-10-14","Portugal","Sweden","1","2","FIFA World Cup qualification","Lisbon","Portugal","FALSE"
"1981-10-14","Spain","Luxembourg","3","0","Friendly","Valencia","Spain","FALSE"
"1981-10-14","Wales","Iceland","2","2","FIFA World Cup qualification","Swansea","Wales","FALSE"
"1981-10-17","Saudi Arabia","South Korea","2","0","Friendly","Riyadh","Saudi Arabia","FALSE"
"1981-10-17","Yugoslavia","Italy","1","1","FIFA World Cup qualification","Belgrade","Yugoslavia","FALSE"
"1981-10-18","China PR","Kuwait","3","0","FIFA World Cup qualification","Beijing","China PR","FALSE"
"1981-10-19","Puerto Rico","Guadeloupe","1","1","CFU Caribbean Cup","San Juan","Puerto Rico","FALSE"
"1981-10-19","Saint Vincent and the Grenadines","Trinidad and Tobago","0","2","CFU Caribbean Cup","San Juan","Puerto Rico","TRUE"
"1981-10-21","Guadeloupe","Trinidad and Tobago","0","2","CFU Caribbean Cup","San Juan","Puerto Rico","TRUE"
"1981-10-21","Puerto Rico","Saint Vincent and the Grenadines","0","2","CFU Caribbean Cup","San Juan","Puerto Rico","FALSE"
