"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1985-05-22","Finland","England","1","1","FIFA World Cup qualification","Helsinki","Finland","FALSE"
"1985-05-22","Sweden","Norway","1","0","Friendly","Gothenburg","Sweden","FALSE"
"1985-05-25","North Korea","Singapore","2","0","FIFA World Cup qualification","Nampo","North Korea","FALSE"
"1985-05-25","Scotland","England","1","0","Rous Cup","Glasgow","Scotland","FALSE"
"1985-05-26","Bolivia","Paraguay","1","1","FIFA World Cup qualification","Santa Cruz","Bolivia","FALSE"
"1985-05-26","Colombia","Peru","1","0","FIFA World Cup qualification","Bogotá","Colombia","FALSE"
"1985-05-26","Costa Rica","United States","1","1","CONCACAF Championship","Alajuela","Costa Rica","FALSE"
"1985-05-26","Japan","Uruguay","1","4","Kirin Cup","Tokyo","Japan","FALSE"
"1985-05-26","Republic of Ireland","Spain","0","0","Friendly","Cork","Republic of Ireland","FALSE"
"1985-05-26","Venezuela","Argentina","2","3","FIFA World Cup qualification","San Cristóbal","Venezuela","FALSE"
"1985-05-28","Iceland","Scotland","0","1","FIFA World Cup qualification","Reykjavík","Iceland","FALSE"
"1985-05-30","Albania","Poland","0","1","FIFA World Cup qualification","Tirana","Albania","FALSE"
"1985-05-31","United States","Costa Rica","0","1","CONCACAF Championship","Torrance","United States","FALSE"
"1985-06-01","Bulgaria","Yugoslavia","2","1","FIFA World Cup qualification","Sofia","Bulgaria","FALSE"
"1985-06-01","Hong Kong","Macau","2","0","Friendly","Siu Sai Wan","Hong Kong","FALSE"
"1985-06-02","Bolivia","Brazil","0","2","FIFA World Cup qualification","Santa Cruz","Bolivia","FALSE"
"1985-06-02","Canada","Ghana","2","1","Korea Cup","Seoul","South Korea","TRUE"
"1985-06-02","Colombia","Argentina","1","3","FIFA World Cup qualification","Bogotá","Colombia","FALSE"
"1985-06-02","Republic of Ireland","Switzerland","3","0","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE"
"1985-06-02","Mexico","Italy","1","1","Friendly","Mexico City","Mexico","FALSE"
"1985-06-02","Venezuela","Peru","0","1","FIFA World Cup qualification","San Cristóbal","Venezuela","FALSE"
"1985-06-03","Bahrain","Malaysia","3","1","Korea Cup","Seoul","South Korea","TRUE"
"1985-06-03","New Zealand","Fiji","5","0","Friendly","Mount Maunganui","New Zealand","FALSE"
"1985-06-05","Denmark","Russia","4","2","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"1985-06-05","New Zealand","Fiji","3","0","Friendly","Gisborne","New Zealand","FALSE"
"1985-06-05","Norway","Wales","4","2","Friendly","Bergen","Norway","FALSE"
"1985-06-05","Sweden","Czechoslovakia","2","0","FIFA World Cup qualification","Solna","Sweden","FALSE"
"1985-06-06","England","Italy","1","2","Friendly","Mexico City","Mexico","TRUE"
"1985-06-06","Finland","Romania","1","1","FIFA World Cup qualification","Helsinki","Finland","FALSE"
"1985-06-06","South Korea","Thailand","3","2","Korea Cup","Daejeon","South Korea","FALSE"
"1985-06-07","New Zealand","Fiji","2","0","Friendly","Auckland","New Zealand","FALSE"
"1985-06-08","Brazil","Chile","3","1","Friendly","Porto Alegre","Brazil","FALSE"
"1985-06-08","South Korea","Bahrain","3","0","Korea Cup","Gwangju","South Korea","FALSE"
"1985-06-09","Argentina","Venezuela","3","0","FIFA World Cup qualification","Buenos Aires","Argentina","FALSE"
"1985-06-09","Canada","Iraq","1","6","Korea Cup","Gwangju","South Korea","TRUE"
"1985-06-09","Mexico","England","1","0","Friendly","Mexico City","Mexico","FALSE"
"1985-06-09","Paraguay","Bolivia","3","0","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"1985-06-09","Peru","Colombia","0","0","FIFA World Cup qualification","Lima","Peru","FALSE"
"1985-06-12","England","Germany","3","0","Friendly","Mexico City","Mexico","TRUE"
"1985-06-12","Iceland","Spain","1","2","FIFA World Cup qualification","Reykjavík","Iceland","FALSE"
"1985-06-15","South Korea","Iraq","2","0","Korea Cup","Seoul","South Korea","FALSE"
"1985-06-15","Mexico","Germany","2","0","Friendly","Mexico City","Mexico","FALSE"
"1985-06-15","Nigeria","Ivory Coast","0","0","Friendly","Lagos","Nigeria","FALSE"
"1985-06-16","Argentina","Colombia","1","0","FIFA World Cup qualification","Buenos Aires","Argentina","FALSE"
"1985-06-16","Paraguay","Brazil","0","2","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"1985-06-16","Peru","Venezuela","4","1","FIFA World Cup qualification","Lima","Peru","FALSE"
"1985-06-16","United States","England","0","5","Friendly","Los Angeles","United States","FALSE"
"1985-06-19","Nigeria","Ivory Coast","2","0","Friendly","Lagos","Nigeria","FALSE"
"1985-06-23","Brazil","Paraguay","1","1","FIFA World Cup qualification","Rio de Janeiro","Brazil","FALSE"
"1985-06-23","Ivory Coast","Nigeria","1","1","Friendly","Abidjan","Ivory Coast","FALSE"
"1985-06-23","Peru","Argentina","1","0","FIFA World Cup qualification","Lima","Peru","FALSE"
"1985-06-23","Venezuela","Colombia","2","2","FIFA World Cup qualification","San Cristóbal","Venezuela","FALSE"
"1985-06-24","Guinea","Gambia","1","0","Friendly","Conakry","Guinea","FALSE"
"1985-06-25","Barbados","Suriname","0","0","CFU Caribbean Cup","Bridgetown","Barbados","FALSE"
"1985-06-25","Guadeloupe","Martinique","1","2","CFU Caribbean Cup","Bridgetown","Barbados","TRUE"
"1985-06-26","Ivory Coast","Nigeria","1","1","Friendly","Abidjan","Ivory Coast","FALSE"
"1985-06-27","Barbados","Guadeloupe","1","1","CFU Caribbean Cup","Bridgetown","Barbados","FALSE"
"1985-06-27","Martinique","Suriname","2","0","CFU Caribbean Cup","Bridgetown","Barbados","TRUE"
"1985-06-30","Angola","São Tomé and Príncipe","3","2","Friendly","Praia","Cape Verde","TRUE"
"1985-06-30","Argentina","Peru","2","2","FIFA World Cup qualification","Buenos Aires","Argentina","FALSE"
"1985-06-30","Barbados","Martinique","1","1","CFU Caribbean Cup","Bridgetown","Barbados","FALSE"
"1985-06-30","Brazil","Bolivia","1","1","FIFA World Cup qualification","São Paulo","Brazil","FALSE"
"1985-06-30","Colombia","Venezuela","2","0","FIFA World Cup qualification","Bogotá","Colombia","FALSE"
"1985-06-30","Guadeloupe","Suriname","2","2","CFU Caribbean Cup","Bridgetown","Barbados","TRUE"
"1985-07-01","Réunion","DR Congo","1","2","Friendly","Saint-Paul","Réunion","FALSE"
"1985-07-03","Saudi Arabia","Jordan","4","0","Arab Cup","Taif","Saudi Arabia","FALSE"
"1985-07-04","Bahrain","Iraq","1","1","Arab Cup","Taif","Saudi Arabia","TRUE"
"1985-07-04","Fiji","Tahiti","0","1","Friendly","Suva","Fiji","FALSE"
"1985-07-04","Malawi","DR Congo","0","1","Friendly","Saint-Paul","Réunion","TRUE"
"1985-07-05","Jordan","Qatar","0","2","Arab Cup","Taif","Saudi Arabia","TRUE"
"1985-07-06","Bahrain","Mauritania","2","0","Arab Cup","Taif","Saudi Arabia","TRUE"
"1985-07-06","Malawi","Tanzania","0","0","Friendly","Blantyre","Malawi","FALSE"
"1985-07-06","Nigeria","Tunisia","1","0","FIFA World Cup qualification","Lagos","Nigeria","FALSE"
"1985-07-07","Réunion","Malawi","2","8","Friendly","Saint-Paul","Réunion","FALSE"
"1985-07-07","Saudi Arabia","Qatar","1","0","Arab Cup","Taif","Saudi Arabia","FALSE"
"1985-07-08","Iraq","Mauritania","2","0","Arab Cup","Taif","Saudi Arabia","TRUE"
"1985-07-08","Malawi","Tanzania","2","0","Friendly","Lilongwe","Malawi","FALSE"
"1985-07-09","Cape Verde","Angola","0","0","Friendly","Mindelo","Cape Verde","FALSE"
"1985-07-09","Kenya","DR Congo","0","1","Friendly","Nairobi","Kenya","FALSE"
"1985-07-10","Angola","Guinea-Bissau","3","1","Friendly","Praia","Cape Verde","TRUE"
"1985-07-10","Bahrain","Qatar","1","1","Arab Cup","Taif","Saudi Arabia","TRUE"
"1985-07-10","Iceland","Faroe Islands","9","0","Friendly","Keflavík","Iceland","FALSE"
"1985-07-10","Malawi","Tanzania","0","0","Friendly","Mzuzu","Malawi","FALSE"
"1985-07-10","Saudi Arabia","Iraq","2","3","Arab Cup","Taif","Saudi Arabia","FALSE"
"1985-07-11","Fiji","Tahiti","0","1","Friendly","Suva","Fiji","FALSE"
"1985-07-12","Bahrain","Iraq","0","1","Arab Cup","Taif","Saudi Arabia","TRUE"
"1985-07-12","Egypt","Morocco","0","0","FIFA World Cup qualification","Cairo","Egypt","FALSE"
"1985-07-12","Iceland","Faroe Islands","1","0","Friendly","Akranes","Iceland","FALSE"
"1985-07-12","Saudi Arabia","Qatar","0","0","Arab Cup","Taif","Saudi Arabia","FALSE"
"1985-07-13","Algeria","Zambia","2","0","FIFA World Cup qualification","Algiers","Algeria","FALSE"
"1985-07-14","Fiji","Tahiti","1","2","Friendly","Suva","Fiji","FALSE"
"1985-07-14","Ghana","Libya","0","0","FIFA World Cup qualification","Accra","Ghana","FALSE"
"1985-07-18","Costa Rica","Trinidad and Tobago","3","1","Friendly","San José","Costa Rica","FALSE"
"1985-07-20","Tunisia","Nigeria","2","0","FIFA World Cup qualification","Tunis","Tunisia","FALSE"
"1985-07-21","South Korea","Indonesia","2","0","FIFA World Cup qualification","Seoul","South Korea","FALSE"
"1985-07-26","Libya","Ghana","2","0","FIFA World Cup qualification","Bin Ghashir","Libya","FALSE"
"1985-07-28","Kenya","Uganda","0","1","Friendly","Nairobi","Kenya","FALSE"
"1985-07-28","Morocco","Egypt","2","0","FIFA World Cup qualification","Casablanca","Morocco","FALSE"
"1985-07-28","Tunisia","Saudi Arabia","1","0","Friendly","Tunis","Tunisia","FALSE"
"1985-07-28","Zambia","Algeria","0","1","FIFA World Cup qualification","Lusaka","Zambia","FALSE"
"1985-07-30","Indonesia","South Korea","1","4","FIFA World Cup qualification","Jakarta","Indonesia","FALSE"
"1985-08-04","Kenya","Algeria","0","0","African Cup of Nations qualification","Nairobi","Kenya","FALSE"
"1985-08-06","Thailand","Hong Kong","1","2","Friendly","Bangkok","Thailand","FALSE"
"1985-08-07","Russia","Romania","2","0","Friendly","Moscow","Soviet Union","FALSE"
"1985-08-10","Nigeria","Zambia","0","0","African Cup of Nations qualification","Lagos","Nigeria","FALSE"
"1985-08-11","Costa Rica","Honduras","2","2","CONCACAF Championship","San José","Costa Rica","FALSE"
"1985-08-11","Guinea","Mali","1","1","Friendly","Conakry","Guinea","FALSE"
"1985-08-11","Japan","Hong Kong","3","0","FIFA World Cup qualification","Kobe","Japan","FALSE"
"1985-08-12","Indonesia","Thailand","1","2","Indonesia Tournament","Jakarta","Indonesia","FALSE"
"1985-08-13","Algeria","Kenya","3","0","African Cup of Nations qualification","Algiers","Algeria","FALSE"
"1985-08-14","Norway","German DR","0","1","Friendly","Oslo","Norway","FALSE"
"1985-08-17","Canada","Costa Rica","1","1","CONCACAF Championship","Toronto","Canada","FALSE"
"1985-08-18","Ivory Coast","Ghana","2","0","African Cup of Nations qualification","Abidjan","Ivory Coast","FALSE"
"1985-08-18","Zambia","Nigeria","1","0","African Cup of Nations qualification","Lusaka","Zambia","FALSE"
"1985-08-18","Zimbabwe","Senegal","1","0","African Cup of Nations qualification","Harare","Zimbabwe","FALSE"
"1985-08-21","France","Uruguay","2","0","CONMEBOL–UEFA Cup of Champions","Paris","France","FALSE"
"1985-08-21","Sweden","Poland","1","0","Friendly","Malmö","Sweden","FALSE"
"1985-08-23","Libya","Mozambique","2","1","African Cup of Nations qualification","Benghazi","Libya","FALSE"
"1985-08-25","Honduras","Canada","0","1","CONCACAF Championship","Tegucigalpa","Honduras","FALSE"
"1985-08-25","Mali","Guinea","1","1","Friendly","Bamako","Mali","FALSE"
"1985-08-25","Morocco","DR Congo","1","0","African Cup of Nations qualification","Casablanca","Morocco","FALSE"
"1985-08-27","Mexico","Bulgaria","1","1","Friendly","Los Angeles","United States","TRUE"
"1985-08-28","Romania","Finland","2","0","FIFA World Cup qualification","Timişoara","Romania","FALSE"
"1985-08-28","Russia","Germany","1","0","Friendly","Moscow","Soviet Union","FALSE"
"1985-08-28","Switzerland","Turkey","0","0","Friendly","St. Gallen","Switzerland","FALSE"
"1985-09-01","Costa Rica","Canada","0","0","CONCACAF Championship","San José","Costa Rica","FALSE"
"1985-09-01","Ghana","Ivory Coast","0","0","African Cup of Nations qualification","Kumasi","Ghana","FALSE"
"1985-09-01","Senegal","Zimbabwe","3","0","African Cup of Nations qualification","Dakar","Senegal","FALSE"
"1985-09-03","Israel","Taiwan","6","0","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"1985-09-04","Czechoslovakia","Poland","3","1","Friendly","Brno","Czechoslovakia","FALSE"
"1985-09-04","Netherlands","Bulgaria","1","0","Friendly","Heerenveen","Netherlands","FALSE"
"1985-09-06","Bahrain","Syria","1","1","FIFA World Cup qualification","Riffa","Bahrain","FALSE"
"1985-09-08","DR Congo","Morocco","0","0","African Cup of Nations qualification","Lubumbashi","Zaïre","FALSE"
"1985-09-08","Honduras","Costa Rica","3","1","CONCACAF Championship","Tegucigalpa","Honduras","FALSE"
"1985-09-08","Israel","Taiwan","5","0","FIFA World Cup qualification","Ramat Gan","Israel","FALSE"
"1985-09-10","Norway","Egypt","3","0","Friendly","Oslo","Norway","FALSE"
"1985-09-10","Wales","Scotland","1","1","FIFA World Cup qualification","Cardiff","Wales","FALSE"
"1985-09-11","Denmark","Sweden","0","3","Friendly","Copenhagen","Denmark","FALSE"
"1985-09-11","England","Romania","1","1","FIFA World Cup qualification","London","England","FALSE"
"1985-09-11","German DR","France","2","0","FIFA World Cup qualification","Leipzig","German DR","FALSE"
"1985-09-11","Poland","Belgium","0","0","FIFA World Cup qualification","Chorzów","Poland","FALSE"
"1985-09-11","Switzerland","Republic of Ireland","0","0","FIFA World Cup qualification","Berne","Switzerland","FALSE"
"1985-09-11","Turkey","Northern Ireland","0","0","FIFA World Cup qualification","İzmir","Turkey","FALSE"
"1985-09-14","Canada","Honduras","2","1","CONCACAF Championship","St. John's","Canada","FALSE"
"1985-09-15","Cameroon","Saudi Arabia","4","1","Friendly","Yaoundé","Cameroon","FALSE"
"1985-09-15","Mozambique","Libya","2","1","African Cup of Nations qualification","Maputo","Mozambique","FALSE"
"1985-09-16","Papua New Guinea","China PR","1","4","Friendly","Lae","Papua New Guinea","FALSE"
"1985-09-19","Papua New Guinea","China PR","1","1","Friendly","Port Moresby","Papua New Guinea","FALSE"
"1985-09-20","Mexico","Peru","0","0","Friendly","Los Angeles","United States","TRUE"
"1985-09-20","Syria","Bahrain","1","0","FIFA World Cup qualification","Damascus","Syria","FALSE"
"1985-09-20","United Arab Emirates","Iraq","2","3","FIFA World Cup qualification","Dubai","United Arab Emirates","FALSE"
"1985-09-21","New Zealand","Australia","0","0","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1985-09-22","Hong Kong","Japan","1","2","FIFA World Cup qualification","Siu Sai Wan","Hong Kong","FALSE"
"1985-09-22","Mexico","Peru","1","0","Friendly","San Jose","United States","TRUE"
"1985-09-25","Czechoslovakia","Portugal","1","0","FIFA World Cup qualification","Prague","Czechoslovakia","FALSE"
"1985-09-25","Finland","Turkey","1","0","FIFA World Cup qualification","Tampere","Finland","FALSE"
"1985-09-25","Italy","Norway","1","2","Friendly","Lecce","Italy","FALSE"
"1985-09-25","Luxembourg","Bulgaria","1","3","FIFA World Cup qualification","Luxembourg","Luxembourg","FALSE"
"1985-09-25","Russia","Denmark","1","0","FIFA World Cup qualification","Moscow","Soviet Union","TRUE"
"1985-09-25","Spain","Iceland","2","1","FIFA World Cup qualification","Seville","Spain","FALSE"
"1985-09-25","Sweden","Germany","2","2","FIFA World Cup qualification","Solna","Sweden","FALSE"
"1985-09-27","Australia","China PR","3","0","Friendly","Brisbane","Australia","FALSE"
"1985-09-27","Iraq","United Arab Emirates","1","2","FIFA World Cup qualification","Taif","Saudi Arabia","TRUE"
"1985-09-28","Yugoslavia","German DR","1","2","FIFA World Cup qualification","Belgrade","Yugoslavia","FALSE"
"1985-10-04","Malawi","Uganda","1","0","CECAFA Cup","Bulawayo","Zimbabwe","TRUE"
"1985-10-04","Saudi Arabia","Cameroon","2","1","Friendly","Taif","Saudi Arabia","FALSE"
"1985-10-04","Zimbabwe","Tanzania","1","0","CECAFA Cup","Harare","Zimbabwe","FALSE"
"1985-10-05","New Zealand","Taiwan","5","1","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1985-10-06","Malawi","Zambia","2","2","CECAFA Cup","Bulawayo","Zimbabwe","TRUE"
"1985-10-06","Morocco","Libya","3","0","FIFA World Cup qualification","Rabat","Morocco","FALSE"
"1985-10-06","Tunisia","Algeria","1","4","FIFA World Cup qualification","Tunis","Tunisia","FALSE"
"1985-10-06","Zimbabwe","Kenya","1","1","CECAFA Cup","Harare","Zimbabwe","FALSE"
"1985-10-08","Israel","Australia","1","2","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"1985-10-08","Kenya","Tanzania","3","2","CECAFA Cup","Harare","Zimbabwe","TRUE"
"1985-10-08","Uganda","Zambia","3","0","CECAFA Cup","Bulawayo","Zimbabwe","TRUE"
"1985-10-09","Denmark","Switzerland","0","0","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"1985-10-09","Paraguay","Chile","0","0","Friendly","Asunción","Paraguay","FALSE"
"1985-10-11","Kenya","Uganda","0","0","CECAFA Cup","Harare","Zimbabwe","TRUE"
"1985-10-11","Libya","Mexico","3","1","Friendly","Benghazi","Libya","FALSE"
"1985-10-11","Zimbabwe","Malawi","1","0","CECAFA Cup","Bulawayo","Zimbabwe","FALSE"
"1985-10-12","New Zealand","Taiwan","5","0","FIFA World Cup qualification","Christchurch","New Zealand","FALSE"
"1985-10-12","Malawi","Uganda","3","1","CECAFA Cup","Bulawayo","Zimbabwe","TRUE"
"1985-10-12","Portugal","Malta","3","2","FIFA World Cup qualification","Lisbon","Portugal","FALSE"
"1985-10-13","Brunei","Malaysia","0","4","Merlion Cup","Kallang","Singapore","TRUE"
"1985-10-13","Zimbabwe","Kenya","2","0","CECAFA Cup","Harare","Zimbabwe","FALSE"
"1985-10-15","Yemen","Mexico","0","2","Friendly","Sana'a","Yemen AR","TRUE"
"1985-10-16","Austria","Yugoslavia","0","3","Friendly","Linz","Austria","FALSE"
"1985-10-16","Belgium","Netherlands","1","0","FIFA World Cup qualification","Brussels","Belgium","FALSE"
"1985-10-16","Czechoslovakia","Sweden","2","1","FIFA World Cup qualification","Prague","Czechoslovakia","FALSE"
"1985-10-16","England","Turkey","5","0","FIFA World Cup qualification","London","England","FALSE"
"1985-10-16","Germany","Portugal","0","1","FIFA World Cup qualification","Stuttgart","Germany","FALSE"
"1985-10-16","Greece","Bulgaria","0","2","Friendly","Salonica","Greece","FALSE"
"1985-10-16","Norway","Denmark","1","5","FIFA World Cup qualification","Oslo","Norway","FALSE"
"1985-10-16","Peru","Paraguay","0","1","Friendly","Lima","Peru","FALSE"
"1985-10-16","Romania","Northern Ireland","0","1","FIFA World Cup qualification","Bucharest","Romania","FALSE"
"1985-10-16","Russia","Republic of Ireland","2","0","FIFA World Cup qualification","Moscow","Soviet Union","TRUE"
"1985-10-16","Scotland","German DR","0","0","Friendly","Glasgow","Scotland","FALSE"
"1985-10-16","Singapore","Brunei","2","1","Merlion Cup","Kallang","Singapore","FALSE"
"1985-10-16","Wales","Hungary","0","3","Friendly","Cardiff","Wales","FALSE"
"1985-10-18","Algeria","Tunisia","3","0","FIFA World Cup qualification","Algiers","Algeria","FALSE"
"1985-10-18","Jordan","Mexico","0","0","Friendly","Amman","Jordan","FALSE"
"1985-10-18","Libya","Morocco","1","0","FIFA World Cup qualification","Bin Ghashir","Libya","FALSE"
"1985-10-20","Australia","Israel","1","1","FIFA World Cup qualification","Melbourne","Australia","FALSE"
"1985-10-20","Egypt","Mexico","2","1","Friendly","Cairo","Egypt","FALSE"
"1985-10-20","Singapore","Malaysia","2","0","Merlion Cup","Kallang","Singapore","FALSE"
"1985-10-23","Australia","Taiwan","7","0","FIFA World Cup qualification","Adelaide","Australia","FALSE"
"1985-10-23","Singapore","Malaysia","4","0","Merlion Cup","Kallang","Singapore","FALSE"
"1985-10-25","Kuwait","Mexico","0","0","Friendly","Kuwait City","Kuwait","FALSE"
"1985-10-26","Myanmar","Indonesia","2","1","Friendly","Yangon","Burma","FALSE"
"1985-10-26","Japan","South Korea","1","2","FIFA World Cup qualification","Tokyo","Japan","FALSE"
"1985-10-26","New Zealand","Israel","3","1","FIFA World Cup qualification","Auckland","New Zealand","FALSE"
"1985-10-27","Australia","Taiwan","8","0","FIFA World Cup qualification","Sydney","Australia","FALSE"
"1985-10-27","Chile","Peru","4","2","FIFA World Cup qualification","Santiago","Chile","FALSE"
"1985-10-27","Paraguay","Colombia","3","0","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"1985-10-30","Albania","Greece","1","1","FIFA World Cup qualification","Tirana","Albania","FALSE"
"1985-10-30","France","Luxembourg","6","0","FIFA World Cup qualification","Paris","France","FALSE"
"1985-10-30","Russia","Norway","1","0","FIFA World Cup qualification","Moscow","Soviet Union","TRUE"
"1985-11-03","Australia","New Zealand","2","0","FIFA World Cup qualification","Sydney","Australia","FALSE"
"1985-11-03","Colombia","Paraguay","2","1","FIFA World Cup qualification","Cali","Colombia","FALSE"
"1985-11-03","South Korea","Japan","1","0","FIFA World Cup qualification","Seoul","South Korea","FALSE"
"1985-11-03","Peru","Chile","0","1","FIFA World Cup qualification","Lima","Peru","FALSE"
"1985-11-05","Anguilla","British Virgin Islands","0","1","Friendly","The Valley","Anguilla","FALSE"
"1985-11-06","France","Yugoslavia","2","0","FIFA World Cup qualification","Paris","France","FALSE"
"1985-11-08","Angola","Mozambique","0","0","Friendly","Luanda","Angola","FALSE"
"1985-11-10","Angola","Zimbabwe","2","3","Friendly","Luanda","Angola","FALSE"
"1985-11-10","Israel","New Zealand","3","0","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"1985-11-10","Paraguay","Chile","3","0","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"1985-11-11","Mozambique","Zimbabwe","1","2","Friendly","Luanda","Angola","TRUE"
"1985-11-13","England","Northern Ireland","0","0","FIFA World Cup qualification","London","England","FALSE"
"1985-11-13","Republic of Ireland","Denmark","1","4","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE"
"1985-11-13","Switzerland","Norway","1","1","FIFA World Cup qualification","Lucerne","Switzerland","FALSE"
"1985-11-13","Turkey","Romania","1","3","FIFA World Cup qualification","İzmir","Turkey","FALSE"
"1985-11-14","Mexico","Argentina","1","1","Friendly","Los Angeles","United States","TRUE"
"1985-11-15","Syria","Iraq","0","0","FIFA World Cup qualification","Damascus","Syria","FALSE"
"1985-11-16","German DR","Bulgaria","2","1","FIFA World Cup qualification","Karl-Marx-Stadt","German DR","FALSE"
"1985-11-16","Poland","Italy","1","0","Friendly","Chorzów","Poland","FALSE"
"1985-11-17","Chile","Paraguay","2","2","FIFA World Cup qualification","Santiago","Chile","FALSE"
"1985-11-17","Germany","Czechoslovakia","2","2","FIFA World Cup qualification","Munich","Germany","FALSE"
"1985-11-17","Grenada","Dominica","0","0","Windward Islands Tournament","St. George's","Grenada","FALSE"
"1985-11-17","Malta","Sweden","1","2","FIFA World Cup qualification","Attard","Malta","FALSE"
"1985-11-17","Mexico","Argentina","1","1","Friendly","Puebla","Mexico","FALSE"
"1985-11-17","Saint Lucia","Saint Vincent and the Grenadines","0","0","Windward Islands Tournament","St. George's","Grenada","TRUE"
"1985-11-18","Dominica","Saint Vincent and the Grenadines","0","0","Windward Islands Tournament","St. George's","Grenada","TRUE"
"1985-11-19","DR Congo","Zambia","0","1","Friendly","Kinshasa","Zaïre","FALSE"
"1985-11-19","Egypt","Ivory Coast","0","1","Friendly","Kinshasa","Zaïre","TRUE"
"1985-11-20","Netherlands","Belgium","2","1","FIFA World Cup qualification","Rotterdam","Netherlands","FALSE"
"1985-11-20","Scotland","Australia","2","0","FIFA World Cup qualification","Glasgow","Scotland","FALSE"
"1985-11-20","Spain","Austria","0","0","Friendly","Zaragoza","Spain","FALSE"
"1985-11-21","DR Congo","Egypt","3","2","Friendly","Kinshasa","Zaïre","FALSE"
"1985-11-21","Ivory Coast","Zambia","0","1","Friendly","Kinshasa","Zaïre","TRUE"
"1985-11-23","Egypt","Zambia","1","0","Friendly","Kinshasa","Zaïre","TRUE"
"1985-11-24","DR Congo","Ivory Coast","1","2","Friendly","Kinshasa","Zaïre","FALSE"
"1985-11-24","Saint Kitts and Nevis","Dominica","2","1","Friendly","Basseterre","Saint Kitts and Nevis","FALSE"
"1985-11-27","Congo","Ivory Coast","2","1","Friendly","Kinshasa","Zaïre","TRUE"
"1985-11-29","Congo","Ivory Coast","0","1","Friendly","Kinshasa","Zaïre","TRUE"
"1985-11-29","Iraq","Syria","3","1","FIFA World Cup qualification","Taif","Saudi Arabia","TRUE"
"1985-12-01","Dominica","Saint Kitts and Nevis","0","1","Friendly","Roseau","Dominica","FALSE"
"1985-12-03","Mexico","South Korea","2","1","Friendly","Los Angeles","United States","TRUE"
"1985-12-04","Australia","Scotland","0","0","FIFA World Cup qualification","Melbourne","Australia","FALSE"
"1985-12-07","Gabon","Congo","1","0","UDEAC Cup","Libreville","Gabon","FALSE"
"1985-12-07","Mexico","Algeria","2","0","Friendly","Mexico City","Mexico","FALSE"
"1985-12-08","Cameroon","Equatorial Guinea","2","0","UDEAC Cup","Libreville","Gabon","TRUE"
"1985-12-08","Tunisia","Poland","1","0","Friendly","Tunis","Tunisia","FALSE"
"1985-12-09","Central African Republic","Congo","1","4","UDEAC Cup","Libreville","Gabon","TRUE"
