"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2005-07-11","Guernsey","Western Isles","2","1","Island Games","Shetland","Scotland","TRUE"
"2005-07-12","Canada","Cuba","2","1","Gold Cup","Foxborough","United States","TRUE"
"2005-07-12","Colombia","Trinidad and Tobago","2","0","Gold Cup","Miami","United States","TRUE"
"2005-07-12","Honduras","Panama","1","0","Gold Cup","Miami","United States","TRUE"
"2005-07-12","United States","Costa Rica","0","0","Gold Cup","Foxborough","United States","FALSE"
"2005-07-12","Saare County","Falkland Islands","1","2","Island Games","Shetland","Scotland","TRUE"
"2005-07-12","Åland Islands","Isle of Man","0","1","Island Games","Shetland","Scotland","TRUE"
"2005-07-12","Orkney","Ynys Môn","0","2","Island Games","Shetland","Scotland","TRUE"
"2005-07-12","Western Isles","Greenland","4","4","Island Games","Shetland","Scotland","TRUE"
"2005-07-13","Guatemala","South Africa","1","1","Gold Cup","Houston","United States","TRUE"
"2005-07-13","Mexico","Jamaica","1","0","Gold Cup","Houston","United States","TRUE"
"2005-07-13","Shetland","Saare County","0","0","Island Games","Shetland","Scotland","FALSE"
"2005-07-13","Falkland Islands","Isle of Man","0","9","Island Games","Shetland","Scotland","TRUE"
"2005-07-13","Ynys Môn","Western Isles","0","0","Island Games","Shetland","Scotland","TRUE"
"2005-07-13","Greenland","Guernsey","0","6","Island Games","Shetland","Scotland","TRUE"
"2005-07-14","Shetland","Isle of Man","0","1","Island Games","Shetland","Scotland","FALSE"
"2005-07-14","Åland Islands","Falkland Islands","2","1","Island Games","Shetland","Scotland","TRUE"
"2005-07-14","Guernsey","Ynys Môn","3","0","Island Games","Shetland","Scotland","TRUE"
"2005-07-14","Western Isles","Orkney","5","4","Island Games","Shetland","Scotland","TRUE"
"2005-07-15","Orkney","Falkland Islands","2","0","Island Games","Shetland","Scotland","TRUE"
"2005-07-15","Åland Islands","Greenland","3","2","Island Games","Shetland","Scotland","TRUE"
"2005-07-15","Ynys Môn","Saare County","3","2","Island Games","Shetland","Scotland","TRUE"
"2005-07-15","Western Isles","Isle of Man","4","0","Island Games","Shetland","Scotland","TRUE"
"2005-07-15","Shetland","Guernsey","2","0","Island Games","Shetland","Scotland","FALSE"
"2005-07-16","Honduras","Costa Rica","3","2","Gold Cup","Foxborough","United States","TRUE"
"2005-07-16","United States","Jamaica","3","1","Gold Cup","Foxborough","United States","FALSE"
"2005-07-17","Mexico","Colombia","1","2","Gold Cup","Houston","United States","TRUE"
"2005-07-17","South Africa","Panama","1","1","Gold Cup","Houston","United States","TRUE"
"2005-07-21","Colombia","Panama","2","3","Gold Cup","East Rutherford","United States","TRUE"
"2005-07-21","United States","Honduras","2","1","Gold Cup","East Rutherford","United States","FALSE"
"2005-07-24","United States","Panama","0","0","Gold Cup","East Rutherford","United States","FALSE"
"2005-07-28","Kuwait","United Arab Emirates","1","1","Friendly","Geneva","Switzerland","TRUE"
"2005-07-30","Egypt","United Arab Emirates","0","0","Friendly","Geneva","Switzerland","TRUE"
"2005-07-31","North Korea","Japan","1","0","EAFF Championship","Daejeon","South Korea","TRUE"
"2005-07-31","South Korea","China PR","1","1","EAFF Championship","Daejeon","South Korea","FALSE"
"2005-08-03","Bahrain","Turkmenistan","5","0","Friendly","Manama","Bahrain","FALSE"
"2005-08-03","Japan","China PR","2","2","EAFF Championship","Daejeon","South Korea","TRUE"
"2005-08-04","South Korea","North Korea","0","0","EAFF Championship","Jeonju","South Korea","FALSE"
"2005-08-07","Bahrain","Iraq","2","2","Friendly","Manama","Bahrain","FALSE"
"2005-08-07","China PR","North Korea","2","0","EAFF Championship","Daegu","South Korea","TRUE"
"2005-08-07","South Korea","Japan","0","1","EAFF Championship","Daegu","South Korea","FALSE"
"2005-08-09","Botswana","Angola","0","0","Friendly","Johannesburg","South Africa","TRUE"
"2005-08-10","Angola","Botswana","0","0","Friendly","Johannesburg","South Africa","TRUE"
"2005-08-12","Fiji","India","1","0","Friendly","Lautoka","Fiji","FALSE"
"2005-08-13","Angola","Zimbabwe","1","2","COSAFA Cup","Mafikeng","South Africa","TRUE"
"2005-08-13","Cyprus","Iraq","2","1","Friendly","Limassol","Cyprus","FALSE"
"2005-08-13","South Africa","Zambia","2","2","COSAFA Cup","Mafikeng","South Africa","FALSE"
"2005-08-14","Fiji","India","2","1","Friendly","Suva","Fiji","FALSE"
"2005-08-14","South Korea","North Korea","3","0","Friendly","Seoul","South Korea","FALSE"
"2005-08-14","Zambia","Zimbabwe","0","1","COSAFA Cup","Mafikeng","South Africa","TRUE"
"2005-08-15","Poland","Serbia","3","2","Friendly","Kyiv","Ukraine","TRUE"
"2005-08-15","Ukraine","Israel","0","0","Friendly","Kyiv","Ukraine","FALSE"
"2005-08-16","DR Congo","Guinea","3","1","Friendly","Colombes","France","TRUE"
"2005-08-17","Albania","Azerbaijan","2","1","Friendly","Tirana","Albania","FALSE"
"2005-08-17","Angola","Cape Verde","2","1","Friendly","Lisbon","Portugal","TRUE"
"2005-08-17","Austria","Scotland","2","2","Friendly","Graz","Austria","FALSE"
"2005-08-17","Bahrain","North Korea","2","3","FIFA World Cup qualification","Riffa","Bahrain","FALSE"
"2005-08-17","Belgium","Greece","2","0","Friendly","Brussels","Belgium","FALSE"
"2005-08-17","Bulgaria","Turkey","3","1","Friendly","Sofia","Bulgaria","FALSE"
"2005-08-17","Croatia","Brazil","1","1","Friendly","Split","Croatia","FALSE"
"2005-08-17","Denmark","England","4","1","Friendly","Copenhagen","Denmark","FALSE"
"2005-08-17","Ecuador","Venezuela","3","1","Friendly","Loja","Ecuador","FALSE"
"2005-08-17","Estonia","Bosnia and Herzegovina","1","0","Friendly","Tallinn","Estonia","FALSE"
"2005-08-17","Faroe Islands","Cyprus","0","3","FIFA World Cup qualification","Toftir","Faroe Islands","FALSE"
"2005-08-17","France","Ivory Coast","3","0","Friendly","Montpellier","France","FALSE"
"2005-08-17","Guatemala","Panama","2","1","FIFA World Cup qualification","Guatemala","Guatemala","FALSE"
"2005-08-17","Hungary","Argentina","1","2","Friendly","Budapest","Hungary","FALSE"
"2005-08-17","Iceland","South Africa","4","1","Friendly","Reykjavík","Iceland","FALSE"
"2005-08-17","Republic of Ireland","Italy","1","2","Friendly","Dublin","Republic of Ireland","FALSE"
"2005-08-17","Japan","Iran","2","1","FIFA World Cup qualification","Yokohama","Japan","FALSE"
"2005-08-17","Jordan","Armenia","0","0","Friendly","Amman","Jordan","FALSE"
"2005-08-17","Kazakhstan","Georgia","1","2","FIFA World Cup qualification","Almaty","Kazakhstan","FALSE"
"2005-08-17","South Korea","Saudi Arabia","0","1","FIFA World Cup qualification","Seoul","South Korea","FALSE"
"2005-08-17","Latvia","Russia","1","1","FIFA World Cup qualification","Riga","Latvia","FALSE"
"2005-08-17","Libya","Nigeria","0","1","Friendly","Tripoli","Libya","FALSE"
"2005-08-17","Liechtenstein","Slovakia","0","0","FIFA World Cup qualification","Vaduz","Liechtenstein","FALSE"
"2005-08-17","Lithuania","Belarus","1","0","Friendly","Vilnius","Lithuania","FALSE"
"2005-08-17","North Macedonia","Finland","0","3","FIFA World Cup qualification","Skopje","North Macedonia","FALSE"
"2005-08-17","Malta","Northern Ireland","1","1","Friendly","Attard","Malta","FALSE"
"2005-08-17","Mexico","Costa Rica","2","0","FIFA World Cup qualification","Mexico City","Mexico","FALSE"
"2005-08-17","Morocco","Togo","0","1","Friendly","Rouen","France","TRUE"
"2005-08-17","Netherlands","Germany","2","2","Friendly","Rotterdam","Netherlands","FALSE"
"2005-08-17","Norway","Switzerland","0","2","Friendly","Oslo","Norway","FALSE"
"2005-08-17","Paraguay","El Salvador","3","0","Friendly","Ciudad del Este","Paraguay","FALSE"
"2005-08-17","Peru","Chile","3","1","Friendly","Tacna","Peru","FALSE"
"2005-08-17","Poland","Israel","3","2","Friendly","Kyiv","Ukraine","TRUE"
"2005-08-17","Portugal","Egypt","2","0","Friendly","Ponta Delgada","Portugal","FALSE"
"2005-08-17","Romania","Andorra","2","0","FIFA World Cup qualification","Constanţa","Romania","FALSE"
"2005-08-17","Senegal","Ghana","0","0","Friendly","London","England","TRUE"
"2005-08-17","Spain","Uruguay","2","0","Friendly","Gijón","Spain","FALSE"
"2005-08-17","Sudan","Benin","1","0","FIFA World Cup qualification","Omdurman","Sudan","FALSE"
"2005-08-17","Sweden","Czech Republic","2","1","Friendly","Gothenburg","Sweden","FALSE"
"2005-08-17","Tunisia","Kenya","1","0","FIFA World Cup qualification","Radès","Tunisia","FALSE"
"2005-08-17","Ukraine","Serbia","2","1","Friendly","Kyiv","Ukraine","FALSE"
"2005-08-17","United States","Trinidad and Tobago","1","0","FIFA World Cup qualification","Hartford","United States","FALSE"
"2005-08-17","Uzbekistan","Kuwait","3","2","FIFA World Cup qualification","Tashkent","Uzbekistan","FALSE"
"2005-08-17","Wales","Slovenia","0","0","Friendly","Swansea","Wales","FALSE"
"2005-08-24","Iran","Libya","4","0","Friendly","Tehran","Iran","FALSE"
"2005-08-28","Zimbabwe","Mozambique","0","0","Friendly","Mutare","Zimbabwe","FALSE"
"2005-09-02","Libya","Sudan","0","0","FIFA World Cup qualification","Tripoli","Libya","FALSE"
"2005-09-03","Albania","Kazakhstan","2","1","FIFA World Cup qualification","Tirana","Albania","FALSE"
"2005-09-03","Andorra","Finland","0","0","FIFA World Cup qualification","Sant Julià de Lòria","Andorra","FALSE"
"2005-09-03","Armenia","Netherlands","0","1","FIFA World Cup qualification","Yerevan","Armenia","FALSE"
"2005-09-03","Australia","Solomon Islands","7","0","FIFA World Cup qualification","Sydney","Australia","FALSE"
"2005-09-03","Bolivia","Ecuador","1","2","FIFA World Cup qualification","La Paz","Bolivia","FALSE"
"2005-09-03","Bosnia and Herzegovina","Belgium","1","0","FIFA World Cup qualification","Zenica","Bosnia and Herzegovina","FALSE"
"2005-09-03","Burkina Faso","South Africa","3","1","FIFA World Cup qualification","Ouagadougou","Burkina Faso","FALSE"
"2005-09-03","Estonia","Latvia","2","1","FIFA World Cup qualification","Tallinn","Estonia","FALSE"
"2005-09-03","France","Faroe Islands","3","0","FIFA World Cup qualification","Lens","France","FALSE"
"2005-09-03","Georgia","Ukraine","1","1","FIFA World Cup qualification","Tbilisi","Georgia","FALSE"
"2005-09-03","Hungary","Malta","4","0","FIFA World Cup qualification","Budapest","Hungary","FALSE"
"2005-09-03","Iceland","Croatia","1","3","FIFA World Cup qualification","Reykjavík","Iceland","FALSE"
"2005-09-03","Kenya","Tunisia","0","2","FIFA World Cup qualification","Nairobi","Kenya","FALSE"
"2005-09-03","Mali","Congo","2","0","FIFA World Cup qualification","Bamako","Mali","FALSE"
"2005-09-03","Moldova","Belarus","2","0","FIFA World Cup qualification","Chișinău","Moldova","FALSE"
"2005-09-03","Morocco","Botswana","1","0","FIFA World Cup qualification","Rabat","Morocco","FALSE"
"2005-09-03","Northern Ireland","Azerbaijan","2","0","FIFA World Cup qualification","Belfast","Northern Ireland","FALSE"
"2005-09-03","Panama","Costa Rica","1","3","FIFA World Cup qualification","Panama City","Panama","FALSE"
"2005-09-03","Paraguay","Argentina","1","0","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"2005-09-03","Poland","Austria","3","2","FIFA World Cup qualification","Chorzów","Poland","FALSE"
"2005-09-03","Portugal","Luxembourg","6","0","FIFA World Cup qualification","Faro","Portugal","FALSE"
"2005-09-03","Romania","Czech Republic","2","0","FIFA World Cup qualification","Constanţa","Romania","FALSE"
"2005-09-03","Russia","Liechtenstein","2","0","FIFA World Cup qualification","Moscow","Russia","FALSE"
"2005-09-03","Scotland","Italy","1","1","FIFA World Cup qualification","Glasgow","Scotland","FALSE"
"2005-09-03","Serbia","Lithuania","2","0","FIFA World Cup qualification","Belgrade","Serbia and Montenegro","TRUE"
"2005-09-03","Slovakia","Germany","2","0","Friendly","Bratislava","Slovakia","FALSE"
"2005-09-03","Slovenia","Norway","2","3","FIFA World Cup qualification","Celje","Slovenia","FALSE"
"2005-09-03","Spain","Canada","2","1","Friendly","Santander","Spain","FALSE"
"2005-09-03","Sweden","Bulgaria","3","0","FIFA World Cup qualification","Solna","Sweden","FALSE"
"2005-09-03","Switzerland","Israel","1","1","FIFA World Cup qualification","Basel","Switzerland","FALSE"
"2005-09-03","Trinidad and Tobago","Guatemala","3","2","FIFA World Cup qualification","Port of Spain","Trinidad and Tobago","FALSE"
"2005-09-03","Turkey","Denmark","2","2","FIFA World Cup qualification","Istanbul","Turkey","FALSE"
"2005-09-03","United States","Mexico","2","0","FIFA World Cup qualification","Columbus","United States","FALSE"
"2005-09-03","Venezuela","Peru","4","1","FIFA World Cup qualification","Maracaibo","Venezuela","FALSE"
"2005-09-03","Wales","England","0","1","FIFA World Cup qualification","Cardiff","Wales","FALSE"
"2005-09-03","Zambia","Senegal","0","1","FIFA World Cup qualification","Chililabombwe","Zambia","FALSE"
"2005-09-04","Algeria","Nigeria","2","5","FIFA World Cup qualification","Oran","Algeria","FALSE"
"2005-09-04","Angola","Gabon","3","0","FIFA World Cup qualification","Luanda","Angola","FALSE"
"2005-09-04","Brazil","Chile","5","0","FIFA World Cup qualification","Brasília","Brazil","FALSE"
"2005-09-04","DR Congo","Cape Verde","2","1","FIFA World Cup qualification","Kinshasa","DR Congo","FALSE"
"2005-09-04","Egypt","Benin","4","1","FIFA World Cup qualification","Cairo","Egypt","FALSE"
"2005-09-04","Ghana","Uganda","2","0","FIFA World Cup qualification","Kumasi","Ghana","FALSE"
"2005-09-04","Guinea","Malawi","3","1","FIFA World Cup qualification","Conakry","Guinea","FALSE"
"2005-09-04","Ivory Coast","Cameroon","2","3","FIFA World Cup qualification","Abidjan","Ivory Coast","FALSE"
"2005-09-04","Togo","Liberia","3","0","FIFA World Cup qualification","Lomé","Togo","FALSE"
"2005-09-04","Uruguay","Colombia","3","2","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"2005-09-04","Zimbabwe","Rwanda","3","1","FIFA World Cup qualification","Harare","Zimbabwe","FALSE"
"2005-09-06","Solomon Islands","Australia","1","2","FIFA World Cup qualification","Honiara","Solomon Islands","FALSE"
"2005-09-07","Azerbaijan","Austria","0","0","FIFA World Cup qualification","Baku","Azerbaijan","FALSE"
"2005-09-07","Belarus","Italy","1","4","FIFA World Cup qualification","Minsk","Belarus","FALSE"
"2005-09-07","Belgium","San Marino","8","0","FIFA World Cup qualification","Antwerp","Belgium","FALSE"
"2005-09-07","Bulgaria","Iceland","3","2","FIFA World Cup qualification","Sofia","Bulgaria","FALSE"
"2005-09-07","Costa Rica","Trinidad and Tobago","2","0","FIFA World Cup qualification","San José","Costa Rica","FALSE"
"2005-09-07","Cyprus","Switzerland","1","3","FIFA World Cup qualification","Nicosia","Cyprus","FALSE"
"2005-09-07","Czech Republic","Armenia","4","1","FIFA World Cup qualification","Olomouc","Czech Republic","FALSE"
"2005-09-07","Denmark","Georgia","6","1","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"2005-09-07","Faroe Islands","Israel","0","2","FIFA World Cup qualification","Tórshavn","Faroe Islands","FALSE"
"2005-09-07","Finland","North Macedonia","5","1","FIFA World Cup qualification","Tampere","Finland","FALSE"
"2005-09-07","Germany","South Africa","4","2","Friendly","Bremen","Germany","FALSE"
"2005-09-07","Guatemala","United States","0","0","FIFA World Cup qualification","Guatemala","Guatemala","FALSE"
"2005-09-07","Hungary","Sweden","0","1","FIFA World Cup qualification","Budapest","Hungary","FALSE"
"2005-09-07","Republic of Ireland","France","0","1","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE"
"2005-09-07","Japan","Honduras","5","4","Friendly","Rifu","Japan","FALSE"
"2005-09-07","Kazakhstan","Greece","1","2","FIFA World Cup qualification","Almaty","Kazakhstan","FALSE"
"2005-09-07","Latvia","Slovakia","1","1","FIFA World Cup qualification","Riga","Latvia","FALSE"
"2005-09-07","Liechtenstein","Luxembourg","3","0","FIFA World Cup qualification","Vaduz","Liechtenstein","FALSE"
"2005-09-07","Lithuania","Bosnia and Herzegovina","0","1","FIFA World Cup qualification","Vilnius","Lithuania","FALSE"
"2005-09-07","Malta","Croatia","1","1","FIFA World Cup qualification","Attard","Malta","FALSE"
"2005-09-07","Mexico","Panama","5","0","FIFA World Cup qualification","Mexico City","Mexico","FALSE"
"2005-09-07","Moldova","Slovenia","1","2","FIFA World Cup qualification","Chișinău","Moldova","FALSE"
"2005-09-07","Netherlands","Andorra","4","0","FIFA World Cup qualification","Eindhoven","Netherlands","FALSE"
"2005-09-07","Northern Ireland","England","1","0","FIFA World Cup qualification","Belfast","Northern Ireland","FALSE"
"2005-09-07","Norway","Scotland","1","2","FIFA World Cup qualification","Oslo","Norway","FALSE"
"2005-09-07","Poland","Wales","1","0","FIFA World Cup qualification","Warsaw","Poland","FALSE"
"2005-09-07","Russia","Portugal","0","0","FIFA World Cup qualification","Moscow","Russia","FALSE"
"2005-09-07","Spain","Serbia","1","1","FIFA World Cup qualification","Madrid","Spain","FALSE"
"2005-09-07","Ukraine","Turkey","0","1","FIFA World Cup qualification","Kyiv","Ukraine","FALSE"
"2005-09-23","United Arab Emirates","Benin","0","0","Friendly","Dubai","United Arab Emirates","FALSE"
"2005-09-24","Malawi","Zimbabwe","2","0","Friendly","Maputo","Mozambique","TRUE"
"2005-09-25","Mozambique","Zimbabwe","3","2","Friendly","Maputo","Mozambique","FALSE"
"2005-09-25","Zambia","DR Congo","2","2","Friendly","Chililabombwe","Zambia","FALSE"
"2005-09-27","DR Congo","Zambia","0","0","Friendly","Lubumbashi","DR Congo","FALSE"
"2005-09-30","Guyana","Dominica","3","0","Friendly","Linden","Guyana","FALSE"
"2005-10-01","Guatemala","Jamaica","1","2","Friendly","Fort Lauderdale","United States","TRUE"
"2005-10-01","Liberia","Zambia","0","5","FIFA World Cup qualification","Monrovia","Liberia","FALSE"
"2005-10-02","Guyana","Dominica","3","0","Friendly","Georgetown","Guyana","FALSE"
"2005-10-07","Poland","Iceland","3","2","Friendly","Warsaw","Poland","FALSE"
"2005-10-08","Belgium","Spain","0","2","FIFA World Cup qualification","Brussels","Belgium","FALSE"
"2005-10-08","Bosnia and Herzegovina","San Marino","3","0","FIFA World Cup qualification","Zenica","Bosnia and Herzegovina","FALSE"
"2005-10-08","Botswana","Guinea","1","2","FIFA World Cup qualification","Gaborone","Botswana","FALSE"
"2005-10-08","Bulgaria","Hungary","2","0","FIFA World Cup qualification","Sofia","Bulgaria","FALSE"
"2005-10-08","Cameroon","Egypt","1","1","FIFA World Cup qualification","Yaoundé","Cameroon","FALSE"
"2005-10-08","Cape Verde","Ghana","0","4","FIFA World Cup qualification","Praia","Cape Verde","FALSE"
"2005-10-08","Colombia","Chile","1","1","FIFA World Cup qualification","Barranquilla","Colombia","FALSE"
"2005-10-08","Congo","Togo","2","3","FIFA World Cup qualification","Brazzaville","Congo","FALSE"
"2005-10-08","Costa Rica","United States","3","0","FIFA World Cup qualification","San José","Costa Rica","FALSE"
"2005-10-08","Croatia","Sweden","1","0","FIFA World Cup qualification","Zagreb","Croatia","FALSE"
"2005-10-08","Cyprus","Republic of Ireland","0","1","FIFA World Cup qualification","Nicosia","Cyprus","FALSE"
"2005-10-08","Czech Republic","Netherlands","0","2","FIFA World Cup qualification","Prague","Czech Republic","FALSE"
"2005-10-08","Denmark","Greece","1","0","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"2005-10-08","Ecuador","Uruguay","0","0","FIFA World Cup qualification","Quito","Ecuador","FALSE"
"2005-10-08","England","Austria","1","0","FIFA World Cup qualification","Manchester","England","FALSE"
"2005-10-08","Finland","Romania","0","1","FIFA World Cup qualification","Helsinki","Finland","FALSE"
"2005-10-08","Gabon","Algeria","0","0","FIFA World Cup qualification","Port-Gentil","Gabon","FALSE"
"2005-10-08","Georgia","Kazakhstan","0","0","FIFA World Cup qualification","Tbilisi","Georgia","FALSE"
"2005-10-08","Israel","Faroe Islands","2","1","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"2005-10-08","Italy","Slovenia","1","0","FIFA World Cup qualification","Palermo","Italy","FALSE"
"2005-10-08","Latvia","Japan","2","2","Friendly","Riga","Latvia","FALSE"
"2005-10-08","Lithuania","Serbia","0","2","FIFA World Cup qualification","Vilnius","Lithuania","FALSE"
"2005-10-08","Malawi","Kenya","3","0","FIFA World Cup qualification","Blantyre","Malawi","FALSE"
"2005-10-08","Mexico","Guatemala","5","2","FIFA World Cup qualification","San Luis Potosí","Mexico","FALSE"
"2005-10-08","Nigeria","Zimbabwe","5","1","FIFA World Cup qualification","Abuja","Nigeria","FALSE"
"2005-10-08","Northern Ireland","Wales","2","3","FIFA World Cup qualification","Belfast","Northern Ireland","FALSE"
"2005-10-08","Norway","Moldova","1","0","FIFA World Cup qualification","Oslo","Norway","FALSE"
"2005-10-08","Panama","Trinidad and Tobago","0","1","FIFA World Cup qualification","Panama City","Panama","FALSE"
"2005-10-08","Portugal","Liechtenstein","2","1","FIFA World Cup qualification","Aveiro","Portugal","FALSE"
"2005-10-08","Russia","Luxembourg","5","1","FIFA World Cup qualification","Moscow","Russia","FALSE"
"2005-10-08","Rwanda","Angola","0","1","FIFA World Cup qualification","Kigali","Rwanda","FALSE"
"2005-10-08","Scotland","Belarus","0","1","FIFA World Cup qualification","Glasgow","Scotland","FALSE"
"2005-10-08","Senegal","Mali","3","0","FIFA World Cup qualification","Dakar","Senegal","FALSE"
"2005-10-08","Slovakia","Estonia","1","0","FIFA World Cup qualification","Bratislava","Slovakia","FALSE"
"2005-10-08","South Africa","DR Congo","2","2","FIFA World Cup qualification","Durban","South Africa","FALSE"
"2005-10-08","Sudan","Ivory Coast","1","3","FIFA World Cup qualification","Omdurman","Sudan","FALSE"
"2005-10-08","Switzerland","France","1","1","FIFA World Cup qualification","Berne","Switzerland","FALSE"
"2005-10-08","Tunisia","Morocco","2","2","FIFA World Cup qualification","Radès","Tunisia","FALSE"
"2005-10-08","Turkey","Germany","2","1","Friendly","Istanbul","Turkey","FALSE"
"2005-10-08","Uganda","Burkina Faso","2","2","FIFA World Cup qualification","Kampala","Uganda","FALSE"
"2005-10-08","Ukraine","Albania","2","2","FIFA World Cup qualification","Dnipropetrovs'k","Ukraine","FALSE"
"2005-10-08","Uzbekistan","Bahrain","1","1","FIFA World Cup qualification","Tashkent","Uzbekistan","FALSE"
"2005-10-08","Venezuela","Paraguay","0","1","FIFA World Cup qualification","Maracaibo","Venezuela","FALSE"
"2005-10-09","Argentina","Peru","2","0","FIFA World Cup qualification","Buenos Aires","Argentina","FALSE"
"2005-10-09","Australia","Jamaica","5","0","Friendly","London","England","TRUE"
"2005-10-09","Benin","Libya","1","0","FIFA World Cup qualification","Cotonou","Benin","FALSE"
"2005-10-09","Bolivia","Brazil","1","1","FIFA World Cup qualification","La Paz","Bolivia","FALSE"
"2005-10-11","Cambodia","Singapore","0","2","Friendly","Phnom Penh","Cambodia","FALSE"
"2005-10-11","Qatar","Iraq","0","0","Friendly","Doha","Qatar","FALSE"
"2005-10-11","United Arab Emirates","Oman","2","2","Friendly","Al Ain","United Arab Emirates","FALSE"
"2005-10-12","Albania","Turkey","0","1","FIFA World Cup qualification","Tirana","Albania","FALSE"
"2005-10-12","Andorra","Armenia","0","3","FIFA World Cup qualification","Sant Julià de Lòria","Andorra","FALSE"
"2005-10-12","Austria","Northern Ireland","2","0","FIFA World Cup qualification","Vienna","Austria","FALSE"
"2005-10-12","Bahrain","Uzbekistan","0","0","FIFA World Cup qualification","Riffa","Bahrain","FALSE"
"2005-10-12","Belarus","Norway","0","1","FIFA World Cup qualification","Minsk","Belarus","FALSE"
"2005-10-12","Brazil","Venezuela","3","0","FIFA World Cup qualification","Belém","Brazil","FALSE"
"2005-10-12","Chile","Ecuador","0","0","FIFA World Cup qualification","Santiago","Chile","FALSE"
"2005-10-12","England","Poland","2","1","FIFA World Cup qualification","Manchester","England","FALSE"
"2005-10-12","Finland","Czech Republic","0","3","FIFA World Cup qualification","Helsinki","Finland","FALSE"
"2005-10-12","France","Cyprus","4","0","FIFA World Cup qualification","Saint-Denis","France","FALSE"
"2005-10-12","Germany","China PR","1","0","Friendly","Hamburg","Germany","FALSE"
"2005-10-12","Greece","Georgia","1","0","FIFA World Cup qualification","Piraeus","Greece","FALSE"
"2005-10-12","Guatemala","Costa Rica","3","1","FIFA World Cup qualification","Guatemala","Guatemala","FALSE"
"2005-10-12","Hungary","Croatia","0","0","FIFA World Cup qualification","Budapest","Hungary","FALSE"
