"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2002-03-19","Sri Lanka","Pakistan","0","0","Friendly","Kurunegala","Sri Lanka","FALSE"
"2002-03-20","Finland","South Korea","0","2","Friendly","Cartagena","Spain","TRUE"
"2002-03-20","Saudi Arabia","South Africa","1","0","Friendly","Pistoia","Italy","TRUE"
"2002-03-21","Japan","Ukraine","1","0","Friendly","Osaka","Japan","FALSE"
"2002-03-23","Sri Lanka","Pakistan","1","0","Friendly","Colombo","Sri Lanka","FALSE"
"2002-03-25","Sri Lanka","Pakistan","2","1","Friendly","Kalutara","Sri Lanka","FALSE"
"2002-03-26","South Korea","Turkey","0","0","Friendly","Bochum","Germany","TRUE"
"2002-03-26","Nigeria","Paraguay","1","1","Friendly","London","England","TRUE"
"2002-03-27","Albania","Azerbaijan","1","0","Friendly","Tirana","Albania","FALSE"
"2002-03-27","Argentina","Cameroon","2","2","Friendly","Geneva","Switzerland","TRUE"
"2002-03-27","Austria","Slovakia","2","0","Friendly","Graz","Austria","FALSE"
"2002-03-27","Belize","Guyana","3","1","Friendly","Belize","Belize","FALSE"
"2002-03-27","Bosnia and Herzegovina","North Macedonia","4","4","Friendly","Sarajevo","Bosnia and Herzegovina","FALSE"
"2002-03-27","Brazil","Serbia","1","0","Friendly","Fortaleza","Brazil","FALSE"
"2002-03-27","Bulgaria","Ecuador","0","3","Friendly","East Rutherford","United States","TRUE"
"2002-03-27","Croatia","Slovenia","0","0","Friendly","Zagreb","Croatia","FALSE"
"2002-03-27","England","Italy","1","2","Friendly","Leeds","England","FALSE"
"2002-03-27","Estonia","Russia","2","1","Friendly","Tallinn","Estonia","FALSE"
"2002-03-27","France","Scotland","5","0","Friendly","Saint-Denis","France","FALSE"
"2002-03-27","Georgia","South Africa","4","1","Friendly","Tbilisi","Georgia","FALSE"
"2002-03-27","Germany","United States","4","2","Friendly","Rostock","Germany","FALSE"
"2002-03-27","Republic of Ireland","Denmark","3","0","Friendly","Dublin","Republic of Ireland","FALSE"
"2002-03-27","Liechtenstein","Northern Ireland","0","0","Friendly","Vaduz","Liechtenstein","FALSE"
"2002-03-27","Luxembourg","Latvia","0","3","Friendly","Hesperange","Luxembourg","FALSE"
"2002-03-27","Malta","Andorra","1","1","Friendly","Attard","Malta","FALSE"
"2002-03-27","Moldova","Hungary","0","2","Friendly","Chișinău","Moldova","FALSE"
"2002-03-27","Netherlands","Spain","1","0","Friendly","Rotterdam","Netherlands","FALSE"
"2002-03-27","Poland","Japan","0","2","Friendly","Łódź","Poland","FALSE"
"2002-03-27","Portugal","Finland","1","4","Friendly","Porto","Portugal","FALSE"
"2002-03-27","Romania","Ukraine","4","1","Friendly","Constanţa","Romania","FALSE"
"2002-03-27","Saudi Arabia","Uruguay","3","2","Friendly","Dammam","Saudi Arabia","FALSE"
"2002-03-27","Senegal","Bolivia","2","1","Friendly","Dakar","Senegal","FALSE"
"2002-03-27","Sweden","Switzerland","1","1","Friendly","Malmö","Sweden","FALSE"
"2002-03-27","Tunisia","Norway","0","0","Friendly","Tunis","Tunisia","FALSE"
"2002-03-27","Wales","Czech Republic","0","0","Friendly","Cardiff","Wales","FALSE"
"2002-03-30","Botswana","South Africa","0","0","COSAFA Cup","Gaborone","Botswana","FALSE"
"2002-03-30","Eswatini","Mozambique","1","2","Friendly","Mhlume","Eswatini","FALSE"
"2002-03-31","Eswatini","Mozambique","1","1","Friendly","Big Bend","Eswatini","FALSE"
"2002-04-04","Sri Lanka","Maldives","1","0","Friendly","Colombo","Sri Lanka","FALSE"
"2002-04-06","Sri Lanka","Maldives","1","1","Friendly","Jaffna","Sri Lanka","FALSE"
"2002-04-07","Lesotho","Mozambique","0","2","COSAFA Cup","Maseru","Lesotho","FALSE"
"2002-04-09","Singapore","Maldives","2","0","Friendly","Singapore","Singapore","FALSE"
"2002-04-10","Yemen","Ethiopia","1","1","Friendly","Sana'a","Yemen","FALSE"
"2002-04-17","Andorra","Albania","2","0","Friendly","Sant Julià de Lòria","Andorra","FALSE"
"2002-04-17","Austria","Cameroon","0","0","Friendly","Vienna","Austria","FALSE"
"2002-04-17","Belgium","Slovakia","1","1","Friendly","Brussels","Belgium","FALSE"
"2002-04-17","Belize","Nicaragua","7","1","Friendly","Belize","Belize","FALSE"
"2002-04-17","Croatia","Bosnia and Herzegovina","2","0","Friendly","Zagreb","Croatia","FALSE"
"2002-04-17","Denmark","Israel","3","1","Friendly","Copenhagen","Denmark","FALSE"
"2002-04-17","Ecuador","South Africa","0","0","Friendly","Murcia","Spain","TRUE"
"2002-04-17","England","Paraguay","4","0","Friendly","Liverpool","England","FALSE"
"2002-04-17","France","Russia","0","0","Friendly","Saint-Denis","France","FALSE"
"2002-04-17","Germany","Argentina","0","1","Friendly","Stuttgart","Germany","FALSE"
"2002-04-17","Greece","Czech Republic","0","0","Friendly","Ioannina","Greece","FALSE"
"2002-04-17","Hungary","Belarus","2","5","Friendly","Debrecen","Hungary","FALSE"
"2002-04-17","Republic of Ireland","United States","2","1","Friendly","Dublin","Republic of Ireland","FALSE"
"2002-04-17","Italy","Uruguay","1","1","Friendly","Milan","Italy","FALSE"
"2002-04-17","Japan","Costa Rica","1","1","Friendly","Yokohama","Japan","FALSE"
"2002-04-17","Latvia","Kazakhstan","2","1","Friendly","Ventspils","Latvia","FALSE"
"2002-04-17","Luxembourg","Liechtenstein","3","3","Friendly","Hesperange","Luxembourg","FALSE"
"2002-04-17","North Macedonia","Finland","1","0","Friendly","Prilep","North Macedonia","FALSE"
"2002-04-17","Malta","Azerbaijan","1","0","Friendly","Attard","Malta","FALSE"
"2002-04-17","Mexico","Bulgaria","1","0","Friendly","East Rutherford","United States","TRUE"
"2002-04-17","Northern Ireland","Spain","0","5","Friendly","Belfast","Northern Ireland","FALSE"
"2002-04-17","Norway","Sweden","0","0","Friendly","Oslo","Norway","FALSE"
"2002-04-17","Poland","Romania","1","2","Friendly","Bydgoszcz","Poland","FALSE"
"2002-04-17","Portugal","Brazil","1","1","Friendly","Lisbon","Portugal","FALSE"
"2002-04-17","Scotland","Nigeria","1","2","Friendly","Aberdeen","Scotland","FALSE"
"2002-04-17","Serbia","Lithuania","4","1","Friendly","Smederevo","Yugoslavia","FALSE"
"2002-04-17","Slovenia","Tunisia","1","0","Friendly","Ljubljana","Slovenia","FALSE"
"2002-04-17","Turkey","Chile","2","0","Friendly","Kerkrade","Netherlands","TRUE"
"2002-04-17","Ukraine","Georgia","2","1","Friendly","Kyiv","Ukraine","FALSE"
"2002-04-21","South Korea","Costa Rica","2","0","Friendly","Daegu","South Korea","FALSE"
"2002-04-21","Eswatini","Namibia","2","1","COSAFA Cup","Lobamba","Eswatini","FALSE"
"2002-04-27","South Korea","China PR","0","0","Friendly","Incheon","South Korea","FALSE"
"2002-04-29","Japan","Slovakia","1","0","Kirin Cup","Tokyo","Japan","FALSE"
"2002-05-02","Japan","Honduras","3","3","Kirin Cup","Kobe","Japan","FALSE"
"2002-05-04","Malawi","Tanzania","1","0","Friendly","Blantyre","Malawi","FALSE"
"2002-05-04","Nigeria","Kenya","3","0","Friendly","Lagos","Nigeria","FALSE"
"2002-05-05","Zimbabwe","Eswatini","0","2","COSAFA Cup","Harare","Zimbabwe","FALSE"
"2002-05-06","Jersey","Guernsey","2","1","Friendly","St. Helier","Jersey","FALSE"
"2002-05-07","Venezuela","Colombia","0","0","Friendly","Caracas","Venezuela","FALSE"
"2002-05-08","Ecuador","Serbia","1","0","Friendly","East Rutherford","United States","TRUE"
"2002-05-08","Hungary","Croatia","0","2","Friendly","Pécs","Hungary","FALSE"
"2002-05-09","Costa Rica","Colombia","1","2","Friendly","San José","Costa Rica","FALSE"
"2002-05-09","Germany","Kuwait","7","0","Friendly","Freiburg","Germany","FALSE"
"2002-05-11","Kenya","Tanzania","1","0","Friendly","Nairobi","Kenya","FALSE"
"2002-05-12","Mexico","Colombia","2","1","Friendly","Mexico City","Mexico","FALSE"
"2002-05-12","South Africa","Madagascar","1","0","Friendly","Durban","South Africa","FALSE"
"2002-05-12","United States","Uruguay","2","1","Friendly","Washington","United States","FALSE"
"2002-05-14","Belgium","Algeria","0","0","Friendly","Brussels","Belgium","FALSE"
"2002-05-14","Norway","Japan","3","0","Friendly","Oslo","Norway","FALSE"
"2002-05-14","Saudi Arabia","Senegal","3","2","Friendly","Riyadh","Saudi Arabia","FALSE"
"2002-05-14","Slovakia","Uzbekistan","4","1","Friendly","Prešov","Slovakia","FALSE"
"2002-05-14","Wales","Germany","1","0","Friendly","Cardiff","Wales","FALSE"
"2002-05-15","Greece","Cyprus","3","1","Friendly","Rhodes","Greece","FALSE"
"2002-05-15","Switzerland","Canada","1","3","Friendly","St. Gallen","Switzerland","FALSE"
"2002-05-16","China PR","Uruguay","0","2","Friendly","Shenyang","China PR","FALSE"
"2002-05-16","Republic of Ireland","Nigeria","1","2","Friendly","Dublin","Republic of Ireland","FALSE"
"2002-05-16","South Korea","Scotland","4","1","Friendly","Busan","South Korea","FALSE"
"2002-05-16","Mexico","Bolivia","1","0","Friendly","San Francisco","United States","TRUE"
"2002-05-16","United States","Jamaica","5","0","Friendly","East Rutherford","United States","FALSE"
"2002-05-17","Myanmar","Malaysia","1","1","Friendly","Yangon","Myanmar","FALSE"
"2002-05-17","Denmark","Cameroon","2","1","Friendly","Copenhagen","Denmark","FALSE"
"2002-05-17","Russia","Belarus","1","1","Friendly","Moscow","Russia","FALSE"
"2002-05-17","Slovenia","Ghana","2","0","Friendly","Ljubljana","Slovenia","FALSE"
"2002-05-17","Sweden","Paraguay","1","2","Friendly","Solna","Sweden","FALSE"
"2002-05-17","Ukraine","Serbia","2","0","Friendly","Moscow","Russia","TRUE"
"2002-05-17","Canary Islands","Venezuela","0","2","Friendly","Las Palmas","Spain","FALSE"
"2002-05-18","Czech Republic","Italy","1","0","Friendly","Prague","Czech Republic","FALSE"
"2002-05-18","France","Belgium","1","2","Friendly","Saint-Denis","France","FALSE"
"2002-05-18","Germany","Austria","6","2","Friendly","Leverkusen","Germany","FALSE"
"2002-05-18","Jamaica","Nigeria","0","1","Friendly","London","England","TRUE"
"2002-05-18","Malawi","Angola","2","1","COSAFA Cup","Blantyre","Malawi","FALSE"
"2002-05-18","Poland","Estonia","1","0","Friendly","Warsaw","Poland","FALSE"
"2002-05-18","Tanzania","Kenya","0","5","Friendly","Arusha","Tanzania","FALSE"
"2002-05-18","Catalonia","Brazil","1","3","Friendly","Barcelona","Spain","FALSE"
"2002-05-19","Belarus","Ukraine","2","0","Friendly","Moscow","Russia","TRUE"
"2002-05-19","Myanmar","Malaysia","0","0","Friendly","Yangon","Myanmar","FALSE"
"2002-05-19","Russia","Serbia","1","1","Friendly","Moscow","Russia","FALSE"
"2002-05-19","United States","Netherlands","0","2","Friendly","Foxborough","United States","FALSE"
"2002-05-20","Scotland","South Africa","0","2","Friendly","So Kon Po","Hong Kong","TRUE"
"2002-05-21","South Korea","England","1","1","Friendly","Seogwipo","South Korea","FALSE"
"2002-05-21","San Marino","Estonia","0","1","Friendly","Serravalle","San Marino","FALSE"
"2002-05-21","Singapore","Uruguay","1","2","Friendly","Kallang","Singapore","FALSE"
"2002-05-22","Finland","Latvia","2","1","Friendly","Helsinki","Finland","FALSE"
"2002-05-22","Norway","Iceland","1","1","Friendly","Bodø","Norway","FALSE"
"2002-05-23","Ecuador","Senegal","0","1","Friendly","Tottori","Japan","TRUE"
"2002-05-23","South Africa","Turkey","2","0","Friendly","So Kon Po","Hong Kong","TRUE"
"2002-05-25","China PR","Portugal","0","2","Friendly","Macau","Macau","TRUE"
"2002-05-25","Japan","Sweden","1","1","Friendly","Tokyo","Japan","FALSE"
"2002-05-25","Malaysia","Brazil","0","4","Friendly","Kuala Lumpur","Malaysia","FALSE"
"2002-05-26","Belgium","Costa Rica","1","0","Friendly","Kumamoto","Japan","TRUE"
"2002-05-26","Cameroon","England","2","2","Friendly","Kobe","Japan","TRUE"
"2002-05-26","Denmark","Tunisia","2","1","Friendly","Wakayama","Japan","TRUE"
"2002-05-26","South Korea","France","2","3","Friendly","Suwon","South Korea","FALSE"
"2002-05-30","Kuwait","Iran","1","3","Friendly","Kuwait City","Kuwait","FALSE"
"2002-05-31","France","Senegal","0","1","FIFA World Cup","Seoul","South Korea","TRUE"
"2002-06-01","Germany","Saudi Arabia","8","0","FIFA World Cup","Sapporo","Japan","TRUE"
"2002-06-01","Republic of Ireland","Cameroon","1","1","FIFA World Cup","Niigata","Japan","TRUE"
"2002-06-01","Uruguay","Denmark","1","2","FIFA World Cup","Ulsan","South Korea","TRUE"
"2002-06-02","Argentina","Nigeria","1","0","FIFA World Cup","Kashima","Japan","TRUE"
"2002-06-02","England","Sweden","1","1","FIFA World Cup","Saitama","Japan","TRUE"
"2002-06-02","Paraguay","South Africa","2","2","FIFA World Cup","Busan","South Korea","TRUE"
"2002-06-02","Spain","Slovenia","3","1","FIFA World Cup","Gwangju","South Korea","TRUE"
"2002-06-03","Brazil","Turkey","2","1","FIFA World Cup","Ulsan","South Korea","TRUE"
"2002-06-03","Croatia","Mexico","0","1","FIFA World Cup","Niigata","Japan","TRUE"
"2002-06-03","Italy","Ecuador","2","0","FIFA World Cup","Sapporo","Japan","TRUE"
"2002-06-04","China PR","Costa Rica","0","2","FIFA World Cup","Gwangju","South Korea","TRUE"
"2002-06-04","Japan","Belgium","2","2","FIFA World Cup","Saitama","Japan","FALSE"
"2002-06-04","South Korea","Poland","2","0","FIFA World Cup","Busan","South Korea","FALSE"
"2002-06-05","Germany","Republic of Ireland","1","1","FIFA World Cup","Kashima","Japan","TRUE"
"2002-06-05","Russia","Tunisia","2","0","FIFA World Cup","Kobe","Japan","TRUE"
"2002-06-05","United States","Portugal","3","2","FIFA World Cup","Suwon","South Korea","TRUE"
"2002-06-06","Cameroon","Saudi Arabia","1","0","FIFA World Cup","Saitama","Japan","TRUE"
"2002-06-06","Denmark","Senegal","1","1","FIFA World Cup","Daegu","South Korea","TRUE"
"2002-06-06","France","Uruguay","0","0","FIFA World Cup","Busan","South Korea","TRUE"
"2002-06-06","Saint Martin","Anguilla","2","1","Friendly","Marigot","Saint Martin","FALSE"
"2002-06-07","Andorra","Armenia","0","2","Friendly","Sant Julià de Lòria","Andorra","FALSE"
"2002-06-07","Argentina","England","0","1","FIFA World Cup","Sapporo","Japan","TRUE"
"2002-06-07","Spain","Paraguay","3","1","FIFA World Cup","Jeonju","South Korea","TRUE"
"2002-06-07","Sweden","Nigeria","2","1","FIFA World Cup","Kobe","Japan","TRUE"
"2002-06-08","Brazil","China PR","4","0","FIFA World Cup","Seogwipo","South Korea","TRUE"
"2002-06-08","Italy","Croatia","1","2","FIFA World Cup","Kashima","Japan","TRUE"
"2002-06-08","Malawi","Botswana","2","0","Friendly","Lilongwe","Malawi","FALSE"
"2002-06-08","South Africa","Slovenia","1","0","FIFA World Cup","Daegu","South Korea","TRUE"
"2002-06-09","Costa Rica","Turkey","1","1","FIFA World Cup","Incheon","South Korea","TRUE"
"2002-06-09","Japan","Russia","1","0","FIFA World Cup","Yokohama","Japan","FALSE"
"2002-06-09","Malawi","Botswana","1","0","Friendly","Blantyre","Malawi","FALSE"
"2002-06-09","Mexico","Ecuador","2","1","FIFA World Cup","Rifu","Japan","TRUE"
"2002-06-10","South Korea","United States","1","1","FIFA World Cup","Daegu","South Korea","FALSE"
"2002-06-10","Portugal","Poland","4","0","FIFA World Cup","Jeonju","South Korea","TRUE"
"2002-06-10","Tunisia","Belgium","1","1","FIFA World Cup","Ōita","Japan","TRUE"
"2002-06-11","Cameroon","Germany","0","2","FIFA World Cup","Fukuroi","Japan","TRUE"
"2002-06-11","Denmark","France","2","0","FIFA World Cup","Incheon","South Korea","TRUE"
"2002-06-11","Saudi Arabia","Republic of Ireland","0","3","FIFA World Cup","Yokohama","Japan","TRUE"
"2002-06-11","Senegal","Uruguay","3","3","FIFA World Cup","Suwon","South Korea","TRUE"
"2002-06-12","Nigeria","England","0","0","FIFA World Cup","Osaka","Japan","TRUE"
"2002-06-12","Slovenia","Paraguay","1","3","FIFA World Cup","Seogwipo","South Korea","TRUE"
"2002-06-12","South Africa","Spain","2","3","FIFA World Cup","Daejeon","South Korea","TRUE"
"2002-06-12","Sweden","Argentina","1","1","FIFA World Cup","Rifu","Japan","TRUE"
"2002-06-13","Costa Rica","Brazil","2","5","FIFA World Cup","Suwon","South Korea","TRUE"
"2002-06-13","Ecuador","Croatia","1","0","FIFA World Cup","Yokohama","Japan","TRUE"
"2002-06-13","Mexico","Italy","1","1","FIFA World Cup","Ōita","Japan","TRUE"
"2002-06-13","Turkey","China PR","3","0","FIFA World Cup","Seoul","South Korea","TRUE"
"2002-06-14","Belgium","Russia","3","2","FIFA World Cup","Fukuroi","Japan","TRUE"
"2002-06-14","Japan","Tunisia","2","0","FIFA World Cup","Osaka","Japan","FALSE"
"2002-06-14","South Korea","Portugal","1","0","FIFA World Cup","Incheon","South Korea","FALSE"
"2002-06-14","Poland","United States","3","1","FIFA World Cup","Daejeon","South Korea","TRUE"
"2002-06-15","Denmark","England","0","3","FIFA World Cup","Niigata","Japan","TRUE"
"2002-06-15","Germany","Paraguay","1","0","FIFA World Cup","Seogwipo","South Korea","TRUE"
"2002-06-16","Spain","Republic of Ireland","1","1","FIFA World Cup","Suwon","South Korea","TRUE"
"2002-06-16","Sweden","Senegal","1","2","FIFA World Cup","Ōita","Japan","TRUE"
"2002-06-17","Brazil","Belgium","2","0","FIFA World Cup","Kobe","Japan","TRUE"
"2002-06-17","Mexico","United States","0","2","FIFA World Cup","Jeonju","South Korea","TRUE"
"2002-06-18","Japan","Turkey","0","1","FIFA World Cup","Rifu","Japan","FALSE"
"2002-06-18","South Korea","Italy","2","1","FIFA World Cup","Daejeon","South Korea","FALSE"
"2002-06-21","England","Brazil","1","2","FIFA World Cup","Fukuroi","Japan","TRUE"
"2002-06-21","Germany","United States","1","0","FIFA World Cup","Ulsan","South Korea","TRUE"
"2002-06-22","Grenada","British Virgin Islands","5","0","Friendly","St. George's","Grenada","FALSE"
"2002-06-22","South Korea","Spain","0","0","FIFA World Cup","Gwangju","South Korea","FALSE"
"2002-06-22","Senegal","Turkey","0","1","FIFA World Cup","Osaka","Japan","TRUE"
"2002-06-23","Saint Martin","Anguilla","1","0","Friendly","Marigot","Saint Martin","FALSE"
"2002-06-25","South Korea","Germany","0","1","FIFA World Cup","Seoul","South Korea","FALSE"
"2002-06-25","Mozambique","Angola","1","1","Friendly","Maputo","Mozambique","FALSE"
"2002-06-26","Brazil","Turkey","1","0","FIFA World Cup","Saitama","Japan","TRUE"
"2002-06-29","South Korea","Turkey","2","3","FIFA World Cup","Daegu","South Korea","FALSE"
"2002-06-30","Bhutan","Montserrat","4","0","Friendly","Thimphu","Bhutan","FALSE"
"2002-06-30","Germany","Brazil","0","2","FIFA World Cup","Yokohama","Japan","TRUE"
"2002-07-03","Estonia","Azerbaijan","0","0","Friendly","Kuressaare","Estonia","FALSE"
"2002-07-05","New Zealand","Tahiti","4","0","Oceania Nations Cup","North Shore","New Zealand","FALSE"
"2002-07-05","Papua New Guinea","Solomon Islands","0","0","Oceania Nations Cup","North Shore","New Zealand","TRUE"
"2002-07-06","Australia","Vanuatu","2","0","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-06","British Virgin Islands","Anguilla","2","1","Friendly","Road Town","British Virgin Islands","FALSE"
"2002-07-06","Fiji","New Caledonia","2","1","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-06","Grenada","Saint Martin","8","3","Gold Cup qualification","St. George's","Grenada","FALSE"
"2002-07-06","Latvia","Azerbaijan","0","0","Friendly","Riga","Latvia","FALSE"
"2002-07-06","Zambia","Mozambique","3","0","COSAFA Cup","Lusaka","Zambia","FALSE"
"2002-07-07","Guadeloupe","Puerto Rico","4","0","Gold Cup qualification","Baie-Mahault","Guadeloupe","FALSE"
"2002-07-07","Kazakhstan","Estonia","1","1","Friendly","Almaty","Kazakhstan","FALSE"
"2002-07-07","Malawi","Zimbabwe","3","2","Friendly","Blantyre","Malawi","FALSE"
"2002-07-07","New Zealand","Papua New Guinea","9","1","Oceania Nations Cup","North Shore","New Zealand","FALSE"
"2002-07-07","Solomon Islands","Tahiti","2","3","Oceania Nations Cup","North Shore","New Zealand","TRUE"
"2002-07-08","Australia","New Caledonia","11","0","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-08","Fiji","Vanuatu","0","1","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-08","Malawi","Zimbabwe","2","2","Friendly","Lilongwe","Malawi","FALSE"
"2002-07-09","New Zealand","Solomon Islands","6","1","Oceania Nations Cup","North Shore","New Zealand","FALSE"
"2002-07-09","Papua New Guinea","Tahiti","1","3","Oceania Nations Cup","North Shore","New Zealand","TRUE"
"2002-07-10","Australia","Fiji","8","0","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-10","New Caledonia","Vanuatu","0","1","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-12","Australia","Tahiti","2","1","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-12","New Zealand","Vanuatu","3","0","Oceania Nations Cup","Auckland","New Zealand","FALSE"
"2002-07-14","British Virgin Islands","Saint Lucia","1","3","Gold Cup qualification","Road Town","British Virgin Islands","FALSE"
"2002-07-14","New Zealand","Australia","1","0","Oceania Nations Cup","Auckland","New Zealand","FALSE"
"2002-07-14","Tahiti","Vanuatu","1","0","Oceania Nations Cup","Auckland","New Zealand","TRUE"
"2002-07-16","Malaysia","Singapore","1","2","Friendly","Kuantan","Malaysia","FALSE"
"2002-07-19","Iraq","Syria","2","0","Friendly","Baghdad","Iraq","FALSE"
"2002-07-21","Puerto Rico","Guadeloupe","0","2","Gold Cup qualification","San Juan","Puerto Rico","FALSE"
"2002-07-21","South Africa","Madagascar","0","0","COSAFA Cup","Port Elizabeth","South Africa","FALSE"
"2002-07-22","Iraq","Syria","2","1","Friendly","Baghdad","Iraq","FALSE"
"2002-07-25","Barbados","Trinidad and Tobago","0","0","SKN Football Festival","Basseterre","Saint Kitts and Nevis","TRUE"
"2002-07-25","Saint Kitts and Nevis","Taiwan","3","0","SKN Football Festival","Basseterre","Saint Kitts and Nevis","FALSE"
"2002-07-26","Ethiopia","Uganda","0","0","Friendly","Khartoum","Sudan","TRUE"
"2002-07-26","Sudan","Chad","2","0","Friendly","Khartoum","Sudan","FALSE"
"2002-07-27","Saint Kitts and Nevis","Barbados","3","0","SKN Football Festival","Basseterre","Saint Kitts and Nevis","FALSE"
"2002-07-28","Aruba","Suriname","0","2","Gold Cup qualification","Oranjestad","Aruba","FALSE"
"2002-07-28","Chad","Ethiopia","3","2","Friendly","Khartoum","Sudan","TRUE"
"2002-07-28","Guyana","Curaçao","2","1","Gold Cup qualification","Georgetown","Guyana","FALSE"
"2002-07-28","Saint Kitts and Nevis","Trinidad and Tobago","2","1","SKN Football Festival","Basseterre","Saint Kitts and Nevis","FALSE"
"2002-07-28","Saint Lucia","British Virgin Islands","8","1","Gold Cup qualification","Vieux Fort","Saint Lucia","FALSE"
"2002-07-28","Sudan","Uganda","2","1","Friendly","Khartoum","Sudan","FALSE"
"2002-07-30","Chad","Uganda","0","2","Friendly","Khartoum","Sudan","TRUE"
"2002-07-30","Grenada","Taiwan","5","2","Friendly","St. George's","Grenada","FALSE"
"2002-07-30","Sudan","Ethiopia","3","0","Friendly","Khartoum","Sudan","FALSE"
"2002-08-01","Eswatini","Mauritius","0","1","Friendly","Mbabane","Eswatini","FALSE"
"2002-08-02","Grenada","Jamaica","0","1","Friendly","St. George's","Grenada","FALSE"
"2002-08-03","Kenya","Uganda","0","0","Friendly","Kisumu","Kenya","FALSE"
"2002-08-03","Eswatini","Mauritius","0","0","Friendly","Big Bend","Eswatini","FALSE"
"2002-08-04","Saint Martin","Grenada","1","7","Gold Cup qualification","Marigot","Saint Martin","FALSE"
"2002-08-08","Egypt","Ethiopia","4","1","Friendly","Alexandria","Egypt","FALSE"
"2002-08-10","Malawi","Zambia","1","0","COSAFA Cup","Blantyre","Malawi","FALSE"
"2002-08-11","Curaçao","Guyana","1","0","Gold Cup qualification","Willemstad","Netherlands Antilles","FALSE"
"2002-08-11","Saint Lucia","Jamaica","1","3","Friendly","Vieux Fort","Saint Lucia","FALSE"
"2002-08-11","Suriname","Aruba","6","0","Gold Cup qualification","Paramaribo","Suriname","FALSE"
"2002-08-16","Dominican Republic","United States Virgin Islands","6","1","Gold Cup qualification","San Cristóbal","Dominican Republic","FALSE"
"2002-08-17","Jordan","Kenya","1","1","Friendly","Amman","Jordan","FALSE"
"2002-08-18","Dominican Republic","United States Virgin Islands","5","1","Gold Cup qualification","San Cristóbal","Dominican Republic","FALSE"
"2002-08-19","Jordan","Sudan","0","0","Friendly","Amman","Jordan","FALSE"
"2002-08-20","Algeria","DR Congo","1","1","Friendly","Blida","Algeria","FALSE"
"2002-08-20","Egypt","Uganda","2","0","Friendly","Alexandria","Egypt","FALSE"
