"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1976-09-09","Ivory Coast","Ghana","3","1","Friendly","Abidjan","Ivory Coast","FALSE"
"1976-09-10","Libya","Algeria","1","0","Friendly","Tripoli","Libya","FALSE"
"1976-09-11","South Korea","Malaysia","4","4","Korea Cup","Seoul","South Korea","FALSE"
"1976-09-12","Myanmar","New Zealand","0","2","Korea Cup","Seoul","South Korea","TRUE"
"1976-09-12","Saudi Arabia","Morocco","0","2","Friendly","Riyadh","Saudi Arabia","FALSE"
"1976-09-13","South Korea","India","4","0","Korea Cup","Seoul","South Korea","FALSE"
"1976-09-13","Malawi","Botswana","7","1","Friendly","Blantyre","Malawi","FALSE"
"1976-09-13","Malaysia","Singapore","4","1","Korea Cup","Seoul","South Korea","TRUE"
"1976-09-14","Barbados","Trinidad and Tobago","1","3","CONCACAF Championship qualification","Bridgetown","Barbados","FALSE"
"1976-09-15","India","Singapore","1","2","Korea Cup","Seoul","South Korea","TRUE"
"1976-09-16","Myanmar","Thailand","2","0","Korea Cup","Seoul","South Korea","TRUE"
"1976-09-17","South Korea","Singapore","7","0","Korea Cup","Seoul","South Korea","FALSE"
"1976-09-17","Malawi","Botswana","3","0","Friendly","Blantyre","Malawi","FALSE"
"1976-09-17","Panama","Guatemala","2","4","CONCACAF Championship qualification","Panama City","Panama","FALSE"
"1976-09-18","New Zealand","Thailand","3","1","Korea Cup","Seoul","South Korea","TRUE"
"1976-09-19","India","Malaysia","0","4","Korea Cup","Seoul","South Korea","TRUE"
"1976-09-22","Austria","Switzerland","3","1","Friendly","Linz","Austria","FALSE"
"1976-09-22","Bulgaria","Turkey","2","2","Friendly","Sofia","Bulgaria","FALSE"
"1976-09-22","Denmark","Italy","0","1","Friendly","Copenhagen","Denmark","FALSE"
"1976-09-22","Finland","Luxembourg","7","1","FIFA World Cup qualification","Helsinki","Finland","FALSE"
"1976-09-22","German DR","Hungary","1","1","Friendly","Berlin","German DR","FALSE"
"1976-09-22","Greece","Israel","0","1","Friendly","Patras","Greece","FALSE"
"1976-09-22","Norway","Sweden","3","2","Nordic Championship","Oslo","Norway","FALSE"
"1976-09-22","Romania","Czechoslovakia","1","1","Friendly","Bucharest","Romania","FALSE"
"1976-09-23","South Korea","New Zealand","2","0","Korea Cup","Seoul","South Korea","FALSE"
"1976-09-24","Canada","United States","1","1","CONCACAF Championship qualification","Vancouver","Canada","FALSE"
"1976-09-25","Italy","Yugoslavia","3","0","Friendly","Rome","Italy","FALSE"
"1976-09-26","Guatemala","Panama","7","0","CONCACAF Championship qualification","Guatemala","Guatemala","FALSE"
"1976-09-26","Ivory Coast","Burkina Faso","2","0","FIFA World Cup qualification","Abidjan","Ivory Coast","FALSE"
"1976-09-30","Botswana","Zambia","2","3","Friendly","Gaborone","Botswana","FALSE"
"1976-09-30","Saudi Arabia","Tunisia","0","1","Friendly","Dammam","Saudi Arabia","FALSE"
"1976-10-02","New Caledonia","New Zealand","2","1","Friendly","Nouméa","New Caledonia","FALSE"
"1976-10-03","United States","Mexico","0","0","CONCACAF Championship qualification","Los Angeles","United States","FALSE"
"1976-10-06","Chile","Uruguay","0","0","Copa Juan Pinto Durán","Santiago","Chile","FALSE"
"1976-10-06","Czechoslovakia","Romania","3","2","Friendly","Prague","Czechoslovakia","FALSE"
"1976-10-06","Wales","Germany","0","2","Friendly","Cardiff","Wales","FALSE"
"1976-10-09","Bulgaria","France","2","2","FIFA World Cup qualification","Sofia","Bulgaria","FALSE"
"1976-10-09","Greece","Hungary","1","1","FIFA World Cup qualification","Piraeus","Greece","FALSE"
"1976-10-09","Switzerland","Sweden","1","2","FIFA World Cup qualification","Basel","Switzerland","FALSE"
"1976-10-09","Uganda","Burundi","2","0","Friendly","Kampala","Uganda","FALSE"
"1976-10-10","Albania","Algeria","3","0","Friendly","Tirana","Albania","FALSE"
"1976-10-10","Canada","Mexico","1","0","CONCACAF Championship qualification","Vancouver","Canada","FALSE"
"1976-10-10","Ethiopia","Mauritius","3","0","Friendly","Addis Ababa","Ethiopia","FALSE"
"1976-10-10","Ghana","Guinea","2","1","FIFA World Cup qualification","Accra","Ghana","FALSE"
"1976-10-10","Spain","Yugoslavia","1","0","FIFA World Cup qualification","Seville","Spain","FALSE"
"1976-10-11","Uganda","Burundi","1","0","Friendly","Kampala","Uganda","FALSE"
"1976-10-12","Pakistan","Afghanistan","1","0","Friendly","Karachi","Pakistan","FALSE"
"1976-10-12","Peru","Uruguay","0","0","Friendly","Lima","Peru","FALSE"
"1976-10-13","Argentina","Chile","2","0","Copa Carlos Dittborn","Buenos Aires","Argentina","FALSE"
"1976-10-13","Austria","Hungary","2","4","Friendly","Vienna","Austria","FALSE"
"1976-10-13","Czechoslovakia","Scotland","2","0","FIFA World Cup qualification","Prague","Czechoslovakia","FALSE"
"1976-10-13","England","Finland","2","1","FIFA World Cup qualification","London","England","FALSE"
"1976-10-13","Netherlands","Northern Ireland","2","2","FIFA World Cup qualification","Rotterdam","Netherlands","FALSE"
"1976-10-13","Turkey","Republic of Ireland","3","3","Friendly","Ankara","Turkey","FALSE"
"1976-10-15","Colombia","Uruguay","1","2","Friendly","Bogotá","Colombia","FALSE"
"1976-10-15","Mexico","United States","3","0","CONCACAF Championship qualification","Puebla","Mexico","FALSE"
"1976-10-16","Luxembourg","Italy","1","4","FIFA World Cup qualification","Luxembourg","Luxembourg","FALSE"
"1976-10-16","Portugal","Poland","0","2","FIFA World Cup qualification","Porto","Portugal","FALSE"
"1976-10-16","Sierra Leone","Nigeria","0","0","FIFA World Cup qualification","Freetown","Sierra Leone","FALSE"
"1976-10-17","Congo","Cameroon","2","2","FIFA World Cup qualification","Brazzaville","Congo","FALSE"
"1976-10-17","Togo","Senegal","1","0","FIFA World Cup qualification","Lomé","Togo","FALSE"
"1976-10-20","Ecuador","Uruguay","2","2","Friendly","Quito","Ecuador","FALSE"
"1976-10-20","Indonesia","Australia","1","1","Friendly","Jakarta","Indonesia","FALSE"
"1976-10-20","Iraq","Libya","1","0","Friendly","Baghdad","Iraq","FALSE"
"1976-10-20","United States","Canada","2","0","CONCACAF Championship qualification","Seattle","United States","FALSE"
"1976-10-22","Iraq","Libya","3","1","Friendly","Baghdad","Iraq","FALSE"
"1976-10-22","Singapore","Australia","0","1","Friendly","Kallang","Singapore","FALSE"
"1976-10-24","Hong Kong","Australia","0","2","Friendly","So Kon Po","Hong Kong","FALSE"
"1976-10-24","Malawi","Mauritius","1","1","African Cup of Nations qualification","Lilongwe","Malawi","FALSE"
"1976-10-24","Uganda","Ethiopia","4","1","Friendly","Kampala","Uganda","FALSE"
"1976-10-27","Bulgaria","German DR","0","4","Friendly","Sliven","Bulgaria","FALSE"
"1976-10-27","Denmark","Cyprus","5","0","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"1976-10-27","Mexico","Canada","0","0","CONCACAF Championship qualification","Toluca","Mexico","FALSE"
"1976-10-28","Peru","Argentina","1","3","Copa Ramón Castilla","Lima","Peru","FALSE"
"1976-10-29","Egypt","Ethiopia","3","0","FIFA World Cup qualification","Cairo","Egypt","FALSE"
"1976-10-30","Nigeria","Sierra Leone","6","2","FIFA World Cup qualification","Lagos","Nigeria","FALSE"
"1976-10-31","Cameroon","Congo","1","2","FIFA World Cup qualification","Yaoundé","Cameroon","FALSE"
"1976-10-31","Guinea","Ghana","2","1","FIFA World Cup qualification","Conakry","Guinea","FALSE"
"1976-10-31","Poland","Cyprus","5","0","FIFA World Cup qualification","Warsaw","Poland","FALSE"
"1976-10-31","Senegal","Togo","1","1","FIFA World Cup qualification","Dakar","Senegal","FALSE"
"1976-10-31","Turkey","Malta","4","0","FIFA World Cup qualification","İzmir","Turkey","FALSE"
"1976-11-01","Algeria","Libya","2","0","Friendly","Algiers","Algeria","FALSE"
"1976-11-03","Israel","Australia","1","1","Friendly","Ramat-Gan","Israel","FALSE"
"1976-11-04","Tunisia","Libya","3","0","Friendly","Tunis","Tunisia","FALSE"
"1976-11-05","Zanzibar","Zambia","0","3","CECAFA Cup","Zanzibar","Tanzania","FALSE"
"1976-11-06","Somalia","Uganda","0","2","CECAFA Cup","Zanzibar","Tanzania","TRUE"
"1976-11-06","Tanzania","Kenya","1","1","CECAFA Cup","Zanzibar","Tanzania","FALSE"
"1976-11-07","Tanzania","Malawi","1","1","CECAFA Cup","Zanzibar","Tanzania","FALSE"
"1976-11-08","Somalia","Zambia","2","4","CECAFA Cup","Zanzibar","Tanzania","TRUE"
"1976-11-08","Zanzibar","Uganda","0","1","CECAFA Cup","Zanzibar","Tanzania","FALSE"
"1976-11-09","Kenya","Malawi","2","2","CECAFA Cup","Zanzibar","Tanzania","TRUE"
"1976-11-10","Argentina","Peru","1","0","Copa Ramón Castilla","Buenos Aires","Argentina","FALSE"
"1976-11-10","Belgium","Northern Ireland","2","0","FIFA World Cup qualification","Liège","Belgium","FALSE"
"1976-11-10","Greece","Austria","0","3","Friendly","Kavála","Greece","FALSE"
"1976-11-10","Haiti","United States","0","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1976-11-10","Zanzibar","Somalia","1","0","CECAFA Cup","Zanzibar","Tanzania","FALSE"
"1976-11-11","Uganda","Zambia","2","3","CECAFA Cup","Zanzibar","Tanzania","TRUE"
"1976-11-12","Haiti","United States","0","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1976-11-12","Kenya","Zambia","0","2","CECAFA Cup","Zanzibar","Tanzania","TRUE"
"1976-11-12","Malawi","Uganda","1","2","CECAFA Cup","Zanzibar","Tanzania","TRUE"
"1976-11-12","Saudi Arabia","Syria","2","0","FIFA World Cup qualification","Jeddah","Saudi Arabia","FALSE"
"1976-11-14","Ethiopia","Egypt","1","2","FIFA World Cup qualification","Addis Ababa","Ethiopia","FALSE"
"1976-11-14","Haiti","United States","0","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1976-11-14","Suriname","Trinidad and Tobago","1","1","CONCACAF Championship qualification","Paramaribo","Suriname","FALSE"
"1976-11-14","Uganda","Zambia","2","0","CECAFA Cup","Zanzibar","Tanzania","TRUE"
"1976-11-16","Tanzania","Zambia","2","3","Friendly","Dar es Salaam","Tanzania","FALSE"
"1976-11-16","Zanzibar","Somalia","1","1","Friendly","Zanzibar","Tanzania","FALSE"
"1976-11-17","France","Republic of Ireland","2","0","FIFA World Cup qualification","Paris","France","FALSE"
"1976-11-17","German DR","Turkey","1","1","FIFA World Cup qualification","Dresden","German DR","FALSE"
"1976-11-17","Germany","Czechoslovakia","2","0","Friendly","Hanover","Germany","FALSE"
"1976-11-17","Italy","England","2","0","FIFA World Cup qualification","Rome","Italy","FALSE"
"1976-11-17","Portugal","Denmark","1","0","FIFA World Cup qualification","Lisbon","Portugal","FALSE"
"1976-11-17","Scotland","Wales","1","0","FIFA World Cup qualification","Glasgow","Scotland","FALSE"
"1976-11-24","Mali","Burkina Faso","2","1","Friendly","Bamako","Mali","FALSE"
"1976-11-24","Malta","Tunisia","1","1","Friendly","Gżira","Malta","FALSE"
"1976-11-24","Uruguay","Peru","0","0","Friendly","Montevideo","Uruguay","FALSE"
"1976-11-26","Syria","Saudi Arabia","2","1","FIFA World Cup qualification","Damascus","Syria","FALSE"
"1976-11-28","Argentina","Russia","0","0","Friendly","Buenos Aires","Argentina","FALSE"
"1976-11-28","Cuba","Haiti","1","1","CONCACAF Championship qualification","Havana","Cuba","FALSE"
"1976-11-28","Romania","Bulgaria","3","2","Balkan Cup","Bucharest","Romania","FALSE"
"1976-11-28","Trinidad and Tobago","Suriname","2","2","CONCACAF Championship qualification","Port of Spain","Trinidad and Tobago","FALSE"
"1976-12-01","Brazil","Russia","2","0","Friendly","Rio de Janeiro","Brazil","FALSE"
"1976-12-01","El Salvador","Costa Rica","1","1","CONCACAF Championship qualification","San Salvador","El Salvador","FALSE"
"1976-12-04","Japan","South Korea","1","2","Friendly","Tokyo","Japan","FALSE"
"1976-12-05","Costa Rica","Guatemala","0","0","CONCACAF Championship qualification","San José","Costa Rica","FALSE"
"1976-12-05","Cyprus","Portugal","1","2","FIFA World Cup qualification","Limassol","Cyprus","FALSE"
"1976-12-05","Malta","Austria","0","1","FIFA World Cup qualification","Gżira","Malta","FALSE"
"1976-12-08","Guatemala","El Salvador","3","1","CONCACAF Championship qualification","Guatemala","Guatemala","FALSE"
"1976-12-11","Haiti","Cuba","1","1","CONCACAF Championship qualification","Port-au-Prince","Haiti","FALSE"
"1976-12-12","Guatemala","Costa Rica","1","1","CONCACAF Championship qualification","Guatemala","Guatemala","FALSE"
"1976-12-12","Morocco","Tunisia","1","1","FIFA World Cup qualification","Casablanca","Morocco","FALSE"
"1976-12-15","Costa Rica","El Salvador","1","1","CONCACAF Championship qualification","San José","Costa Rica","FALSE"
"1976-12-15","Israel","Austria","1","3","Friendly","Ramat-Gan","Israel","FALSE"
"1976-12-15","Thailand","South Korea","2","1","King's Cup","Bangkok","Thailand","FALSE"
"1976-12-17","South Korea","Singapore","4","0","King's Cup","Bangkok","Thailand","TRUE"
"1976-12-18","Bangladesh","Malaysia","0","6","King's Cup","Bangkok","Thailand","TRUE"
"1976-12-18","Suriname","Trinidad and Tobago","3","2","CONCACAF Championship qualification","Cayenne","French Guiana","TRUE"
"1976-12-19","El Salvador","Guatemala","2","0","CONCACAF Championship qualification","San Salvador","El Salvador","FALSE"
"1976-12-19","Thailand","Singapore","6","0","King's Cup","Bangkok","Thailand","FALSE"
"1976-12-22","Canada","United States","3","0","CONCACAF Championship qualification","Port-au-Prince","Haiti","TRUE"
"1976-12-22","South Korea","Malaysia","1","1","King's Cup","Bangkok","Thailand","TRUE"
"1976-12-22","Portugal","Italy","2","1","Friendly","Lisbon","Portugal","FALSE"
"1976-12-23","Panama","Cuba","0","5","Friendly","Panama City","Panama","FALSE"
"1976-12-25","Thailand","Malaysia","1","1","King's Cup","Bangkok","Thailand","FALSE"
"1976-12-29","Cuba","Haiti","0","2","CONCACAF Championship qualification","Panama City","Panama","TRUE"
"1977-01-04","Uruguay","Ecuador","1","1","Friendly","Montevideo","Uruguay","FALSE"
"1977-01-05","Northern Cyprus","Turkey","0","1","Friendly","Kyrenia","Cyprus","FALSE"
"1977-01-07","Saudi Arabia","Iran","0","3","FIFA World Cup qualification","Riyadh","Saudi Arabia","FALSE"
"1977-01-09","Paraguay","Ecuador","2","0","Friendly","Asunción","Paraguay","FALSE"
"1977-01-09","Tunisia","Morocco","1","1","FIFA World Cup qualification","Tunis","Tunisia","FALSE"
"1977-01-11","Algeria","Bulgaria","1","1","Friendly","Algiers","Algeria","FALSE"
"1977-01-12","Paraguay","Uruguay","1","1","Copa Artigas","Asunción","Paraguay","FALSE"
"1977-01-16","Colombia","Ecuador","0","1","Friendly","Bogotá","Colombia","FALSE"
"1977-01-16","Guinea","Ghana","2","0","FIFA World Cup qualification","Lomé","Togo","TRUE"
"1977-01-20","Venezuela","Ecuador","1","0","Friendly","Acarigua","Venezuela","FALSE"
"1977-01-23","Brazil","Bulgaria","1","0","Friendly","São Paulo","Brazil","FALSE"
"1977-01-23","Congo","Gabon","2","2","Friendly","Brazzaville","Congo","FALSE"
"1977-01-23","Uruguay","Paraguay","2","1","Copa Artigas","Montevideo","Uruguay","FALSE"
"1977-01-25","Uganda","Iraq","1","1","Friendly","Kampala","Uganda","FALSE"
"1977-01-26","Cameroon","Congo","2","2","Friendly","Yaoundé","Cameroon","FALSE"
"1977-01-26","Chile","Paraguay","4","0","Friendly","Santiago","Chile","FALSE"
"1977-01-26","Ecuador","Colombia","4","1","Friendly","Quito","Ecuador","FALSE"
"1977-01-26","Israel","Greece","1","1","Friendly","Ramat-Gan","Israel","FALSE"
"1977-01-26","Italy","Belgium","2","1","Friendly","Rome","Italy","FALSE"
"1977-01-28","Syria","Iran","0","1","FIFA World Cup qualification","Damascus","Syria","FALSE"
"1977-01-28","Mauritius","Malawi","3","2","African Cup of Nations qualification","Curepipe","Mauritius","FALSE"
"1977-01-30","Colombia","Yugoslavia","0","1","Friendly","Bogotá","Colombia","FALSE"
"1977-01-30","Cyprus","Bulgaria","1","2","Friendly","Nicosia","Cyprus","FALSE"
"1977-01-30","Gambia","Denmark","1","4","Friendly","Brikama","Gambia","FALSE"
"1977-01-30","Uruguay","Chile","3","0","Copa Juan Pinto Durán","Montevideo","Uruguay","FALSE"
"1977-02-01","Mexico","Yugoslavia","5","1","Friendly","León","Mexico","FALSE"
"1977-02-01","Tanzania","Mozambique","2","1","Friendly","Dar es Salaam","Tanzania","FALSE"
"1977-02-02","France","Romania","2","0","Friendly","Bordeaux","France","FALSE"
"1977-02-02","Paraguay","Chile","2","0","Friendly","Asunción","Paraguay","FALSE"
"1977-02-02","Senegal","Denmark","2","3","Friendly","Kaolack","Senegal","FALSE"
"1977-02-05","Gabon","Morocco","0","1","Friendly","Libreville","Gabon","FALSE"
"1977-02-06","Bolivia","Paraguay","0","1","Copa Paz del Chaco","La Paz","Bolivia","FALSE"
"1977-02-06","Kenya","Egypt","0","0","FIFA World Cup qualification","Nairobi","Kenya","FALSE"
"1977-02-06","Tunisia","Algeria","2","0","FIFA World Cup qualification","Tunis","Tunisia","FALSE"
"1977-02-08","Mexico","Yugoslavia","0","1","Friendly","Monterrey","Mexico","FALSE"
"1977-02-09","Bolivia","Paraguay","2","2","Copa Paz del Chaco","Cochabamba","Bolivia","FALSE"
"1977-02-09","England","Netherlands","0","2","Friendly","London","England","FALSE"
"1977-02-09","Republic of Ireland","Spain","0","1","Friendly","Dublin","Republic of Ireland","FALSE"
"1977-02-09","Peru","Hungary","3","2","Friendly","Lima","Peru","FALSE"
"1977-02-09","Thailand","Israel","3","3","Friendly","Bangkok","Thailand","FALSE"
"1977-02-09","Venezuela","Uruguay","1","1","FIFA World Cup qualification","Caracas","Venezuela","FALSE"
"1977-02-12","Australia","Israel","1","1","Friendly","Melbourne","Australia","FALSE"
"1977-02-13","Ecuador","Paraguay","2","1","Friendly","Quito","Ecuador","FALSE"
"1977-02-13","Ivory Coast","Congo","3","2","FIFA World Cup qualification","Bouaké","Ivory Coast","FALSE"
"1977-02-13","Togo","Guinea","0","2","FIFA World Cup qualification","Lomé","Togo","FALSE"
"1977-02-13","Uganda","Zambia","1","0","FIFA World Cup qualification","Kampala","Uganda","FALSE"
"1977-02-14","Nigeria","Benin","7","0","Friendly","Lagos","Nigeria","FALSE"
"1977-02-14","Singapore","South Korea","0","4","Friendly","Kallang","Singapore","FALSE"
"1977-02-16","Australia","Israel","1","1","Friendly","Sydney","Australia","FALSE"
"1977-02-16","Turkey","Bulgaria","2","0","Balkan Cup","Istanbul","Turkey","FALSE"
"1977-02-17","Bahrain","South Korea","1","4","Friendly","Manama","Bahrain","FALSE"
"1977-02-17","Algeria","Kenya","4","1","African Cup of Nations qualification","Algiers","Algeria","FALSE"
"1977-02-17","Mauritius","Ethiopia","2","3","African Cup of Nations qualification","Curepipe","Mauritius","FALSE"
"1977-02-17","Sierra Leone","Nigeria","1","1","African Cup of Nations qualification","Freetown","Sierra Leone","FALSE"
"1977-02-19","Bahrain","South Korea","1","1","Friendly","Manama","Bahrain","FALSE"
"1977-02-20","Colombia","Brazil","0","0","FIFA World Cup qualification","Bogotá","Colombia","FALSE"
"1977-02-20","Ecuador","Peru","1","1","FIFA World Cup qualification","Quito","Ecuador","FALSE"
"1977-02-20","Panama","Paraguay","0","4","Friendly","Panama City","Panama","FALSE"
"1977-02-22","Mexico","Hungary","1","1","Friendly","Puebla","Mexico","FALSE"
"1977-02-23","France","Germany","1","0","Friendly","Paris","France","FALSE"
"1977-02-24","Colombia","Paraguay","0","1","FIFA World Cup qualification","Bogotá","Colombia","FALSE"
"1977-02-27","Argentina","Hungary","5","1","Friendly","Buenos Aires","Argentina","FALSE"
"1977-02-27","Bolivia","Uruguay","1","0","FIFA World Cup qualification","La Paz","Bolivia","FALSE"
"1977-02-27","Botswana","China PR","0","2","Friendly","Gaborone","Botswana","FALSE"
"1977-02-27","Congo","Ivory Coast","1","3","FIFA World Cup qualification","Brazzaville","Congo","FALSE"
"1977-02-27","Ecuador","Chile","0","1","FIFA World Cup qualification","Guayaquil","Ecuador","FALSE"
"1977-02-27","Egypt","Kenya","1","0","FIFA World Cup qualification","Cairo","Egypt","FALSE"
"1977-02-27","Guinea","Togo","2","1","FIFA World Cup qualification","Conakry","Guinea","FALSE"
"1977-02-27","Israel","South Korea","0","0","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"1977-02-27","Singapore","Thailand","2","0","FIFA World Cup qualification","Kallang","Singapore","FALSE"
"1977-02-27","Zambia","Uganda","4","2","FIFA World Cup qualification","Ndola","Zambia","FALSE"
"1977-02-28","Algeria","Tunisia","1","1","FIFA World Cup qualification","Algiers","Algeria","FALSE"
"1977-02-28","Hong Kong","Indonesia","4","1","FIFA World Cup qualification","Kallang","Singapore","TRUE"
"1977-03-01","Malaysia","Thailand","6","4","FIFA World Cup qualification","Kallang","Singapore","TRUE"
"1977-03-02","Singapore","Hong Kong","2","2","FIFA World Cup qualification","Kallang","Singapore","FALSE"
"1977-03-03","Indonesia","Malaysia","0","0","FIFA World Cup qualification","Kallang","Singapore","TRUE"
"1977-03-05","New Zealand","New Caledonia","3","0","Friendly","Auckland","New Zealand","FALSE"
"1977-03-05","Senegal","Guinea","1","0","Friendly","Dakar","Senegal","FALSE"
"1977-03-05","Thailand","Hong Kong","1","2","FIFA World Cup qualification","Kallang","Singapore","TRUE"
"1977-03-05","Tunisia","Malta","0","1","Friendly","Tunis","Tunisia","FALSE"
"1977-03-06","Chile","Peru","1","1","FIFA World Cup qualification","Santiago","Chile","FALSE"
"1977-03-06","Israel","Japan","2","0","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"1977-03-06","Paraguay","Colombia","1","1","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"1977-03-06","Singapore","Malaysia","1","0","FIFA World Cup qualification","Kallang","Singapore","FALSE"
"1977-03-06","Venezuela","Bolivia","1","3","FIFA World Cup qualification","Caracas","Venezuela","FALSE"
"1977-03-07","Guadeloupe","Martinique","1","3","Friendly","Capesterre-Belle-Eau","Guadeloupe","FALSE"
"1977-03-07","Thailand","Indonesia","3","2","FIFA World Cup qualification","Kallang","Singapore","TRUE"
"1977-03-08","Malaysia","Hong Kong","1","1","FIFA World Cup qualification","Kallang","Singapore","TRUE"
"1977-03-08","New Zealand","New Caledonia","4","0","Friendly","Auckland","New Zealand","FALSE"
"1977-03-08","Qatar","Tunisia","1","0","Friendly","Doha","Qatar","FALSE"
"1977-03-09","Austria","Greece","2","0","Friendly","Vienna","Austria","FALSE"
"1977-03-09","Brazil","Colombia","6","0","FIFA World Cup qualification","Rio de Janeiro","Brazil","FALSE"
"1977-03-09","Singapore","Indonesia","0","4","FIFA World Cup qualification","Kallang","Singapore","FALSE"
"1977-03-10","Israel","Japan","2","0","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"1977-03-11","Bahrain","Kuwait","0","2","FIFA World Cup qualification","Doha","Qatar","TRUE"
"1977-03-12","Peru","Ecuador","4","0","FIFA World Cup qualification","Lima","Peru","FALSE"
"1977-03-12","Singapore","Hong Kong","0","1","FIFA World Cup qualification","Kallang","Singapore","FALSE"
"1977-03-13","Kenya","Algeria","2","1","African Cup of Nations qualification","Mombasa","Kenya","FALSE"
"1977-03-13","Cameroon","Congo","2","0","African Cup of Nations qualification","Yaoundé","Cameroon","FALSE"
"1977-03-13","Guinea","Libya","3","0","African Cup of Nations qualification","Conakry","Guinea","FALSE"
