"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1965-11-12","Tunisia","Ethiopia","4","0","African Cup of Nations","Tunis","Tunisia","FALSE"
"1965-11-13","Vietnam Republic","Thailand","4","0","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1965-11-14","DR Congo","Ivory Coast","0","3","African Cup of Nations","Sfax","Tunisia","TRUE"
"1965-11-14","Cyprus","Germany","0","6","FIFA World Cup qualification","Nicosia","Cyprus","FALSE"
"1965-11-14","Switzerland","Netherlands","2","1","FIFA World Cup qualification","Berne","Switzerland","FALSE"
"1965-11-14","Tunisia","Senegal","0","0","African Cup of Nations","Tunis","Tunisia","FALSE"
"1965-11-16","Vietnam Republic","Malaysia","2","2","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1965-11-19","Ethiopia","Senegal","1","5","African Cup of Nations","Tunis","Tunisia","TRUE"
"1965-11-19","Ghana","Ivory Coast","4","1","African Cup of Nations","Bizerte","Tunisia","TRUE"
"1965-11-21","Brazil","Russia","2","2","Friendly","Rio de Janeiro","Brazil","FALSE"
"1965-11-21","Brazil","Hungary","5","3","Friendly","São Paulo","Brazil","FALSE"
"1965-11-21","Czechoslovakia","Turkey","3","1","FIFA World Cup qualification","Brno","Czechoslovakia","FALSE"
"1965-11-21","Dominica","Grenada","2","0","Windward Islands Tournament","Kingstown","Saint Vincent and the Grenadines","TRUE"
"1965-11-21","Israel","Bulgaria","1","2","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"1965-11-21","Ivory Coast","Senegal","1","0","African Cup of Nations","Tunis","Tunisia","TRUE"
"1965-11-21","North Korea","Australia","6","1","FIFA World Cup qualification","Phnom Penh","Cambodia","TRUE"
"1965-11-21","Romania","Portugal","2","0","FIFA World Cup qualification","Bucharest","Romania","FALSE"
"1965-11-21","Tunisia","Ghana","2","3","African Cup of Nations","Tunis","Tunisia","FALSE"
"1965-11-22","Saint Vincent and the Grenadines","Saint Lucia","1","2","Windward Islands Tournament","Kingstown","Saint Vincent and the Grenadines","FALSE"
"1965-11-23","Congo","Ivory Coast","0","1","Friendly","Brazzaville","Congo","FALSE"
"1965-11-23","Dominica","Saint Lucia","1","0","Windward Islands Tournament","Kingstown","Saint Vincent and the Grenadines","TRUE"
"1965-11-24","Albania","Northern Ireland","1","1","FIFA World Cup qualification","Tirana","Albania","FALSE"
"1965-11-24","Australia","North Korea","1","3","FIFA World Cup qualification","Phnom Penh","Cambodia","TRUE"
"1965-11-24","Scotland","Wales","4","1","British Home Championship","Glasgow","Scotland","FALSE"
"1965-11-25","Ivory Coast","Mali","1","3","Friendly","Brazzaville","Congo","TRUE"
"1965-11-26","Cambodia","Australia","0","0","Friendly","Phnom Penh","Cambodia","FALSE"
"1965-11-26","Saint Vincent and the Grenadines","Dominica","3","1","Windward Islands Tournament","Kingstown","Saint Vincent and the Grenadines","FALSE"
"1965-11-29","Hong Kong","Australia","1","0","Friendly","So Kon Po","Hong Kong","FALSE"
"1965-12-01","Argentina","Russia","1","1","Friendly","Buenos Aires","Argentina","FALSE"
"1965-12-01","Wales","Denmark","4","2","FIFA World Cup qualification","Wrexham","Wales","FALSE"
"1965-12-03","Australia","Taiwan","3","1","Friendly","So Kon Po","Hong Kong","TRUE"
"1965-12-04","Uruguay","Russia","1","3","Friendly","Montevideo","Uruguay","FALSE"
"1965-12-05","Hong Kong","Singapore","0","0","Friendly","So Kon Po","Hong Kong","FALSE"
"1965-12-07","Hong Kong","Singapore","1","2","Friendly","So Kon Po","Hong Kong","FALSE"
"1965-12-07","Italy","Scotland","3","0","FIFA World Cup qualification","Naples","Italy","FALSE"
"1965-12-07","Malaysia","Australia","0","1","Friendly","Ipoh","Malaysia","FALSE"
"1965-12-08","Malaysia","Australia","0","3","Friendly","Ipoh","Malaysia","FALSE"
"1965-12-08","Spain","England","0","2","Friendly","Madrid","Spain","FALSE"
"1965-12-11","Kenya","Ghana","2","13","Friendly","Nairobi","Kenya","FALSE"
"1965-12-11","Nigeria","Benin","0","1","Friendly","Lagos","Nigeria","FALSE"
"1965-12-13","Kenya","Ghana","3","3","Friendly","Nairobi","Kenya","FALSE"
"1965-12-28","Bermuda","Jamaica","0","3","Friendly","Hamilton","Bermuda","FALSE"
"1965-12-29","Belgium","Bulgaria","1","2","FIFA World Cup qualification","Florence","Italy","TRUE"
"1966-01-05","England","Poland","1","1","Friendly","Liverpool","England","FALSE"
"1966-02-08","Panama","Nicaragua","3","1","Friendly","Panama City","Panama","FALSE"
"1966-02-13","Malta","Libya","1","0","Friendly","Gżira","Malta","FALSE"
"1966-02-23","Chile","Russia","0","2","Friendly","Santiago","Chile","FALSE"
"1966-02-23","England","Germany","1","0","Friendly","London","England","FALSE"
"1966-02-25","Egypt","Bulgaria","2","2","Friendly","Cairo","Egypt","FALSE"
"1966-02-27","Benin","Nigeria","1","2","Friendly","Cotonou","Dahomey","FALSE"
"1966-02-27","Niger","DR Congo","2","1","Friendly","Niamey","Niger","FALSE"
"1966-02-28","Panama","Guatemala","0","1","Friendly","Panama City","Panama","FALSE"
"1966-03-05","Uganda","Kenya","2","3","Friendly","Kampala","Uganda","FALSE"
"1966-03-06","Guinea","Senegal","5","0","Friendly","Conakry","Guinea","FALSE"
"1966-03-06","Morocco","Algeria","1","0","Friendly","Casablanca","Morocco","FALSE"
"1966-03-06","Togo","Nigeria","2","2","Friendly","Lomé","Togo","FALSE"
"1966-03-11","Libya","Morocco","4","0","Friendly","Tripoli","Libya","FALSE"
"1966-03-14","Libya","Iraq","0","2","Friendly","Tripoli","Libya","FALSE"
"1966-03-16","Iran","Turkey","0","0","Friendly","Tehran","Iran","FALSE"
"1966-03-18","Iraq","Morocco","0","1","Friendly","Tripoli","Libya","TRUE"
"1966-03-19","France","Italy","0","0","Friendly","Paris","France","FALSE"
"1966-03-19","Iraq","Morocco","1","2","Friendly","Tripoli","Libya","TRUE"
"1966-03-23","Netherlands","Germany","2","4","Friendly","Rotterdam","Netherlands","FALSE"
"1966-03-25","Panama","El Salvador","1","0","Friendly","Panama City","Panama","FALSE"
"1966-03-27","Libya","Malta","0","1","Friendly","Tripoli","Libya","FALSE"
"1966-03-30","Wales","Northern Ireland","1","4","British Home Championship","Cardiff","Wales","FALSE"
"1966-04-01","Montenegro","Russia","0","1","Friendly","Titograd","Yugoslavia","FALSE"
"1966-04-01","Libya","Palestine","0","0","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-01","Iraq","Kuwait","3","1","Arab Cup","Baghdad","Iraq","FALSE"
"1966-04-02","Scotland","England","3","4","British Home Championship","Glasgow","Scotland","FALSE"
"1966-04-02","Syria","Yemen","4","1","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-02","Iraq","Jordan","2","1","Arab Cup","Baghdad","Iraq","FALSE"
"1966-04-02","Lebanon","Bahrain","6","1","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-03","Libya","Oman","21","0","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-03","Kenya","Uganda","3","3","Friendly","Nairobi","Kenya","FALSE"
"1966-04-03","Kuwait","Lebanon","1","2","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-04","Libya","Syria","0","0","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-04","Palestine","Yemen","7","0","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-05","Jordan","Lebanon","1","2","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-05","Iraq","Bahrain","10","1","Arab Cup","Baghdad","Iraq","FALSE"
"1966-04-06","Bahrain","Kuwait","4","4","Arab Cup","Habbaniyah","Iraq","TRUE"
"1966-04-06","Israel","Finland","7","1","Friendly","Jaffa","Israel","FALSE"
"1966-04-06","Libya","Yemen","13","0","Arab Cup","Kut","Iraq","TRUE"
"1966-04-06","Palestine","Syria","1","3","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-07","Iraq","Lebanon","0","0","Arab Cup","Baghdad","Iraq","FALSE"
"1966-04-07","Bahrain","Jordan","1","5","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-08","Jordan","Kuwait","0","4","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-09","Iraq","Libya","3","1","Arab Cup","Baghdad","Iraq","FALSE"
"1966-04-09","Lebanon","Syria","0","1","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-09","Nigeria","Togo","1","1","Friendly","Lagos","Nigeria","FALSE"
"1966-04-10","Benin","Ghana","2","5","Friendly","Cotonou","Dahomey","FALSE"
"1966-04-10","Iraq","Syria","2","1","Arab Cup","Baghdad","Iraq","FALSE"
"1966-04-10","Libya","Lebanon","6","1","Arab Cup","Baghdad","Iraq","TRUE"
"1966-04-17","Chile","Brazil","0","1","Copa Bernardo O'Higgins","Santiago","Chile","FALSE"
"1966-04-17","Netherlands","Belgium","3","1","Friendly","Rotterdam","Netherlands","FALSE"
"1966-04-20","Chile","Brazil","2","1","Copa Bernardo O'Higgins","Viña del Mar","Chile","FALSE"
"1966-04-20","France","Belgium","0","3","Friendly","Paris","France","FALSE"
"1966-04-20","Switzerland","Russia","2","2","Friendly","Basel","Switzerland","FALSE"
"1966-04-24","Austria","Russia","0","1","Friendly","Vienna","Austria","FALSE"
"1966-04-24","Mexico","Paraguay","7","0","Friendly","Mexico City","Mexico","FALSE"
"1966-04-26","Togo","Benin","1","0","Friendly","Lomé","Togo","FALSE"
"1966-04-27","German DR","Sweden","4","1","Friendly","Leipzig","German DR","FALSE"
"1966-05-03","Poland","Hungary","1","1","Friendly","Chorzów","Poland","FALSE"
"1966-05-04","England","Yugoslavia","2","0","Friendly","London","England","FALSE"
"1966-05-04","Republic of Ireland","Germany","0","4","Friendly","Dublin","Republic of Ireland","FALSE"
"1966-05-07","Northern Ireland","Germany","0","2","Friendly","Belfast","Northern Ireland","FALSE"
"1966-05-08","Finland","Israel","0","3","Friendly","Helsinki","Finland","FALSE"
"1966-05-08","Yugoslavia","Hungary","2","0","Friendly","Zagreb","Yugoslavia","FALSE"
"1966-05-11","Mexico","Chile","1","0","Friendly","Mexico City","Mexico","FALSE"
"1966-05-11","Scotland","Netherlands","0","3","Friendly","Glasgow","Scotland","FALSE"
"1966-05-14","Brazil","Wales","3","1","Friendly","Rio de Janeiro","Brazil","FALSE"
"1966-05-15","Brazil","Chile","1","1","Friendly","São Paulo","Brazil","FALSE"
"1966-05-15","Paraguay","Uruguay","2","2","Copa Artigas","Asunción","Paraguay","FALSE"
"1966-05-18","Brazil","Wales","1","0","Friendly","Belo Horizonte","Brazil","FALSE"
"1966-05-18","Czechoslovakia","Russia","1","2","Friendly","Prague","Czechoslovakia","FALSE"
"1966-05-18","Poland","Sweden","1","1","Friendly","Wrocław","Poland","FALSE"
"1966-05-18","Uruguay","Paraguay","3","1","Copa Artigas","Montevideo","Uruguay","FALSE"
"1966-05-19","Brazil","Chile","1","0","Friendly","Rio de Janeiro","Brazil","FALSE"
"1966-05-22","Austria","Republic of Ireland","1","0","Friendly","Vienna","Austria","FALSE"
"1966-05-22","Belgium","Russia","0","1","Friendly","Brussels","Belgium","FALSE"
"1966-05-22","Chile","Wales","2","0","Friendly","Santiago","Chile","FALSE"
"1966-05-25","Belgium","Republic of Ireland","2","3","Friendly","Liège","Belgium","FALSE"
"1966-05-25","Lithuania","Libya","6","0","Friendly","Vilnius","Lithuania","FALSE"
"1966-05-29","Benin","Togo","2","2","Friendly","Cotonou","Dahomey","FALSE"
"1966-05-29","Chile","Mexico","0","1","Friendly","Santiago","Chile","FALSE"
"1966-05-30","Denmark","Turkey","0","0","Friendly","Copenhagen","Denmark","FALSE"
"1966-06-01","Germany","Romania","1","0","Friendly","Ludwigshafen","Germany","FALSE"
"1966-06-01","Yugoslavia","Bulgaria","0","2","Friendly","Belgrade","Yugoslavia","FALSE"
"1966-06-04","Brazil","Peru","4","0","Friendly","São Paulo","Brazil","FALSE"
"1966-06-04","Finland","Sweden","1","0","Nordic Championship","Helsinki","Finland","FALSE"
"1966-06-05","Brazil","Poland","4","1","Friendly","Belo Horizonte","Brazil","FALSE"
"1966-06-05","Hungary","Switzerland","3","1","Friendly","Budapest","Hungary","FALSE"
"1966-06-05","Russia","France","3","3","Friendly","Moscow","Soviet Union","FALSE"
"1966-06-08","Brazil","Poland","2","1","Friendly","Rio de Janeiro","Brazil","FALSE"
"1966-06-08","Brazil","Peru","3","1","Friendly","Rio de Janeiro","Brazil","FALSE"
"1966-06-10","Curaçao","Jamaica","0","0","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-10","Trinidad and Tobago","Suriname","3","2","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-11","Argentina","Poland","1","1","Friendly","Buenos Aires","Argentina","FALSE"
"1966-06-11","Haiti","Guadeloupe","3","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1966-06-12","Brazil","Czechoslovakia","2","1","Friendly","Rio de Janeiro","Brazil","FALSE"
"1966-06-12","Portugal","Norway","4","0","Friendly","Oeiras","Portugal","FALSE"
"1966-06-12","Trinidad and Tobago","Curaçao","1","0","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-13","Haiti","Suriname","1","4","Friendly","Port-au-Prince","Haiti","FALSE"
"1966-06-13","Jamaica","Guadeloupe","0","0","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-14","Italy","Bulgaria","6","1","Friendly","Bologna","Italy","FALSE"
"1966-06-15","Brazil","Czechoslovakia","2","2","Friendly","Rio de Janeiro","Brazil","FALSE"
"1966-06-15","Guadeloupe","Suriname","0","4","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-15","Israel","Uruguay","1","2","Friendly","Ramat-Gan","Israel","FALSE"
"1966-06-15","Trinidad and Tobago","Jamaica","4","1","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-16","Haiti","Curaçao","3","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1966-06-17","Jamaica","Suriname","3","5","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-18","Guadeloupe","Curaçao","0","4","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-18","Haiti","Trinidad and Tobago","1","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1966-06-18","Italy","Austria","1","0","Friendly","Milan","Italy","FALSE"
"1966-06-18","Scotland","Portugal","0","1","Friendly","Glasgow","Scotland","FALSE"
"1966-06-19","Romania","Uruguay","1","0","Friendly","Bucharest","Romania","FALSE"
"1966-06-19","Switzerland","Mexico","1","1","Friendly","Lausanne","Switzerland","FALSE"
"1966-06-20","Curaçao","Suriname","1","1","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-20","Trinidad and Tobago","Guadeloupe","1","2","Friendly","Port-au-Prince","Haiti","TRUE"
"1966-06-21","Denmark","Portugal","1","3","Friendly","Esbjerg","Denmark","FALSE"
"1966-06-22","Haiti","Jamaica","3","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1966-06-22","Italy","Argentina","3","0","Friendly","Turin","Italy","FALSE"
"1966-06-22","Northern Ireland","Mexico","4","1","Friendly","Belfast","Northern Ireland","FALSE"
"1966-06-23","Germany","Yugoslavia","2","0","Friendly","Hanover","Germany","FALSE"
"1966-06-23","Spain","Uruguay","1","1","Friendly","La Coruña","Spain","FALSE"
"1966-06-25","Scotland","Brazil","1","1","Friendly","Glasgow","Scotland","FALSE"
"1966-06-26","Denmark","Norway","0","1","Nordic Championship","Copenhagen","Denmark","FALSE"
"1966-06-26","Finland","England","0","3","Friendly","Helsinki","Finland","FALSE"
"1966-06-26","Portugal","Uruguay","3","0","Friendly","Oeiras","Portugal","FALSE"
"1966-06-27","Sweden","Yugoslavia","1","1","Friendly","Malmö","Sweden","FALSE"
"1966-06-28","China PR","Tanzania","10","4","Friendly","Beijing","China PR","FALSE"
"1966-06-29","Italy","Mexico","5","0","Friendly","Florence","Italy","FALSE"
"1966-06-29","Norway","England","1","6","Friendly","Oslo","Norway","FALSE"
"1966-06-30","DR Congo","Ghana","0","3","Friendly","Brazzaville","Congo","TRUE"
"1966-06-30","Sweden","Brazil","2","3","Friendly","Gothenburg","Sweden","FALSE"
"1966-07-01","Zambia","Malawi","4","1","Friendly","Ndola","Zambia","FALSE"
"1966-07-02","German DR","Chile","5","2","Friendly","Leipzig","German DR","FALSE"
"1966-07-03","Denmark","England","0","2","Friendly","Copenhagen","Denmark","FALSE"
"1966-07-03","Portugal","Romania","1","0","Friendly","Porto","Portugal","FALSE"
"1966-07-04","Malawi","Zambia","0","3","Friendly","Blantyre","Malawi","FALSE"
"1966-07-05","Madagascar","Zambia","0","3","Friendly","Blantyre","Malawi","TRUE"
"1966-07-05","Poland","England","0","1","Friendly","Chorzów","Poland","FALSE"
"1966-07-06","Malawi","Zambia","0","6","Friendly","Blantyre","Malawi","FALSE"
"1966-07-07","Ethiopia","Uganda","5","0","Friendly","Addis Ababa","Ethiopia","FALSE"
"1966-07-08","Malawi","Zambia","1","5","Friendly","Blantyre","Malawi","FALSE"
"1966-07-09","Malawi","Madagascar","1","6","Friendly","Lilongwe","Malawi","FALSE"
"1966-07-10","Ethiopia","Sudan","1","1","Friendly","Addis Ababa","Ethiopia","FALSE"
"1966-07-11","England","Uruguay","0","0","FIFA World Cup","London","England","FALSE"
"1966-07-12","Brazil","Bulgaria","2","0","FIFA World Cup","Liverpool","England","TRUE"
"1966-07-12","Germany","Switzerland","5","0","FIFA World Cup","Sheffield","England","TRUE"
"1966-07-12","North Korea","Russia","0","3","FIFA World Cup","Middlesbrough","England","TRUE"
"1966-07-13","Argentina","Spain","2","1","FIFA World Cup","Birmingham","England","TRUE"
"1966-07-13","Chile","Italy","0","2","FIFA World Cup","Sunderland","England","TRUE"
"1966-07-13","France","Mexico","1","1","FIFA World Cup","London","England","TRUE"
"1966-07-13","Hungary","Portugal","1","3","FIFA World Cup","Manchester","England","TRUE"
"1966-07-15","Brazil","Hungary","1","3","FIFA World Cup","Liverpool","England","TRUE"
"1966-07-15","Chile","North Korea","1","1","FIFA World Cup","Middlesbrough","England","TRUE"
"1966-07-15","France","Uruguay","1","2","FIFA World Cup","London","England","TRUE"
"1966-07-15","Spain","Switzerland","2","1","FIFA World Cup","Sheffield","England","TRUE"
"1966-07-16","Argentina","Germany","0","0","FIFA World Cup","Birmingham","England","TRUE"
"1966-07-16","Bulgaria","Portugal","0","3","FIFA World Cup","Manchester","England","TRUE"
"1966-07-16","England","Mexico","2","0","FIFA World Cup","London","England","FALSE"
"1966-07-16","Italy","Russia","0","1","FIFA World Cup","Sunderland","England","TRUE"
"1966-07-18","Sudan","Uganda","2","1","Friendly","Addis Ababa","Ethiopia","TRUE"
"1966-07-19","Argentina","Switzerland","2","0","FIFA World Cup","Sheffield","England","TRUE"
"1966-07-19","Brazil","Portugal","1","3","FIFA World Cup","Liverpool","England","TRUE"
"1966-07-19","Italy","North Korea","0","1","FIFA World Cup","Middlesbrough","England","TRUE"
"1966-07-19","Mexico","Uruguay","0","0","FIFA World Cup","London","England","TRUE"
"1966-07-20","Bulgaria","Hungary","1","3","FIFA World Cup","Manchester","England","TRUE"
"1966-07-20","Chile","Russia","1","2","FIFA World Cup","Sunderland","England","TRUE"
"1966-07-20","England","France","2","0","FIFA World Cup","London","England","FALSE"
"1966-07-20","Germany","Spain","2","1","FIFA World Cup","Birmingham","England","TRUE"
"1966-07-23","China PR","Syria","6","0","Friendly","Beijing","China PR","FALSE"
"1966-07-23","England","Argentina","1","0","FIFA World Cup","London","England","FALSE"
"1966-07-23","Germany","Uruguay","4","0","FIFA World Cup","Sheffield","England","TRUE"
"1966-07-23","Hungary","Russia","1","2","FIFA World Cup","Sunderland","England","TRUE"
"1966-07-23","North Korea","Portugal","3","5","FIFA World Cup","Liverpool","England","TRUE"
"1966-07-25","Germany","Russia","2","1","FIFA World Cup","Liverpool","England","TRUE"
"1966-07-26","England","Portugal","2","1","FIFA World Cup","London","England","FALSE"
"1966-07-28","Portugal","Russia","2","1","FIFA World Cup","London","England","TRUE"
"1966-07-30","England","Germany","4","2","FIFA World Cup","London","England","FALSE"
"1966-07-31","Cameroon","Congo","2","3","Friendly","Yaoundé","Cameroon","FALSE"
"1966-08-07","DR Congo","Central African Republic","5","0","Friendly","Kinshasa","DR Congo","FALSE"
"1966-08-13","Myanmar","Singapore","2","2","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-13","Malaysia","Vietnam Republic","5","2","Merdeka Tournament","Kuala Lumpur","Malaysia","FALSE"
"1966-08-14","Hong Kong","India","0","2","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-14","South Korea","Japan","2","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-14","Norway","Finland","1","1","Nordic Championship","Stavanger","Norway","FALSE"
"1966-08-15","Taiwan","Thailand","2","1","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-16","Togo","Ivory Coast","1","2","Friendly","Lomé","Togo","FALSE"
"1966-08-17","Myanmar","Thailand","3","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-17","Taiwan","Vietnam Republic","0","3","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-17","India","Japan","3","0","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-18","Togo","Ghana","1","1","Friendly","Lomé","Togo","FALSE"
"1966-08-19","Hong Kong","South Korea","0","1","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-19","Malaysia","Thailand","0","0","Merdeka Tournament","Kuala Lumpur","Malaysia","FALSE"
"1966-08-20","Singapore","Taiwan","4","1","Merdeka Tournament","Ipoh","Malaysia","TRUE"
"1966-08-20","Japan","Taiwan","5","2","Merdeka Tournament","Kuala Lumpur","Malaysia","TRUE"
"1966-08-20","Singapore","Vietnam Republic","1","2","Merdeka Tournament","Ipoh","Malaysia","TRUE"
