"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1938-01-09","Mexico","Basque Country","3","1","Friendly","Mexico City","Mexico","FALSE"
"1938-01-10","Dominica","Saint Lucia","1","3","Friendly","Roseau","Dominica","FALSE"
"1938-01-11","Dominica","Saint Lucia","1","0","Friendly","Roseau","Dominica","FALSE"
"1938-01-16","Luxembourg","Hungary","0","6","Friendly","Luxembourg","Luxembourg","FALSE"
"1938-01-22","Israel","Greece","1","3","FIFA World Cup qualification","Tel Aviv","Palestine","TRUE"
"1938-01-30","France","Belgium","5","3","Friendly","Paris","France","FALSE"
"1938-01-30","Portugal","Spain","1","0","Friendly","Lisbon","Portugal","FALSE"
"1938-02-06","Germany","Switzerland","1","1","Friendly","Cologne","Germany","FALSE"
"1938-02-20","Greece","Israel","1","0","FIFA World Cup qualification","Athens","Greece","FALSE"
"1938-02-27","Netherlands","Belgium","7","2","Friendly","Rotterdam","Netherlands","FALSE"
"1938-03-13","Haiti","Jamaica","5","2","Friendly","Port-au-Prince","Haiti","FALSE"
"1938-03-13","Luxembourg","Belgium","2","3","FIFA World Cup qualification","Luxembourg","Luxembourg","FALSE"
"1938-03-13","Switzerland","Poland","3","3","Friendly","Zürich","Switzerland","FALSE"
"1938-03-16","Northern Ireland","Wales","1","0","British Home Championship","Belfast","Northern Ireland","FALSE"
"1938-03-17","Haiti","Jamaica","2","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1938-03-20","Germany","Luxembourg","2","1","Friendly","Wuppertal","Germany","FALSE"
"1938-03-20","Germany","Hungary","1","1","Friendly","Nuremberg","Germany","FALSE"
"1938-03-20","Haiti","Jamaica","2","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1938-03-24","France","Bulgaria","6","1","Friendly","Paris","France","FALSE"
"1938-03-25","Hungary","Greece","11","1","FIFA World Cup qualification","Budapest","Hungary","FALSE"
"1938-03-28","Guyana","Trinidad and Tobago","1","1","Friendly","Georgetown","British Guyana","FALSE"
"1938-04-01","Guyana","Trinidad and Tobago","0","3","Friendly","Georgetown","British Guyana","FALSE"
"1938-04-03","Belgium","Netherlands","1","1","FIFA World Cup qualification","Antwerp","Belgium","FALSE"
"1938-04-03","Switzerland","Czechoslovakia","4","0","Central European International Cup","Basel","Switzerland","FALSE"
"1938-04-03","Yugoslavia","Poland","1","0","FIFA World Cup qualification","Belgrade","Yugoslavia","FALSE"
"1938-04-07","Guyana","Trinidad and Tobago","0","2","Friendly","Georgetown","British Guyana","FALSE"
"1938-04-09","England","Scotland","0","1","British Home Championship","London","England","FALSE"
"1938-04-24","Czechoslovakia","Bulgaria","6","0","FIFA World Cup qualification","Prague","Czechoslovakia","FALSE"
"1938-04-24","Germany","Portugal","1","1","Friendly","Frankfurt am Main","Germany","FALSE"
"1938-05-01","Switzerland","Portugal","2","1","FIFA World Cup qualification","Milan","Italy","TRUE"
"1938-05-08","Romania","Yugoslavia","0","1","Friendly","Bucharest","Romania","FALSE"
"1938-05-08","Switzerland","Belgium","0","3","Friendly","Lausanne","Switzerland","FALSE"
"1938-05-14","Germany","England","3","6","Friendly","Berlin","Germany","FALSE"
"1938-05-15","Italy","Belgium","6","1","Friendly","Milan","Italy","FALSE"
"1938-05-17","Latvia","Lithuania","2","0","Friendly","Riga","Latvia","FALSE"
"1938-05-18","Czechoslovakia","Republic of Ireland","2","2","Friendly","Prague","Czechoslovakia","FALSE"
"1938-05-21","Netherlands","Scotland","1","3","Friendly","Amsterdam","Netherlands","FALSE"
"1938-05-21","Switzerland","England","2","1","Friendly","Zürich","Switzerland","FALSE"
"1938-05-22","Italy","Yugoslavia","4","0","Friendly","Genoa","Italy","FALSE"
"1938-05-22","Poland","Republic of Ireland","6","0","Friendly","Warsaw","Poland","FALSE"
"1938-05-26","France","England","2","4","Friendly","Colombes","France","FALSE"
"1938-05-29","Belgium","Yugoslavia","2","2","Friendly","Brussels","Belgium","FALSE"
"1938-05-29","Cuba","Basque Country","0","4","Friendly","Havana","Cuba","FALSE"
"1938-05-31","Norway","Estonia","1","0","Friendly","Oslo","Norway","FALSE"
"1938-06-04","Germany","Switzerland","1","1","FIFA World Cup","Paris","France","TRUE"
"1938-06-05","Brazil","Poland","6","5","FIFA World Cup","Strasbourg","France","TRUE"
"1938-06-05","Cuba","Romania","3","3","FIFA World Cup","Toulouse","France","TRUE"
"1938-06-05","Czechoslovakia","Netherlands","3","0","FIFA World Cup","Le Havre","France","TRUE"
"1938-06-05","France","Belgium","3","1","FIFA World Cup","Colombes","France","FALSE"
"1938-06-05","Hungary","Indonesia","6","0","FIFA World Cup","Reims","France","TRUE"
"1938-06-05","Italy","Norway","2","1","FIFA World Cup","Marseille","France","TRUE"
"1938-06-09","Cuba","Romania","2","1","FIFA World Cup","Toulouse","France","TRUE"
"1938-06-09","Germany","Switzerland","2","4","FIFA World Cup","Paris","France","TRUE"
"1938-06-10","Sweden","Latvia","3","3","Friendly","Solna","Sweden","FALSE"
"1938-06-11","Lithuania","Estonia","0","2","Friendly","Kaunas","Lithuania","FALSE"
"1938-06-12","Brazil","Czechoslovakia","1","1","FIFA World Cup","Bordeaux","France","TRUE"
"1938-06-12","Cuba","Sweden","0","8","FIFA World Cup","Antibes","France","TRUE"
"1938-06-12","France","Italy","1","3","FIFA World Cup","Colombes","France","FALSE"
"1938-06-12","Hungary","Switzerland","2","0","FIFA World Cup","Lille","France","TRUE"
"1938-06-14","Brazil","Czechoslovakia","2","1","FIFA World Cup","Bordeaux","France","TRUE"
"1938-06-15","Sweden","Finland","2","0","Friendly","Solna","Sweden","FALSE"
"1938-06-16","Brazil","Italy","1","2","FIFA World Cup","Marseille","France","TRUE"
"1938-06-16","Hungary","Sweden","5","1","FIFA World Cup","Paris","France","TRUE"
"1938-06-17","Norway","Finland","9","0","Nordic Championship","Oslo","Norway","FALSE"
"1938-06-18","Argentina","Uruguay","1","0","Friendly","Buenos Aires","Argentina","FALSE"
"1938-06-19","Brazil","Sweden","4","2","FIFA World Cup","Bordeaux","France","TRUE"
"1938-06-19","Hungary","Italy","2","4","FIFA World Cup","Colombes","France","TRUE"
"1938-06-20","Cuba","Basque Country","3","4","Friendly","Havana","Cuba","FALSE"
"1938-06-21","Denmark","Sweden","0","1","Nordic Championship","Copenhagen","Denmark","FALSE"
"1938-06-22","Estonia","Hungary","2","3","Friendly","Tallinn","Estonia","FALSE"
"1938-06-26","Netherlands","Indonesia","9","2","Friendly","Amsterdam","Netherlands","FALSE"
"1938-07-04","Finland","Sweden","2","4","Nordic Championship","Helsinki","Finland","FALSE"
"1938-07-05","Curaçao","Suriname","2","1","Friendly","Willemstad","Curaçao","FALSE"
"1938-07-07","Curaçao","Suriname","1","0","Friendly","Willemstad","Curaçao","FALSE"
"1938-07-08","Aruba","Suriname","5","0","Friendly","Oranjestad","Aruba","FALSE"
"1938-07-10","Curaçao","Suriname","4","1","Friendly","Willemstad","Curaçao","FALSE"
"1938-07-16","Trinidad and Tobago","Suriname","1","2","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1938-07-18","Suriname","Trinidad and Tobago","3","0","Friendly","Paramaribo","Netherlands Guyana","FALSE"
"1938-07-20","Estonia","Latvia","0","2","Friendly","Tallinn","Estonia","FALSE"
"1938-07-20","Suriname","Trinidad and Tobago","0","1","Friendly","Paramaribo","Netherlands Guyana","FALSE"
"1938-08-07","Sweden","Czechoslovakia","2","6","Friendly","Solna","Sweden","FALSE"
"1938-08-08","Bolivia","Ecuador","1","1","Bolivarian Games","Bogotá","Colombia","TRUE"
"1938-08-08","Colombia","Peru","2","4","Bolivarian Games","Bogotá","Colombia","FALSE"
"1938-08-10","Colombia","Ecuador","1","2","Bolivarian Games","Bogotá","Colombia","FALSE"
"1938-08-11","Bolivia","Venezuela","3","1","Bolivarian Games","Bogotá","Colombia","TRUE"
"1938-08-11","Ecuador","Peru","1","9","Bolivarian Games","Bogotá","Colombia","TRUE"
"1938-08-13","Colombia","Venezuela","2","0","Bolivarian Games","Bogotá","Colombia","FALSE"
"1938-08-16","Colombia","Bolivia","1","2","Bolivarian Games","Bogotá","Colombia","FALSE"
"1938-08-17","Estonia","Finland","1","3","Friendly","Tallinn","Estonia","FALSE"
"1938-08-17","Peru","Venezuela","2","1","Bolivarian Games","Bogotá","Colombia","TRUE"
"1938-08-17","Saint Kitts and Nevis","Grenada","0","4","Friendly","Basseterre","Saint Kitts and Nevis","FALSE"
"1938-08-18","Saint Kitts and Nevis","Grenada","2","4","Friendly","Basseterre","Saint Kitts and Nevis","FALSE"
"1938-08-19","Ecuador","Venezuela","5","2","Bolivarian Games","Bogotá","Colombia","TRUE"
"1938-08-22","Bolivia","Ecuador","2","1","Bolivarian Games","Bogotá","Colombia","TRUE"
"1938-08-28","Yugoslavia","Czechoslovakia","1","3","Friendly","Zagreb","Yugoslavia","FALSE"
"1938-08-31","Finland","Denmark","2","1","Nordic Championship","Helsinki","Finland","FALSE"
"1938-09-03","Australia","India","5","3","Friendly","Sydney","Australia","FALSE"
"1938-09-03","Estonia","Lithuania","3","1","Baltic Cup","Tallinn","Estonia","FALSE"
"1938-09-04","Latvia","Lithuania","1","1","Baltic Cup","Tallinn","Estonia","TRUE"
"1938-09-04","Norway","Sweden","2","1","Friendly","Oslo","Norway","FALSE"
"1938-09-05","Estonia","Latvia","1","1","Baltic Cup","Tallinn","Estonia","FALSE"
"1938-09-06","Yugoslavia","Romania","1","1","Friendly","Belgrade","Yugoslavia","FALSE"
"1938-09-10","Australia","India","4","4","Friendly","Brisbane","Australia","FALSE"
"1938-09-17","Australia","India","1","4","Friendly","Newcastle","Australia","FALSE"
"1938-09-18","Finland","Lithuania","3","1","Friendly","Helsinki","Finland","FALSE"
"1938-09-18","Germany","Poland","4","1","Friendly","Chemnitz","Germany","FALSE"
"1938-09-18","Republic of Ireland","Switzerland","4","0","Friendly","Dublin","Éire","FALSE"
"1938-09-18","Norway","Denmark","1","1","Nordic Championship","Oslo","Norway","FALSE"
"1938-09-24","Australia","India","5","4","Friendly","Sydney","Australia","FALSE"
"1938-09-25","Latvia","Poland","2","1","Friendly","Riga","Latvia","FALSE"
"1938-09-25","Poland","Yugoslavia","4","4","Friendly","Warsaw","Poland","FALSE"
"1938-09-25","Romania","Germany","1","4","Friendly","Bucharest","Romania","FALSE"
"1938-10-01","Australia","India","3","1","Friendly","Melbourne","Australia","FALSE"
"1938-10-02","Sweden","Norway","2","3","Nordic Championship","Solna","Sweden","FALSE"
"1938-10-08","Northern Ireland","Scotland","0","2","British Home Championship","Belfast","Northern Ireland","FALSE"
"1938-10-10","Kenya","Uganda","1","3","Friendly","Nairobi","Kenya","FALSE"
"1938-10-12","Uruguay","Argentina","2","3","Friendly","Montevideo","Uruguay","FALSE"
"1938-10-16","Mexico","Basque Country","8","4","Friendly","Mexico City","Mexico","FALSE"
"1938-10-22","Wales","England","4","2","British Home Championship","Cardiff","Wales","FALSE"
"1938-10-23","Denmark","Netherlands","2","2","Friendly","Copenhagen","Denmark","FALSE"
"1938-10-23","Poland","Norway","2","2","Friendly","Warsaw","Poland","FALSE"
"1938-10-23","Mexico","Basque Country","2","6","Friendly","Mexico City","Mexico","FALSE"
"1938-10-30","Mexico","Basque Country","1","3","Friendly","Mexico City","Mexico","FALSE"
"1938-11-06","Switzerland","Portugal","1","0","Friendly","Lausanne","Switzerland","FALSE"
"1938-11-09","England","Norway","4","0","Friendly","Newcastle","England","FALSE"
"1938-11-09","Scotland","Wales","3","2","British Home Championship","Edinburgh","Scotland","FALSE"
"1938-11-13","Republic of Ireland","Poland","3","2","Friendly","Dublin","Éire","FALSE"
"1938-11-16","England","Northern Ireland","7","0","British Home Championship","Manchester","England","FALSE"
"1938-11-20","Italy","Switzerland","2","0","Friendly","Bologna","Italy","FALSE"
"1938-12-04","Czechoslovakia","Romania","6","2","Friendly","Prague","Czechoslovakia","FALSE"
"1938-12-04","Italy","France","1","0","Friendly","Naples","Italy","FALSE"
"1938-12-07","Scotland","Hungary","3","1","Friendly","Glasgow","Scotland","FALSE"
"1939-01-12","Dominica","Martinique","3","1","Friendly","Roseau","Dominica","FALSE"
"1939-01-15","Brazil","Argentina","1","5","Copa Roca","Rio de Janeiro","Brazil","FALSE"
"1939-01-15","Chile","Paraguay","1","5","Copa América","Lima","Peru","TRUE"
"1939-01-15","Peru","Ecuador","5","2","Copa América","Lima","Peru","FALSE"
"1939-01-22","Brazil","Argentina","3","2","Copa Roca","Rio de Janeiro","Brazil","FALSE"
"1939-01-22","Ecuador","Uruguay","0","6","Copa América","Lima","Peru","TRUE"
"1939-01-22","France","Poland","4","0","Friendly","Paris","France","FALSE"
"1939-01-22","Peru","Chile","3","1","Copa América","Lima","Peru","FALSE"
"1939-01-29","Belgium","Germany","1","4","Friendly","Brussels","Belgium","FALSE"
"1939-01-29","Chile","Uruguay","2","3","Copa América","Lima","Peru","TRUE"
"1939-01-29","Peru","Paraguay","3","0","Copa América","Lima","Peru","FALSE"
"1939-02-05","Chile","Ecuador","4","1","Copa América","Lima","Peru","TRUE"
"1939-02-05","Paraguay","Uruguay","1","3","Copa América","Lima","Peru","TRUE"
"1939-02-12","Ecuador","Paraguay","1","3","Copa América","Lima","Peru","TRUE"
"1939-02-12","Peru","Uruguay","2","1","Copa América","Lima","Peru","FALSE"
"1939-02-12","Portugal","Switzerland","2","4","Friendly","Lisbon","Portugal","FALSE"
"1939-02-26","Chile","Paraguay","4","1","Friendly","Santiago","Chile","FALSE"
"1939-02-26","Germany","Yugoslavia","3","2","Friendly","Berlin","Germany","FALSE"
"1939-02-26","Netherlands","Hungary","3","2","Friendly","Rotterdam","Netherlands","FALSE"
"1939-03-15","Haiti","Panama","1","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1939-03-15","Wales","Northern Ireland","3","1","British Home Championship","Wrexham","Wales","FALSE"
"1939-03-16","France","Hungary","2","2","Friendly","Paris","France","FALSE"
"1939-03-19","Belgium","Netherlands","5","4","Friendly","Antwerp","Belgium","FALSE"
"1939-03-19","Haiti","Panama","1","1","Friendly","Port-au-Prince","Haiti","FALSE"
"1939-03-19","Republic of Ireland","Hungary","2","2","Friendly","Cork","Éire","FALSE"
"1939-03-24","Haiti","Panama","3","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1939-03-26","Italy","Germany","3","2","Friendly","Florence","Italy","FALSE"
"1939-03-26","Luxembourg","Germany","2","1","Friendly","Differdange","Luxembourg","FALSE"
"1939-04-02","Switzerland","Hungary","3","1","Friendly","Zürich","Switzerland","FALSE"
"1939-04-15","Scotland","England","1","2","British Home Championship","Glasgow","Scotland","FALSE"
"1939-04-23","Netherlands","Belgium","3","2","Friendly","Amsterdam","Netherlands","FALSE"
"1939-04-23","Brittany","Luxembourg","3","1","Friendly","Brest","France","FALSE"
"1939-05-07","Romania","Yugoslavia","1","0","Friendly","Bucharest","Romania","FALSE"
"1939-05-07","Switzerland","Netherlands","2","1","Friendly","Berne","Switzerland","FALSE"
"1939-05-13","Italy","England","2","2","Friendly","Milan","Italy","FALSE"
"1939-05-14","Belgium","Switzerland","1","2","Friendly","Liège","Belgium","FALSE"
"1939-05-18","Belgium","France","1","3","Friendly","Brussels","Belgium","FALSE"
"1939-05-18","Hungary","Republic of Ireland","2","2","Friendly","Budapest","Hungary","FALSE"
"1939-05-18","Romania","Latvia","4","0","Friendly","Bucharest","Romania","FALSE"
"1939-05-18","Yugoslavia","England","2","1","Friendly","Belgrade","Yugoslavia","FALSE"
"1939-05-20","France","Wales","2","1","Friendly","Colombes","France","FALSE"
"1939-05-23","Germany","Republic of Ireland","1","1","Friendly","Bremen","Germany","FALSE"
"1939-05-24","Bulgaria","Latvia","3","0","Friendly","Sofia","Bulgaria","FALSE"
"1939-05-24","Romania","England","0","2","Friendly","Bucharest","Romania","FALSE"
"1939-05-27","Poland","Belgium","3","3","Friendly","Łódź","Poland","FALSE"
"1939-06-02","Sweden","Norway","3","2","Friendly","Solna","Sweden","FALSE"
"1939-06-04","Poland","Switzerland","1","1","Friendly","Warsaw","Poland","FALSE"
"1939-06-04","Yugoslavia","Italy","1","2","Friendly","Belgrade","Yugoslavia","FALSE"
"1939-06-08","Hungary","Italy","1","3","Friendly","Budapest","Hungary","FALSE"
"1939-06-09","Sweden","Finland","5","1","Nordic Championship","Solna","Sweden","FALSE"
"1939-06-11","Romania","Italy","0","1","Friendly","Bucharest","Romania","FALSE"
"1939-06-11","Sweden","Lithuania","7","0","Friendly","Karlstad","Sweden","FALSE"
"1939-06-14","Norway","Sweden","1","0","Friendly","Copenhagen","Denmark","TRUE"
"1939-06-15","Denmark","Finland","5","0","Friendly","Copenhagen","Denmark","FALSE"
"1939-06-18","Denmark","Norway","6","3","Friendly","Copenhagen","Denmark","FALSE"
"1939-06-22","Norway","Germany","0","4","Friendly","Oslo","Norway","FALSE"
"1939-06-25","Denmark","Germany","0","2","Friendly","Copenhagen","Denmark","FALSE"
"1939-06-29","Estonia","Germany","0","2","Friendly","Tallinn","Estonia","FALSE"
"1939-07-20","Finland","Italy","2","3","Friendly","Helsinki","Finland","FALSE"
"1939-07-27","Latvia","Estonia","3","3","Friendly","Riga","Latvia","FALSE"
"1939-08-04","Finland","Estonia","4","2","Friendly","Helsinki","Finland","FALSE"
"1939-08-06","Panama","Cuba","0","4","Friendly","Panama City","Panama","FALSE"
"1939-08-14","Paraguay","Argentina","0","1","Copa Chevallier Boutell","Asunción","Paraguay","FALSE"
"1939-08-16","Paraguay","Argentina","2","2","Copa Chevallier Boutell","Asunción","Paraguay","FALSE"
"1939-08-27","Czechoslovakia","Yugoslavia","7","3","Friendly","Prague","Bohemia and Moravia","FALSE"
"1939-08-27","Estonia","Lithuania","0","1","Friendly","Tallinn","Estonia","FALSE"
"1939-08-27","Poland","Hungary","4","2","Friendly","Warsaw","Poland","FALSE"
"1939-08-27","Slovakia","Germany","2","0","Friendly","Bratislava","Slovakia","FALSE"
"1939-09-02","China PR","Japan","0","3","Friendly","Xinjing","Manchuria","TRUE"
"1939-09-03","Finland","Norway","1","2","Nordic Championship","Helsinki","Finland","FALSE"
"1939-09-03","Manchukuo","Japan","0","6","Friendly","Xinjing","Manchuria","FALSE"
"1939-09-17","Denmark","Finland","8","1","Nordic Championship","Copenhagen","Denmark","FALSE"
"1939-09-17","Norway","Sweden","2","3","Nordic Championship","Oslo","Norway","FALSE"
"1939-09-24","Finland","Latvia","0","3","Friendly","Helsinki","Finland","FALSE"
"1939-09-24","Hungary","Germany","5","1","Friendly","Budapest","Hungary","FALSE"
"1939-10-01","Sweden","Denmark","4","1","Nordic Championship","Solna","Sweden","FALSE"
"1939-10-15","Yugoslavia","Germany","1","5","Friendly","Zagreb","Yugoslavia","FALSE"
"1939-10-22","Bulgaria","Germany","1","2","Friendly","Sofia","Bulgaria","FALSE"
"1939-10-22","Denmark","Norway","4","1","Nordic Championship","Copenhagen","Denmark","FALSE"
"1939-11-12","Germany","Czechoslovakia","4","4","Friendly","Breslau","Germany","FALSE"
"1939-11-12","Switzerland","Italy","3","1","Friendly","Zürich","Switzerland","FALSE"
"1939-11-12","Yugoslavia","Hungary","0","2","Friendly","Belgrade","Yugoslavia","FALSE"
"1939-11-26","Germany","Italy","5","2","Friendly","Berlin","Germany","FALSE"
"1939-11-28","Uganda","Kenya","5","2","Friendly","Kampala","Uganda","FALSE"
"1939-12-03","Germany","Slovakia","3","1","Friendly","Chemnitz","Germany","FALSE"
"1940-01-28","France","Portugal","3","2","Friendly","Paris","France","FALSE"
"1940-02-18","Argentina","Paraguay","3","1","Copa Chevallier Boutell","Avellaneda","Argentina","FALSE"
"1940-02-18","Brazil","Argentina","2","2","Copa Roca","São Paulo","Brazil","FALSE"
"1940-02-20","Kenya","Uganda","3","6","Friendly","Nairobi","Kenya","FALSE"
"1940-02-25","Argentina","Paraguay","4","0","Copa Chevallier Boutell","Buenos Aires","Argentina","FALSE"
"1940-02-25","Brazil","Argentina","0","3","Copa Roca","São Paulo","Brazil","FALSE"
"1940-03-02","Argentina","Chile","4","1","Friendly","San Martín","Argentina","FALSE"
"1940-03-03","Italy","Switzerland","1","1","Friendly","Turin","Italy","FALSE"
"1940-03-05","Argentina","Brazil","6","1","Copa Roca","Buenos Aires","Argentina","FALSE"
"1940-03-09","Argentina","Chile","3","2","Friendly","Buenos Aires","Argentina","FALSE"
"1940-03-10","Argentina","Brazil","2","3","Copa Roca","Buenos Aires","Argentina","FALSE"
"1940-03-12","Uruguay","Chile","3","2","Friendly","Montevideo","Uruguay","FALSE"
"1940-03-17","Argentina","Brazil","5","1","Copa Roca","Avellaneda","Argentina","FALSE"
"1940-03-17","Belgium","Netherlands","7","1","Friendly","Antwerp","Belgium","FALSE"
"1940-03-24","Brazil","Uruguay","3","4","Copa Rio Branco","Rio de Janeiro","Brazil","FALSE"
"1940-03-31","Brazil","Uruguay","1","1","Copa Rio Branco","Rio de Janeiro","Brazil","FALSE"
"1940-03-31","Hungary","Switzerland","3","0","Friendly","Budapest","Hungary","FALSE"
"1940-03-31","Netherlands","Luxembourg","4","5","Friendly","Rotterdam","Netherlands","FALSE"
"1940-03-31","Romania","Yugoslavia","3","3","Friendly","Bucharest","Romania","FALSE"
"1940-04-02","Croatia","Switzerland","4","0","Friendly","Zagreb","Croatia","FALSE"
"1940-04-07","Germany","Hungary","2","2","Friendly","Berlin","Germany","FALSE"
"1940-04-14","Germany","Yugoslavia","1","2","Friendly","Vienna","Germany","FALSE"
"1940-04-14","Italy","Romania","2","1","Friendly","Rome","Italy","FALSE"
"1940-04-21","Netherlands","Belgium","4","2","Friendly","Amsterdam","Netherlands","FALSE"
"1940-04-21","Switzerland","Croatia","0","1","Friendly","Berne","Switzerland","FALSE"
"1940-04-27","Israel","Lebanon","5","1","Friendly","Tel Aviv","Palestine","FALSE"
"1940-05-02","Hungary","Croatia","1","0","Friendly","Budapest","Hungary","FALSE"
"1940-05-05","Italy","Germany","3","2","Friendly","Milan","Italy","FALSE"
"1940-05-19","Hungary","Romania","2","0","Friendly","Budapest","Hungary","FALSE"
"1940-06-06","Bulgaria","Slovakia","1","4","Friendly","Sofia","Bulgaria","FALSE"
"1940-06-07","Japan","Manchukuo","7","0","Friendly","Tokyo","Japan","FALSE"
"1940-06-09","Japan","China PR","6","0","Friendly","Tokyo","Japan","FALSE"
"1940-06-16","Japan","Philippines","1","0","Friendly","Nishinomiya","Japan","FALSE"
"1940-07-14","Germany","Romania","9","3","Friendly","Frankfurt am Main","Germany","FALSE"
"1940-07-18","Estonia","Latvia","2","1","Friendly","Tallinn","Estonia","FALSE"
