"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1988-01-18","Jordan","United Arab Emirates","2","0","Friendly","Manama","Bahrain","TRUE"
"1988-01-19","Israel","Belgium","2","3","Friendly","Ramat-Gan","Israel","FALSE"
"1988-01-20","Thailand","Oman","3","1","King's Cup","Bangkok","Thailand","FALSE"
"1988-01-21","Malaysia","South Korea","0","0","King's Cup","Bangkok","Thailand","TRUE"
"1988-01-21","Qatar","Bulgaria","2","3","Friendly","Doha","Qatar","FALSE"
"1988-01-23","United Arab Emirates","Bulgaria","0","3","Friendly","Doha","Qatar","TRUE"
"1988-01-27","Israel","France","1","1","Friendly","Ramat-Gan","Israel","FALSE"
"1988-01-27","Spain","German DR","0","0","Friendly","Valencia","Spain","FALSE"
"1988-01-27","United Arab Emirates","Japan","1","1","Friendly","Dubai","United Arab Emirates","FALSE"
"1988-01-30","United Arab Emirates","Japan","2","0","Friendly","Abu Dhabi","United Arab Emirates","FALSE"
"1988-02-02","Austria","Morocco","1","3","Tournoi de France","Toulouse","France","TRUE"
"1988-02-02","France","Switzerland","2","1","Tournoi de France","Toulouse","France","FALSE"
"1988-02-02","Oman","Japan","1","1","Friendly","Muscat","Oman","FALSE"
"1988-02-03","Egypt","Bulgaria","1","0","Friendly","Cairo","Egypt","FALSE"
"1988-02-03","Israel","Romania","0","2","Friendly","Haifa","Israel","FALSE"
"1988-02-04","United Arab Emirates","Thailand","3","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","FALSE"
"1988-02-05","Austria","Switzerland","1","2","Tournoi de France","Monaco","Monaco","TRUE"
"1988-02-05","China PR","Yemen","0","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-05","France","Morocco","2","1","Tournoi de France","Monaco","Monaco","TRUE"
"1988-02-06","Bangladesh","India","0","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-06","Poland","Romania","2","2","Friendly","Haifa","Israel","TRUE"
"1988-02-07","Malta","Finland","2","0","Malta International Tournament","Attard","Malta","FALSE"
"1988-02-07","United Arab Emirates","Yemen","2","1","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","FALSE"
"1988-02-08","China PR","Bangladesh","4","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-09","Thailand","India","1","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-10","Israel","Poland","1","3","Friendly","Ramat-Gan","Israel","FALSE"
"1988-02-10","Malta","Tunisia","2","1","Malta International Tournament","Attard","Malta","FALSE"
"1988-02-10","United Arab Emirates","China PR","0","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","FALSE"
"1988-02-11","Yemen","India","1","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-12","Thailand","Bangladesh","1","1","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-13","Finland","Tunisia","3","0","Malta International Tournament","Attard","Malta","TRUE"
"1988-02-13","United Arab Emirates","India","3","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","FALSE"
"1988-02-14","Benin","Mali","1","2","Friendly","Cotonou","Benin","FALSE"
"1988-02-14","China PR","Thailand","5","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-14","Yemen","Bangladesh","0","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-16","China PR","India","1","1","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-16","Yemen","Thailand","3","3","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","TRUE"
"1988-02-17","Greece","Northern Ireland","3","2","Friendly","Athens","Greece","FALSE"
"1988-02-17","Israel","England","0","0","Friendly","Ramat-Gan","Israel","FALSE"
"1988-02-17","Saudi Arabia","Scotland","2","2","Friendly","Riyadh","Saudi Arabia","FALSE"
"1988-02-17","United Arab Emirates","Bangladesh","4","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","FALSE"
"1988-02-18","Bermuda","Canada","0","0","Friendly","Hamilton","Bermuda","FALSE"
"1988-02-20","Italy","Russia","4","1","Friendly","Bari","Italy","FALSE"
"1988-02-23","United Arab Emirates","Egypt","1","2","Friendly","Dubai","United Arab Emirates","FALSE"
"1988-02-24","Spain","Czechoslovakia","1","2","Friendly","Málaga","Spain","FALSE"
"1988-02-25","Djibouti","Yemen DPR","4","1","Friendly","Djibouti","Djibouti","FALSE"
"1988-02-25","Iraq","Tunisia","2","0","Friendly","Baghdad","Iraq","FALSE"
"1988-02-26","United Arab Emirates","Egypt","1","1","Friendly","Abu Dhabi","United Arab Emirates","FALSE"
"1988-03-02","Costa Rica","Guatemala","2","1","Friendly","San José","Costa Rica","FALSE"
"1988-03-02","Saudi Arabia","Oman","2","0","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1988-03-03","Morocco","German DR","2","1","Friendly","Mohammedia","Morocco","FALSE"
"1988-03-03","Qatar","Kuwait","1","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-03","United Arab Emirates","Bahrain","2","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-04","Iraq","Oman","1","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-05","Kuwait","United Arab Emirates","0","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-05","Saudi Arabia","Qatar","0","0","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1988-03-06","Dominica","Antigua and Barbuda","0","0","CFU Caribbean Cup qualification","Roseau","Dominica","FALSE"
"1988-03-07","Oman","Bahrain","0","2","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-08","Iraq","Kuwait","1","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-08","Qatar","United Arab Emirates","2","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-09","Saudi Arabia","Bahrain","1","0","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1988-03-10","Libya","Malta","1","0","Friendly","Tripoli","Libya","FALSE"
"1988-03-10","Oman","Qatar","2","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-10","United Arab Emirates","Iraq","0","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-11","Guadeloupe","Suriname","0","2","CFU Caribbean Cup qualification","Basse-Terre","Guadeloupe","FALSE"
"1988-03-12","Kuwait","Bahrain","0","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-13","Algeria","Ivory Coast","1","1","African Cup of Nations","Casablanca","Morocco","TRUE"
"1988-03-13","Gambia","Mali","2","1","Friendly","Banjul","Gambia","FALSE"
"1988-03-13","Morocco","DR Congo","1","1","African Cup of Nations","Casablanca","Morocco","FALSE"
"1988-03-13","Qatar","Iraq","0","3","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-13","Saudi Arabia","United Arab Emirates","2","2","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1988-03-14","Cameroon","Egypt","1","0","African Cup of Nations","Rabat","Morocco","TRUE"
"1988-03-14","Kenya","Nigeria","0","3","African Cup of Nations","Rabat","Morocco","TRUE"
"1988-03-14","Oman","Kuwait","0","2","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-16","Bahrain","Qatar","1","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-16","Guatemala","Uruguay","1","0","Friendly","Guatemala","Guatemala","FALSE"
"1988-03-16","Hungary","Turkey","1","0","Friendly","Budapest","Hungary","FALSE"
"1988-03-16","Ivory Coast","DR Congo","1","1","African Cup of Nations","Casablanca","Morocco","TRUE"
"1988-03-16","Morocco","Algeria","1","0","African Cup of Nations","Casablanca","Morocco","FALSE"
"1988-03-16","Saudi Arabia","Iraq","0","2","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1988-03-17","Cameroon","Nigeria","1","1","African Cup of Nations","Rabat","Morocco","TRUE"
"1988-03-17","Egypt","Kenya","3","0","African Cup of Nations","Rabat","Morocco","TRUE"
"1988-03-17","United Arab Emirates","Oman","1","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-18","Bahrain","Iraq","0","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1988-03-18","El Salvador","Honduras","0","0","Friendly","Los Angeles","United States","TRUE"
"1988-03-18","Saudi Arabia","Kuwait","0","0","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1988-03-19","Algeria","DR Congo","1","0","African Cup of Nations","Casablanca","Morocco","TRUE"
"1988-03-19","Morocco","Ivory Coast","0","0","African Cup of Nations","Casablanca","Morocco","FALSE"
"1988-03-20","Antigua and Barbuda","Dominica","2","1","CFU Caribbean Cup qualification","St. John's","Antigua and Barbuda","FALSE"
"1988-03-20","Cameroon","Kenya","0","0","African Cup of Nations","Rabat","Morocco","TRUE"
"1988-03-20","Egypt","Nigeria","0","0","African Cup of Nations","Rabat","Morocco","TRUE"
"1988-03-22","Malta","Scotland","1","1","Friendly","Attard","Malta","FALSE"
"1988-03-23","Algeria","Nigeria","1","1","African Cup of Nations","Rabat","Morocco","TRUE"
"1988-03-23","Bulgaria","Czechoslovakia","2","0","Friendly","Sofia","Bulgaria","FALSE"
"1988-03-23","England","Netherlands","2","2","Friendly","London","England","FALSE"
"1988-03-23","France","Spain","2","1","Friendly","Bordeaux","France","FALSE"
"1988-03-23","Greece","Russia","0","4","Friendly","Athens","Greece","FALSE"
"1988-03-23","Republic of Ireland","Romania","2","0","Friendly","Dublin","Republic of Ireland","FALSE"
"1988-03-23","Morocco","Cameroon","0","1","African Cup of Nations","Casablanca","Morocco","FALSE"
"1988-03-23","Northern Ireland","Poland","1","1","Friendly","Belfast","Northern Ireland","FALSE"
"1988-03-23","Wales","Yugoslavia","1","2","Friendly","Swansea","Wales","FALSE"
"1988-03-26","Belgium","Hungary","3","0","Friendly","Brussels","Belgium","FALSE"
"1988-03-26","Morocco","Algeria","1","1","African Cup of Nations","Casablanca","Morocco","FALSE"
"1988-03-26","Peru","Canada","1","3","Friendly","Lima","Peru","FALSE"
"1988-03-27","Cameroon","Nigeria","1","0","African Cup of Nations","Casablanca","Morocco","TRUE"
"1988-03-29","Mexico","El Salvador","8","0","Friendly","Mexico City","Mexico","FALSE"
"1988-03-30","Colombia","Canada","3","0","Friendly","Armenia","Colombia","FALSE"
"1988-03-30","German DR","Romania","3","3","Friendly","Halle","German DR","FALSE"
"1988-03-31","Argentina","Russia","2","4","Friendly","Berlin","Germany","TRUE"
"1988-03-31","Germany","Sweden","1","1","Friendly","Berlin","Germany","FALSE"
"1988-03-31","Yugoslavia","Italy","1","1","Friendly","Split","Yugoslavia","FALSE"
"1988-04-02","Germany","Argentina","1","0","Friendly","Berlin","Germany","FALSE"
"1988-04-02","Sweden","Russia","2","0","Friendly","Berlin","Germany","TRUE"
"1988-04-05","Jamaica","Canada","0","4","Friendly","Kingston","Jamaica","FALSE"
"1988-04-06","Greece","Austria","2","2","Friendly","Piraeus","Greece","FALSE"
"1988-04-07","Jamaica","Canada","0","0","Friendly","Montego Bay","Jamaica","FALSE"
"1988-04-07","Malaysia","Pakistan","4","0","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","FALSE"
"1988-04-08","Kuwait","Japan","1","0","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","TRUE"
"1988-04-10","El Salvador","Guatemala","0","0","Friendly","San Salvador","El Salvador","FALSE"
"1988-04-10","Jordan","Pakistan","1","0","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","TRUE"
"1988-04-11","Malaysia","Japan","0","1","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","FALSE"
"1988-04-12","Kuwait","Jordan","0","0","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","TRUE"
"1988-04-13","Bulgaria","German DR","1","1","Friendly","Burgas","Bulgaria","FALSE"
"1988-04-14","Malaysia","Jordan","0","0","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","FALSE"
"1988-04-15","Kuwait","Pakistan","3","0","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","TRUE"
"1988-04-16","Japan","Jordan","1","1","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","TRUE"
"1988-04-17","Guyana","Trinidad and Tobago","0","4","CONCACAF Championship qualification","Georgetown","Guyana","FALSE"
"1988-04-18","Japan","Pakistan","4","1","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","TRUE"
"1988-04-18","Malaysia","Kuwait","0","5","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","FALSE"
"1988-04-19","Guadeloupe","Suriname","1","1","CFU Caribbean Cup qualification","Basse-Terre","Guadeloupe","FALSE"
"1988-04-21","El Salvador","Guatemala","1","0","Friendly","Los Angeles","United States","TRUE"
"1988-04-26","Mexico","Honduras","4","1","Friendly","Ciudad Victoria","Mexico","FALSE"
"1988-04-27","Austria","Denmark","1","0","Friendly","Vienna","Austria","FALSE"
"1988-04-27","Czechoslovakia","Russia","1","1","Friendly","Trnava","Czechoslovakia","FALSE"
"1988-04-27","Germany","Switzerland","1","0","Friendly","Kaiserslautern","Germany","FALSE"
"1988-04-27","Hungary","England","0","0","Friendly","Budapest","Hungary","FALSE"
"1988-04-27","Republic of Ireland","Yugoslavia","2","0","Friendly","Dublin","Republic of Ireland","FALSE"
"1988-04-27","Luxembourg","Italy","0","3","Friendly","Luxembourg","Luxembourg","FALSE"
"1988-04-27","Northern Ireland","France","0","0","Friendly","Belfast","Northern Ireland","FALSE"
"1988-04-27","Spain","Scotland","0","0","Friendly","Madrid","Spain","FALSE"
"1988-04-27","Sweden","Wales","4","1","Friendly","Solna","Sweden","FALSE"
"1988-04-28","Gambia","Senegal","0","4","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-04-28","Guinea-Bissau","Sierra Leone","0","0","Amílcar Cabral Cup","Bissau","Guinea-Bissau","FALSE"
"1988-04-29","Cape Verde","Mali","1","3","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-04-29","Guinea","Mauritania","1","1","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-04-30","Cuba","Guatemala","0","1","CONCACAF Championship qualification","Havana","Cuba","FALSE"
"1988-04-30","Gambia","Sierra Leone","1","3","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-04-30","Guinea-Bissau","Senegal","1","1","Amílcar Cabral Cup","Bissau","Guinea-Bissau","FALSE"
"1988-05-01","Cape Verde","Mauritania","3","2","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-01","Guinea","Mali","1","0","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-02","Guinea-Bissau","Gambia","3","1","Amílcar Cabral Cup","Bissau","Guinea-Bissau","FALSE"
"1988-05-02","Senegal","Sierra Leone","2","2","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-03","Cape Verde","Guinea","1","1","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-03","Mali","Mauritania","2","2","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-04","Hungary","Iceland","3","0","Friendly","Budapest","Hungary","FALSE"
"1988-05-05","Guinea","Sierra Leone","3","0","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-05","Mali","Senegal","1","1","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-07","Senegal","Sierra Leone","2","1","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-08","China PR","North Korea","0","0","Friendly","Hangzhou","China PR","FALSE"
"1988-05-08","Guinea","Mali","0","0","Amílcar Cabral Cup","Bissau","Guinea-Bissau","TRUE"
"1988-05-08","Trinidad and Tobago","Guyana","1","0","CONCACAF Championship qualification","San Fernando","Trinidad and Tobago","FALSE"
"1988-05-10","Hungary","Denmark","2","2","Friendly","Budapest","Hungary","FALSE"
"1988-05-11","Guadeloupe","Togo","2","1","Friendly","Paris","France","TRUE"
"1988-05-12","Jamaica","Puerto Rico","1","0","CONCACAF Championship qualification","Kingston","Jamaica","FALSE"
"1988-05-13","Réunion","Togo","1","0","Friendly","Paris","France","TRUE"
"1988-05-15","Guatemala","Cuba","1","1","CONCACAF Championship qualification","San Marcos","Guatemala","FALSE"
"1988-05-15","Macau","Hong Kong","0","2","Friendly","Macau","Macau","FALSE"
"1988-05-17","Hungary","Austria","0","4","Friendly","Budapest","Hungary","FALSE"
"1988-05-17","Scotland","Colombia","0","0","Rous Cup","Glasgow","Scotland","FALSE"
"1988-05-19","Canada","Greece","0","1","Friendly","Montréal","Canada","FALSE"
"1988-05-19","Finland","Colombia","1","3","Friendly","Helsinki","Finland","FALSE"
"1988-05-21","Canada","Greece","0","3","Matthews Cup","Toronto","Canada","FALSE"
"1988-05-21","England","Scotland","1","0","Rous Cup","London","England","FALSE"
"1988-05-21","Northern Ireland","Malta","3","0","FIFA World Cup qualification","Belfast","Northern Ireland","FALSE"
"1988-05-22","Republic of Ireland","Poland","3","1","Friendly","Dublin","Republic of Ireland","FALSE"
"1988-05-23","Chile","Greece","0","1","Matthews Cup","Toronto","Canada","TRUE"
"1988-05-24","England","Colombia","1","1","Rous Cup","London","England","FALSE"
"1988-05-24","Netherlands","Bulgaria","1","2","Friendly","Rotterdam","Netherlands","FALSE"
"1988-05-25","Burkina Faso","Ghana","3","0","Friendly","Ouagadougou","Burkina Faso","FALSE"
"1988-05-25","Canada","Chile","1","0","Matthews Cup","Toronto","Canada","FALSE"
"1988-05-25","Nepal","Hong Kong","0","0","AFC Asian Cup qualification","Kathmandu","Nepal","FALSE"
"1988-05-26","Syria","North Korea","2","1","AFC Asian Cup qualification","Kathmandu","Nepal","TRUE"
"1988-05-27","Iran","Hong Kong","2","0","AFC Asian Cup qualification","Kathmandu","Nepal","TRUE"
"1988-05-28","Canada","Greece","0","0","Matthews Cup","Toronto","Canada","FALSE"
"1988-05-28","Nepal","North Korea","0","1","AFC Asian Cup qualification","Kathmandu","Nepal","FALSE"
"1988-05-28","Switzerland","England","0","1","Friendly","Basel","Switzerland","FALSE"
"1988-05-29","Puerto Rico","Jamaica","1","2","CONCACAF Championship qualification","San Juan","Puerto Rico","FALSE"
"1988-05-29","Syria","Iran","1","1","AFC Asian Cup qualification","Kathmandu","Nepal","TRUE"
"1988-05-31","North Korea","Hong Kong","1","0","AFC Asian Cup qualification","Kathmandu","Nepal","TRUE"
"1988-06-01","Denmark","Czechoslovakia","0","1","Friendly","Copenhagen","Denmark","FALSE"
"1988-06-01","Malta","Wales","2","3","Friendly","Attard","Malta","FALSE"
"1988-06-01","Nepal","Syria","0","3","AFC Asian Cup qualification","Kathmandu","Nepal","FALSE"
"1988-06-01","Netherlands","Romania","2","0","Friendly","Amsterdam","Netherlands","FALSE"
"1988-06-01","Norway","Republic of Ireland","0","0","Friendly","Oslo","Norway","FALSE"
"1988-06-01","Russia","Poland","2","1","Friendly","Moscow","Soviet Union","FALSE"
"1988-06-01","Spain","Sweden","1","3","Friendly","Salamanca","Spain","FALSE"
"1988-06-01","United States","Chile","1","1","Friendly","Stockton","United States","FALSE"
"1988-06-02","Iran","North Korea","0","0","AFC Asian Cup qualification","Kathmandu","Nepal","TRUE"
"1988-06-02","Japan","China PR","0","3","Kirin Cup","Nagoya","Japan","FALSE"
"1988-06-03","Libya","Burkina Faso","3","0","FIFA World Cup qualification","Tripoli","Libya","FALSE"
"1988-06-03","Syria","Hong Kong","2","0","AFC Asian Cup qualification","Kathmandu","Nepal","TRUE"
"1988-06-03","United States","Chile","1","3","Friendly","San Diego","United States","FALSE"
"1988-06-04","Germany","Yugoslavia","1","1","Friendly","Bremen","Germany","FALSE"
"1988-06-04","Italy","Wales","0","1","Friendly","Brescia","Italy","FALSE"
"1988-06-04","Nepal","Iran","0","3","AFC Asian Cup qualification","Kathmandu","Nepal","FALSE"
"1988-06-04","Zambia","Zimbabwe","3","2","Friendly","Lusaka","Zambia","FALSE"
"1988-06-05","Denmark","Belgium","3","1","Friendly","Odense","Denmark","FALSE"
"1988-06-05","Switzerland","Spain","1","1","Friendly","Basel","Switzerland","FALSE"
"1988-06-05","United States","Chile","0","3","Friendly","Fresno","United States","FALSE"
"1988-06-07","United States","Ecuador","0","1","Friendly","Albuquerque","United States","FALSE"
"1988-06-09","Seychelles","Tanzania","1","1","Friendly","Victoria","Seychelles","FALSE"
"1988-06-10","Germany","Italy","1","1","UEFA Euro","Düsseldorf","Germany","FALSE"
"1988-06-10","Mozambique","Malawi","1","2","Friendly","Maputo","Mozambique","FALSE"
"1988-06-10","United States","Ecuador","0","2","Friendly","Houston","United States","FALSE"
"1988-06-11","Denmark","Spain","2","3","UEFA Euro","Hanover","Germany","TRUE"
