"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1949-11-20","Hungary","Sweden","5","0","Friendly","Budapest","Hungary","FALSE"
"1949-11-20","Turkey","Syria","7","0","FIFA World Cup qualification","Ankara","Turkey","FALSE"
"1949-11-23","Wales","Belgium","5","1","Friendly","Cardiff","Wales","FALSE"
"1949-11-25","Greece","Syria","8","0","Friendly","Athens","Greece","FALSE"
"1949-11-29","Albania","Romania","1","4","Friendly","Tirana","Albania","FALSE"
"1949-11-30","England","Italy","2","0","Friendly","London","England","FALSE"
"1949-12-06","Zanzibar","Kenya","2","3","Friendly","Zanzibar Town","Zanzibar","FALSE"
"1949-12-08","Kenya","Tanzania","0","2","Friendly","Zanzibar","Zanzibar","TRUE"
"1949-12-11","France","Yugoslavia","2","3","FIFA World Cup qualification","Florence","Italy","TRUE"
"1949-12-11","Netherlands","Denmark","0","1","Friendly","Amsterdam","Netherlands","FALSE"
"1949-12-18","Cuba","Jamaica","2","5","Friendly","Port-au-Prince","Haiti","TRUE"
"1949-12-19","Haiti","Jamaica","2","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1949-12-20","Haiti","Cuba","3","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1950-01-24","Zambia","DR Congo","1","0","Friendly","Kitwe","Northern Rhodesia","FALSE"
"1950-02-17","Egypt","Greece","2","0","Friendly","Cairo","Egypt","FALSE"
"1950-02-26","Bolivia","Chile","2","0","Friendly","La Paz","Bolivia","FALSE"
"1950-02-26","Croatia","Serbia","4","1","Friendly","Zagreb","Yugoslavia","FALSE"
"1950-03-05","Italy","Belgium","3","1","Friendly","Bologna","Italy","FALSE"
"1950-03-08","Wales","Northern Ireland","0","0","FIFA World Cup qualification","Cardiff","Wales","FALSE"
"1950-03-12","Chile","Bolivia","5","0","Friendly","Santiago","Chile","FALSE"
"1950-03-19","Austria","Switzerland","3","3","Central European International Cup","Vienna","Austria","FALSE"
"1950-03-22","Guyana","Trinidad and Tobago","0","1","Friendly","Georgetown","British Guyana","FALSE"
"1950-03-24","Guyana","Trinidad and Tobago","1","4","Friendly","Georgetown","British Guyana","FALSE"
"1950-03-25","Argentina","Paraguay","2","2","Copa Chevallier Boutell","Buenos Aires","Argentina","FALSE"
"1950-03-27","Guyana","Trinidad and Tobago","1","0","Friendly","Georgetown","British Guyana","FALSE"
"1950-03-29","Argentina","Paraguay","4","0","Copa Chevallier Boutell","Buenos Aires","Argentina","FALSE"
"1950-03-29","Guyana","Trinidad and Tobago","1","2","Friendly","Georgetown","British Guyana","FALSE"
"1950-04-02","Austria","Italy","1","0","Central European International Cup","Vienna","Austria","FALSE"
"1950-04-02","Spain","Portugal","5","1","FIFA World Cup qualification","Madrid","Spain","FALSE"
"1950-04-07","Chile","Uruguay","1","5","Friendly","Santiago","Chile","FALSE"
"1950-04-09","Chile","Uruguay","2","1","Friendly","Santiago","Chile","FALSE"
"1950-04-09","Portugal","Spain","2","2","FIFA World Cup qualification","Oeiras","Portugal","FALSE"
"1950-04-14","Mauritius","Réunion","15","2","Friendly","Antananarivo","Madagascar","TRUE"
"1950-04-15","Scotland","England","0","1","FIFA World Cup qualification","Glasgow","Scotland","FALSE"
"1950-04-16","Belgium","Netherlands","2","0","Friendly","Antwerp","Belgium","FALSE"
"1950-04-16","South Korea","Taiwan","3","1","Friendly","Wan Chai","Hong Kong","TRUE"
"1950-04-26","Scotland","Switzerland","3","1","Friendly","Glasgow","Scotland","FALSE"
"1950-04-30","Hungary","Czechoslovakia","5","0","Friendly","Budapest","Hungary","FALSE"
"1950-04-30","Paraguay","Uruguay","3","2","Friendly","Rio de Janeiro","Brazil","TRUE"
"1950-05-01","Albania","Poland","0","0","Friendly","Tirana","Albania","FALSE"
"1950-05-06","Brazil","Uruguay","3","4","Copa Rio Branco","São Paulo","Brazil","FALSE"
"1950-05-07","Brazil","Paraguay","2","0","Copa Oswaldo Cruz","Rio de Janeiro","Brazil","FALSE"
"1950-05-10","Belgium","Republic of Ireland","5","1","Friendly","Brussels","Belgium","FALSE"
"1950-05-13","Brazil","Paraguay","3","3","Copa Oswaldo Cruz","São Paulo","Brazil","FALSE"
"1950-05-14","Austria","Hungary","5","3","Friendly","Vienna","Austria","FALSE"
"1950-05-14","Brazil","Uruguay","3","2","Copa Rio Branco","Rio de Janeiro","Brazil","FALSE"
"1950-05-14","Poland","Romania","3","3","Friendly","Wrocław","Poland","FALSE"
"1950-05-14","Portugal","England","3","5","Friendly","Oeiras","Portugal","FALSE"
"1950-05-18","Belgium","England","1","4","Friendly","Brussels","Belgium","FALSE"
"1950-05-21","Portugal","Scotland","2","2","Friendly","Oeiras","Portugal","FALSE"
"1950-05-21","Romania","Czechoslovakia","1","1","Friendly","Bucharest","Romania","FALSE"
"1950-05-27","France","Scotland","0","1","Friendly","Colombes","France","FALSE"
"1950-05-28","Ghana","Nigeria","1","0","Friendly","Accra","Gold Coast","FALSE"
"1950-05-28","Turkey","Iran","6","1","Friendly","Istanbul","Turkey","FALSE"
"1950-05-28","Yugoslavia","Denmark","5","1","Friendly","Belgrade","Yugoslavia","FALSE"
"1950-06-04","Albania","Bulgaria","2","1","Friendly","Tirana","Albania","FALSE"
"1950-06-04","Belgium","France","4","1","Friendly","Brussels","Belgium","FALSE"
"1950-06-04","Poland","Hungary","2","5","Friendly","Warsaw","Poland","FALSE"
"1950-06-08","Sweden","Netherlands","4","1","Friendly","Solna","Sweden","FALSE"
"1950-06-11","Finland","Netherlands","4","1","Friendly","Helsinki","Finland","FALSE"
"1950-06-11","Switzerland","Yugoslavia","0","4","Friendly","Berne","Switzerland","FALSE"
"1950-06-14","Zimbabwe","Australia","0","5","Friendly","Salisbury","Southern Rhodesia","FALSE"
"1950-06-17","Zimbabwe","Australia","1","4","Friendly","Bulawayo","Southern Rhodesia","FALSE"
"1950-06-22","Denmark","Norway","4","0","Nordic Championship","Copenhagen","Denmark","FALSE"
"1950-06-24","Brazil","Mexico","4","0","FIFA World Cup","Rio de Janeiro","Brazil","FALSE"
"1950-06-24","South Africa","Australia","3","2","Friendly","Durban","South Africa","FALSE"
"1950-06-25","Chile","England","0","2","FIFA World Cup","Rio de Janeiro","Brazil","TRUE"
"1950-06-25","Denmark","Norway","1","4","Friendly","Aarhus","Denmark","FALSE"
"1950-06-25","Italy","Sweden","2","3","FIFA World Cup","São Paulo","Brazil","TRUE"
"1950-06-25","Spain","United States","3","1","FIFA World Cup","Curitiba","Brazil","TRUE"
"1950-06-25","Switzerland","Yugoslavia","0","3","FIFA World Cup","Belo Horizonte","Brazil","TRUE"
"1950-06-28","Brazil","Switzerland","2","2","FIFA World Cup","São Paulo","Brazil","FALSE"
"1950-06-28","Mexico","Yugoslavia","1","4","FIFA World Cup","Porto Alegre","Brazil","TRUE"
"1950-06-29","Chile","Spain","0","2","FIFA World Cup","Rio de Janeiro","Brazil","TRUE"
"1950-06-29","England","United States","0","1","FIFA World Cup","Belo Horizonte","Brazil","TRUE"
"1950-06-29","Paraguay","Sweden","2","2","FIFA World Cup","Curitiba","Brazil","TRUE"
"1950-07-01","Brazil","Yugoslavia","2","0","FIFA World Cup","Rio de Janeiro","Brazil","FALSE"
"1950-07-01","South Africa","Australia","2","1","Friendly","Johannesburg","South Africa","FALSE"
"1950-07-02","Bolivia","Uruguay","0","8","FIFA World Cup","Belo Horizonte","Brazil","TRUE"
"1950-07-02","Chile","United States","5","2","FIFA World Cup","Recife","Brazil","TRUE"
"1950-07-02","England","Spain","0","1","FIFA World Cup","Rio de Janeiro","Brazil","TRUE"
"1950-07-02","Italy","Paraguay","2","0","FIFA World Cup","São Paulo","Brazil","TRUE"
"1950-07-02","Mexico","Switzerland","1","2","FIFA World Cup","Porto Alegre","Brazil","TRUE"
"1950-07-08","South Africa","Australia","1","2","Friendly","Port Elizabeth","South Africa","FALSE"
"1950-07-09","Brazil","Sweden","7","1","FIFA World Cup","Rio de Janeiro","Brazil","FALSE"
"1950-07-09","Spain","Uruguay","2","2","FIFA World Cup","São Paulo","Brazil","TRUE"
"1950-07-11","Madagascar","Réunion","2","3","Friendly","Antananarivo","Madagascar","FALSE"
"1950-07-11","Madagascar","Mauritius","1","5","Friendly","Antananarivo","Madagascar","FALSE"
"1950-07-13","Brazil","Spain","6","1","FIFA World Cup","Rio de Janeiro","Brazil","FALSE"
"1950-07-13","Sweden","Uruguay","2","3","FIFA World Cup","São Paulo","Brazil","TRUE"
"1950-07-16","Brazil","Uruguay","1","2","FIFA World Cup","Rio de Janeiro","Brazil","FALSE"
"1950-07-16","Spain","Sweden","1","3","FIFA World Cup","São Paulo","Brazil","TRUE"
"1950-07-16","Zambia","Zimbabwe","3","2","Friendly","Kitwe","Northern Rhodesia","FALSE"
"1950-07-23","South Africa","Australia","0","2","Friendly","Cape Town","South Africa","FALSE"
"1950-08-15","Norway","Luxembourg","2","2","Friendly","Bergen","Norway","FALSE"
"1950-08-27","Bulgaria","Czechoslovakia","1","2","Friendly","Sofia","Bulgaria","FALSE"
"1950-08-27","Finland","Denmark","1","2","Nordic Championship","Helsinki","Finland","FALSE"
"1950-08-27","Suriname","Guyana","0","1","Friendly","Paramaribo","Suriname","FALSE"
"1950-08-31","Suriname","Guyana","3","0","Friendly","Paramaribo","Suriname","FALSE"
"1950-09-02","El Salvador","Guatemala","2","1","Friendly","Willemstad","Netherlands Antilles","TRUE"
"1950-09-03","Suriname","Guyana","4","1","Friendly","Paramaribo","Suriname","FALSE"
"1950-09-03","Sweden","Yugoslavia","1","2","Friendly","Solna","Sweden","FALSE"
"1950-09-06","El Salvador","Guatemala","2","0","Friendly","Willemstad","Netherlands Antilles","TRUE"
"1950-09-07","Finland","Yugoslavia","3","2","Friendly","Helsinki","Finland","FALSE"
"1950-09-10","Denmark","Yugoslavia","1","4","Friendly","Copenhagen","Denmark","FALSE"
"1950-09-10","Norway","Finland","4","1","Nordic Championship","Oslo","Norway","FALSE"
"1950-09-24","Finland","Sweden","0","1","Nordic Championship","Helsinki","Finland","FALSE"
"1950-09-24","Hungary","Albania","12","0","Friendly","Budapest","Hungary","FALSE"
"1950-09-24","Norway","Sweden","1","3","Nordic Championship","Oslo","Norway","FALSE"
"1950-10-07","Northern Ireland","England","1","4","British Home Championship","Belfast","Northern Ireland","FALSE"
"1950-10-08","Austria","Yugoslavia","7","2","Friendly","Vienna","Austria","FALSE"
"1950-10-08","Romania","Albania","6","0","Friendly","Bucharest","Romania","FALSE"
"1950-10-10","Tanzania","Zanzibar","4","0","Friendly","Nairobi","Kenya","TRUE"
"1950-10-11","Kenya","Uganda","3","1","Friendly","Nairobi","Kenya","FALSE"
"1950-10-14","Jamaica","Haiti","2","1","Friendly","Kingston","Jamaica","FALSE"
"1950-10-14","Kenya","Tanzania","1","1","Friendly","Nairobi","Kenya","FALSE"
"1950-10-15","Sweden","Denmark","4","0","Nordic Championship","Solna","Sweden","FALSE"
"1950-10-15","Switzerland","Netherlands","7","5","Friendly","Basel","Switzerland","FALSE"
"1950-10-16","Kenya","Tanzania","1","2","Friendly","Nairobi","Kenya","FALSE"
"1950-10-21","Wales","Scotland","1","3","British Home Championship","Cardiff","Wales","FALSE"
"1950-10-22","Poland","Czechoslovakia","1","4","Friendly","Warsaw","Poland","FALSE"
"1950-10-26","Iran","Afghanistan","4","0","Friendly","Tehran","Iran","FALSE"
"1950-10-28","Israel","Turkey","5","1","Friendly","Tel Aviv","Israel","FALSE"
"1950-10-29","Hungary","Austria","4","3","Friendly","Budapest","Hungary","FALSE"
"1950-10-30","Bulgaria","Poland","0","1","Friendly","Sofia","Bulgaria","FALSE"
"1950-11-01","France","Belgium","3","3","Friendly","Colombes","France","FALSE"
"1950-11-01","Scotland","Northern Ireland","6","1","British Home Championship","Glasgow","Scotland","FALSE"
"1950-11-05","Austria","Denmark","5","1","Friendly","Vienna","Austria","FALSE"
"1950-11-05","Yugoslavia","Norway","4","0","Friendly","Belgrade","Yugoslavia","FALSE"
"1950-11-12","Belgium","Netherlands","7","2","Friendly","Antwerp","Belgium","FALSE"
"1950-11-12","Bulgaria","Hungary","1","1","Friendly","Sofia","Bulgaria","FALSE"
"1950-11-12","Switzerland","Sweden","4","2","Friendly","Geneva","Switzerland","FALSE"
"1950-11-15","England","Wales","4","2","British Home Championship","Sunderland","England","FALSE"
"1950-11-18","Curaçao","Suriname","2","3","Friendly","Port of Spain","Trinidad and Tobago","TRUE"
"1950-11-22","England","Yugoslavia","2","2","Friendly","London","England","FALSE"
"1950-11-22","Germany","Switzerland","1","0","Friendly","Stuttgart","Germany","FALSE"
"1950-11-22","Trinidad and Tobago","Curaçao","3","2","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1950-11-25","Trinidad and Tobago","Suriname","5","0","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1950-11-26","Republic of Ireland","Norway","2","2","Friendly","Dublin","Republic of Ireland","FALSE"
"1950-11-28","Curaçao","Suriname","3","0","Friendly","Port of Spain","Trinidad and Tobago","TRUE"
"1950-11-30","Trinidad and Tobago","Suriname","1","1","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1950-12-02","Trinidad and Tobago","Curaçao","5","1","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1950-12-03","Turkey","Israel","3","2","Friendly","Istanbul","Turkey","FALSE"
"1950-12-05","Guadeloupe","Trinidad and Tobago","0","1","Friendly","Basse-Terre","Guadeloupe","FALSE"
"1950-12-10","France","Netherlands","5","2","Friendly","Colombes","France","FALSE"
"1950-12-13","Scotland","Austria","0","1","Friendly","Glasgow","Scotland","FALSE"
"1951-02-06","France","Yugoslavia","2","1","Friendly","Paris","France","FALSE"
"1951-02-18","Spain","Switzerland","6","3","Friendly","Madrid","Spain","FALSE"
"1951-02-24","Zimbabwe","Zambia","2","1","Friendly","Salisbury","Southern Rhodesia","FALSE"
"1951-02-25","Costa Rica","Nicaragua","8","1","CCCF Championship","Panama City","Panama","TRUE"
"1951-02-27","Panama","Costa Rica","2","0","CCCF Championship","Panama City","Panama","FALSE"
"1951-02-28","Panama","Nicaragua","4","0","CCCF Championship","Panama City","Panama","FALSE"
"1951-03-02","Panama","Costa Rica","1","1","CCCF Championship","Panama City","Panama","FALSE"
"1951-03-03","Nicaragua","Costa Rica","1","4","CCCF Championship","Panama City","Panama","TRUE"
"1951-03-04","Panama","Nicaragua","6","2","CCCF Championship","Panama City","Panama","FALSE"
"1951-03-07","Northern Ireland","Wales","1","2","British Home Championship","Belfast","Northern Ireland","FALSE"
"1951-03-19","Barbados","Grenada","1","3","Friendly","Bridgetown","Barbados","FALSE"
"1951-03-19","Martinique","Guadeloupe","3","0","Friendly","Fort-de-France","Martinique","FALSE"
"1951-03-21","Barbados","Grenada","3","2","Friendly","Bridgetown","Barbados","FALSE"
"1951-04-08","Portugal","Italy","1","4","Friendly","Oeiras","Portugal","FALSE"
"1951-04-14","England","Scotland","2","3","British Home Championship","London","England","FALSE"
"1951-04-15","Netherlands","Belgium","5","4","Friendly","Amsterdam","Netherlands","FALSE"
"1951-04-15","Switzerland","Germany","2","3","Friendly","Zürich","Switzerland","FALSE"
"1951-05-06","Italy","Yugoslavia","0","0","Friendly","Milan","Italy","FALSE"
"1951-05-09","England","Argentina","2","1","Friendly","London","England","FALSE"
"1951-05-12","Northern Ireland","France","2","2","Friendly","Belfast","Northern Ireland","FALSE"
"1951-05-12","Scotland","Denmark","3","1","Friendly","Glasgow","Scotland","FALSE"
"1951-05-12","Wales","Portugal","2","1","Friendly","Cardiff","Wales","FALSE"
"1951-05-13","Republic of Ireland","Argentina","0","1","Friendly","Dublin","Republic of Ireland","FALSE"
"1951-05-16","Scotland","France","1","0","Friendly","Glasgow","Scotland","FALSE"
"1951-05-16","Wales","Switzerland","3","2","Friendly","Wrexham","Wales","FALSE"
"1951-05-17","Guadeloupe","Martinique","1","1","Friendly","Pointe-à-Pitre","Guadeloupe","FALSE"
"1951-05-19","England","Portugal","5","2","Friendly","Liverpool","England","FALSE"
"1951-05-20","Belgium","Scotland","0","5","Friendly","Brussels","Belgium","FALSE"
"1951-05-20","Czechoslovakia","Romania","2","2","Friendly","Prague","Czechoslovakia","FALSE"
"1951-05-25","Barbados","Jamaica","3","0","Friendly","Bridgetown","Barbados","FALSE"
"1951-05-26","Barbados","Jamaica","0","1","Friendly","Bridgetown","Barbados","FALSE"
"1951-05-27","Austria","Scotland","4","0","Friendly","Vienna","Austria","FALSE"
"1951-05-27","Hungary","Poland","6","0","Friendly","Budapest","Hungary","FALSE"
"1951-05-28","Barbados","Jamaica","5","2","Friendly","Bridgetown","Barbados","FALSE"
"1951-05-30","Norway","Republic of Ireland","2","3","Friendly","Oslo","Norway","FALSE"
"1951-06-03","Italy","France","4","1","Friendly","Genoa","Italy","FALSE"
"1951-06-06","Netherlands","Norway","2","3","Friendly","Rotterdam","Netherlands","FALSE"
"1951-06-10","Belgium","Spain","3","3","Friendly","Brussels","Belgium","FALSE"
"1951-06-10","Sweden","Turkey","3","1","Friendly","Solna","Sweden","FALSE"
"1951-06-17","Denmark","Austria","3","3","Friendly","Copenhagen","Denmark","FALSE"
"1951-06-17","Germany","Turkey","1","2","Friendly","Berlin","Germany","FALSE"
"1951-06-17","Portugal","Belgium","1","1","Friendly","Oeiras","Portugal","FALSE"
"1951-06-17","Sweden","Spain","0","0","Friendly","Solna","Sweden","FALSE"
"1951-06-24","Yugoslavia","Switzerland","7","3","Friendly","Belgrade","Yugoslavia","FALSE"
"1951-06-29","Iceland","Sweden","4","3","Friendly","Reykjavík","Iceland","FALSE"
"1951-07-14","Madagascar","Réunion","3","1","Friendly","Curepipe","Mauritius","TRUE"
"1951-07-19","Mauritius","Madagascar","7","1","Friendly","Curepipe","Mauritius","FALSE"
"1951-07-21","Mauritius","Réunion","10","2","Friendly","Curepipe","Mauritius","FALSE"
"1951-07-26","Norway","Iceland","3","1","Friendly","Trondheim","Norway","FALSE"
"1951-08-16","Finland","Norway","1","1","Nordic Championship","Helsinki","Finland","FALSE"
"1951-08-23","Norway","Yugoslavia","2","4","Friendly","Oslo","Norway","FALSE"
"1951-08-31","Suriname","Guyana","6","1","Friendly","Paramaribo","Suriname","FALSE"
"1951-09-02","Suriname","Guyana","5","0","Friendly","Paramaribo","Suriname","FALSE"
"1951-09-02","Sweden","Finland","3","2","Nordic Championship","Solna","Sweden","FALSE"
"1951-09-02","Yugoslavia","Sweden","2","1","Friendly","Belgrade","Yugoslavia","FALSE"
"1951-09-09","Suriname","Guyana","4","0","Friendly","Paramaribo","Suriname","FALSE"
"1951-09-16","Norway","Denmark","2","0","Nordic Championship","Oslo","Norway","FALSE"
"1951-09-19","New Caledonia","New Zealand","2","0","Friendly","Nouméa","New Caledonia","FALSE"
"1951-09-22","New Caledonia","New Zealand","4","6","Friendly","Nouméa","New Caledonia","FALSE"
"1951-09-23","Austria","Germany","0","2","Friendly","Vienna","Austria","FALSE"
"1951-09-24","New Caledonia","New Zealand","2","0","Friendly","Nouméa","New Caledonia","FALSE"
"1951-09-25","Kenya","Uganda","2","1","Friendly","Dar es Salaam","Tanganyika","TRUE"
"1951-09-26","Tanzania","Zanzibar","1","0","Friendly","Dar es Salaam","Tanganyika","FALSE"
"1951-09-29","Tanzania","Kenya","3","2","Friendly","Dar es Salaam","Tanganyika","FALSE"
"1951-09-30","Denmark","Finland","1","0","Nordic Championship","Copenhagen","Denmark","FALSE"
"1951-09-30","New Caledonia","New Zealand","1","3","Friendly","Nouméa","New Caledonia","FALSE"
"1951-09-30","Sweden","Norway","3","4","Nordic Championship","Gothenburg","Sweden","FALSE"
"1951-10-03","England","France","2","2","Friendly","London","England","FALSE"
"1951-10-04","New Zealand","Vanuatu","9","0","Friendly","Nouméa","New Caledonia","TRUE"
"1951-10-06","Northern Ireland","Scotland","0","3","British Home Championship","Belfast","Northern Ireland","FALSE"
"1951-10-07","Fiji","New Zealand","4","6","Friendly","Suva","Fiji","FALSE"
"1951-10-14","Belgium","Austria","1","8","Friendly","Brussels","Belgium","FALSE"
"1951-10-14","Czechoslovakia","Hungary","1","2","Friendly","Ostrava","Czechoslovakia","FALSE"
"1951-10-14","Switzerland","France","1","2","Friendly","Geneva","Switzerland","FALSE"
"1951-10-17","Republic of Ireland","Germany","3","2","Friendly","Dublin","Republic of Ireland","FALSE"
"1951-10-20","Nigeria","Ghana","5","0","Friendly","Lagos","Nigeria","FALSE"
"1951-10-20","Wales","England","1","1","British Home Championship","Cardiff","Wales","FALSE"
"1951-10-21","Denmark","Sweden","3","1","Nordic Championship","Copenhagen","Denmark","FALSE"
"1951-10-27","Netherlands","Finland","4","4","Friendly","Rotterdam","Netherlands","FALSE"
"1951-11-01","France","Austria","2","2","Friendly","Colombes","France","FALSE"
"1951-11-04","Luxembourg","Finland","3","0","Friendly","Luxembourg","Luxembourg","FALSE"
"1951-11-11","Italy","Sweden","1","1","Friendly","Florence","Italy","FALSE"
"1951-11-14","England","Northern Ireland","2","0","British Home Championship","London","England","FALSE"
"1951-11-14","Scotland","Wales","0","1","British Home Championship","Glasgow","Scotland","FALSE"
"1951-11-14","Turkey","Sweden","1","0","Friendly","Istanbul","Turkey","FALSE"
"1951-11-18","Hungary","Finland","8","0","Friendly","Budapest","Hungary","FALSE"
"1951-11-21","Turkey","Germany","0","2","Friendly","Istanbul","Turkey","FALSE"
"1951-11-25","Greece","Egypt","1","0","Friendly","Athens","Greece","FALSE"
"1951-11-25","Netherlands","Belgium","6","7","Friendly","Rotterdam","Netherlands","FALSE"
"1951-11-25","Switzerland","Italy","1","1","Central European International Cup","Lugano","Switzerland","FALSE"
"1951-11-28","England","Austria","2","2","Friendly","London","England","FALSE"
