"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1971-09-22","Russia","Northern Ireland","1","0","UEFA Euro qualification","Moscow","Soviet Union","FALSE"
"1971-09-22","Yugoslavia","Mexico","4","0","Friendly","Sarajevo","Yugoslavia","FALSE"
"1971-09-25","German DR","Czechoslovakia","1","1","Friendly","Berlin","German DR","FALSE"
"1971-09-25","Hungary","Bulgaria","2","0","UEFA Euro qualification","Budapest","Hungary","FALSE"
"1971-09-25","Italy","Mexico","2","0","Friendly","Genoa","Italy","FALSE"
"1971-09-25","Kenya","Tanzania","1","1","Friendly","Nairobi","Kenya","FALSE"
"1971-09-26","Norway","Denmark","1","4","Nordic Championship","Oslo","Norway","FALSE"
"1971-09-26","Switzerland","Turkey","4","0","Friendly","Zürich","Switzerland","FALSE"
"1971-09-26","Uganda","Zanzibar","3","1","Friendly","Nairobi","Kenya","TRUE"
"1971-09-29","Uganda","Tanzania","0","0","Friendly","Nairobi","Kenya","TRUE"
"1971-09-30","Greece","Mexico","0","1","Friendly","Salonica","Greece","FALSE"
"1971-09-30","Kenya","Zanzibar","4","0","Friendly","Nairobi","Kenya","FALSE"
"1971-10-01","Jamaica","Cuba","0","1","CONCACAF Championship qualification","Kingston","Jamaica","FALSE"
"1971-10-02","Tanzania","Zanzibar","1","1","Friendly","Nairobi","Kenya","TRUE"
"1971-10-03","Kenya","Uganda","2","0","Friendly","Nairobi","Kenya","FALSE"
"1971-10-04","Cuba","Jamaica","0","0","CONCACAF Championship qualification","Havana","Cuba","FALSE"
"1971-10-06","Bermuda","Mexico","0","2","CONCACAF Championship qualification","Hamilton","Bermuda","FALSE"
"1971-10-06","Mexico","Bermuda","4","0","CONCACAF Championship qualification","Mexico City","Mexico","FALSE"
"1971-10-08","Lesotho","Malawi","0","0","Friendly","Maseru","Lesotho","FALSE"
"1971-10-09","France","Hungary","0","2","UEFA Euro qualification","Colombes","France","FALSE"
"1971-10-09","Italy","Sweden","3","0","UEFA Euro qualification","Milan","Italy","FALSE"
"1971-10-10","Austria","Republic of Ireland","6","0","UEFA Euro qualification","Linz","Austria","FALSE"
"1971-10-10","Lesotho","Malawi","0","2","Friendly","Maseru","Lesotho","FALSE"
"1971-10-10","Netherlands","German DR","3","2","UEFA Euro qualification","Rotterdam","Netherlands","FALSE"
"1971-10-10","Poland","Germany","1","3","UEFA Euro qualification","Warsaw","Poland","FALSE"
"1971-10-13","Morocco","Egypt","3","0","African Cup of Nations qualification","Casablanca","Morocco","FALSE"
"1971-10-13","Zambia","DR Congo","2","1","African Cup of Nations qualification","Ndola","Zambia","FALSE"
"1971-10-13","Togo","Ghana","0","0","African Cup of Nations qualification","Lomé","Togo","FALSE"
"1971-10-13","Ivory Coast","Congo","3","2","African Cup of Nations qualification","Abidjan","Ivory Coast","FALSE"
"1971-10-13","Northern Ireland","Russia","1","1","UEFA Euro qualification","Belfast","Northern Ireland","FALSE"
"1971-10-13","Scotland","Portugal","2","1","UEFA Euro qualification","Glasgow","Scotland","FALSE"
"1971-10-13","Switzerland","England","2","3","UEFA Euro qualification","Basel","Switzerland","FALSE"
"1971-10-13","Wales","Finland","3","0","UEFA Euro qualification","Swansea","Wales","FALSE"
"1971-10-13","Guinea","Mali","0","0","African Cup of Nations qualification","Conakry","Guinea","FALSE"
"1971-10-16","Yugoslavia","German DR","0","0","UEFA Euro qualification","Belgrade","Yugoslavia","FALSE"
"1971-10-17","Zambia","Kenya","0","2","Friendly","Ndola","Zambia","FALSE"
"1971-10-20","Zambia","Kenya","3","1","Friendly","Kitwe","Zambia","FALSE"
"1971-10-23","Zambia","Kenya","0","1","Friendly","Lusaka","Zambia","FALSE"
"1971-10-27","Egypt","Morocco","3","2","African Cup of Nations qualification","Cairo","Egypt","FALSE"
"1971-10-27","Ghana","Togo","0","1","African Cup of Nations qualification","Accra","Ghana","FALSE"
"1971-10-27","DR Congo","Zambia","3","0","African Cup of Nations qualification","Kinshasa","DR Congo","FALSE"
"1971-10-27","Congo","Ivory Coast","2","0","African Cup of Nations qualification","Brazzaville","Congo","FALSE"
"1971-10-27","Mali","Guinea","3","1","African Cup of Nations qualification","Bamako","Mali","FALSE"
"1971-10-27","Czechoslovakia","Wales","1","0","UEFA Euro qualification","Prague","Czechoslovakia","FALSE"
"1971-10-27","Hungary","Norway","4","0","UEFA Euro qualification","Budapest","Hungary","FALSE"
"1971-10-27","Spain","Russia","0","0","UEFA Euro qualification","Seville","Spain","FALSE"
"1971-10-27","Uruguay","Chile","3","0","Copa Juan Pinto Durán","Montevideo","Uruguay","FALSE"
"1971-10-27","Yugoslavia","Luxembourg","0","0","UEFA Euro qualification","Titograd","Yugoslavia","FALSE"
"1971-10-28","Singapore","Thailand","0","1","Vietnam Independence Cup","Saigon","Vietnam Republic","TRUE"
"1971-10-28","Vietnam Republic","Malaysia","0","1","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1971-10-30","Malaysia","Singapore","1","1","Vietnam Independence Cup","Saigon","Vietnam Republic","TRUE"
"1971-10-30","Vietnam Republic","Thailand","3","0","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1971-10-31","Martinique","Haiti","2","2","Friendly","Fort-de-France","Martinique","FALSE"
"1971-10-31","Singapore","Thailand","3","1","Vietnam Independence Cup","Saigon","Vietnam Republic","TRUE"
"1971-10-31","Vietnam Republic","Malaysia","1","1","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1971-11-03","Chile","Uruguay","5","0","Copa Juan Pinto Durán","Santiago","Chile","FALSE"
"1971-11-07","Belgium","Luxembourg","1","0","Friendly","Verviers","Belgium","FALSE"
"1971-11-07","Thailand","Singapore","2","0","King's Cup","Bangkok","Thailand","FALSE"
"1971-11-08","South Korea","Malaysia","2","2","King's Cup","Bangkok","Thailand","TRUE"
"1971-11-09","Singapore","Vietnam Republic","4","5","King's Cup","Bangkok","Thailand","TRUE"
"1971-11-10","England","Switzerland","1","1","UEFA Euro qualification","London","England","FALSE"
"1971-11-10","France","Bulgaria","2","1","UEFA Euro qualification","Nantes","France","FALSE"
"1971-11-10","Indonesia","Malaysia","2","0","King's Cup","Bangkok","Thailand","TRUE"
"1971-11-10","Scotland","Belgium","1","0","UEFA Euro qualification","Aberdeen","Scotland","FALSE"
"1971-11-11","Australia","Israel","2","2","Friendly","Brisbane","Australia","FALSE"
"1971-11-11","Thailand","Vietnam Republic","0","1","King's Cup","Bangkok","Thailand","FALSE"
"1971-11-12","Indonesia","South Korea","0","0","King's Cup","Bangkok","Thailand","TRUE"
"1971-11-14","Albania","Turkey","3","0","UEFA Euro qualification","Tirana","Albania","FALSE"
"1971-11-14","Australia","Israel","1","0","Friendly","Sydney","Australia","FALSE"
"1971-11-14","Guinea","Tanzania","3","2","Friendly","Conakry","Guinea","FALSE"
"1971-11-14","South Korea","Vietnam Republic","1","1","King's Cup","Bangkok","Thailand","TRUE"
"1971-11-14","Malta","Hungary","0","2","FIFA World Cup qualification","Gżira","Malta","FALSE"
"1971-11-14","Romania","Czechoslovakia","2","1","UEFA Euro qualification","Bucharest","Romania","FALSE"
"1971-11-14","Thailand","Indonesia","1","0","King's Cup","Bangkok","Thailand","FALSE"
"1971-11-16","Thailand","South Korea","0","1","King's Cup","Bangkok","Thailand","FALSE"
"1971-11-17","Bulgaria","Greece","2","2","Friendly","Sofia","Bulgaria","FALSE"
"1971-11-17","Germany","Poland","0","0","UEFA Euro qualification","Hamburg","Germany","FALSE"
"1971-11-17","Netherlands","Luxembourg","8","0","UEFA Euro qualification","Eindhoven","Netherlands","FALSE"
"1971-11-19","Iraq","Kuwait","3","1","Friendly","Baghdad","Iraq","FALSE"
"1971-11-20","Italy","Austria","2","2","UEFA Euro qualification","Rome","Italy","FALSE"
"1971-11-20","Cuba","Costa Rica","0","3","CONCACAF Championship","Port of Spain","Trinidad and Tobago","TRUE"
"1971-11-21","Australia","Israel","1","3","Friendly","Melbourne","Australia","FALSE"
"1971-11-21","Haiti","Mexico","0","0","CONCACAF Championship","San Fernando","Trinidad and Tobago","TRUE"
"1971-11-21","Trinidad and Tobago","Honduras","1","1","CONCACAF Championship","San Fernando","Trinidad and Tobago","FALSE"
"1971-11-21","Portugal","Belgium","1","1","UEFA Euro qualification","Lisbon","Portugal","FALSE"
"1971-11-23","Cuba","Honduras","3","1","CONCACAF Championship","Port of Spain","Trinidad and Tobago","TRUE"
"1971-11-24","Costa Rica","Haiti","0","0","CONCACAF Championship","Port of Spain","Trinidad and Tobago","TRUE"
"1971-11-24","Libya","Algeria","0","0","Friendly","Tripoli","Libya","FALSE"
"1971-11-24","Romania","Wales","2","0","UEFA Euro qualification","Bucharest","Romania","FALSE"
"1971-11-24","Spain","Cyprus","7","0","UEFA Euro qualification","Granada","Spain","FALSE"
"1971-11-26","Trinidad and Tobago","Mexico","0","2","CONCACAF Championship","Port of Spain","Trinidad and Tobago","FALSE"
"1971-11-27","Costa Rica","Honduras","2","1","CONCACAF Championship","Port of Spain","Trinidad and Tobago","TRUE"
"1971-11-27","Grenada","Saint Lucia","5","2","Windward Islands Tournament","Roseau","Dominica","TRUE"
"1971-11-27","Nigeria","Burkina Faso","4","0","Friendly","Lagos","Nigeria","FALSE"
"1971-11-28","Cuba","Mexico","0","1","CONCACAF Championship","San Fernando","Trinidad and Tobago","TRUE"
"1971-11-28","Dominica","Saint Vincent and the Grenadines","3","0","Windward Islands Tournament","Roseau","Dominica","FALSE"
"1971-11-28","Trinidad and Tobago","Haiti","1","6","CONCACAF Championship","Arima","Trinidad and Tobago","FALSE"
"1971-11-30","Trinidad and Tobago","Cuba","2","2","CONCACAF Championship","Port of Spain","Trinidad and Tobago","FALSE"
"1971-11-30","Barbados","Curaçao","1","3","Friendly","Bridgetown","Barbados","FALSE"
"1971-11-30","Grenada","Saint Vincent and the Grenadines","1","1","Windward Islands Tournament","Roseau","Dominica","TRUE"
"1971-11-30","Togo","Burkina Faso","1","0","Friendly","Lomé","Togo","FALSE"
"1971-12-01","Dominica","Saint Lucia","2","2","Windward Islands Tournament","Roseau","Dominica","FALSE"
"1971-12-01","Greece","England","0","2","UEFA Euro qualification","Piraeus","Greece","FALSE"
"1971-12-01","Guinea","Nigeria","3","0","Friendly","Conakry","Guinea","FALSE"
"1971-12-01","Haiti","Honduras","3","1","CONCACAF Championship","Port of Spain","Trinidad and Tobago","TRUE"
"1971-12-01","Netherlands","Scotland","2","1","Friendly","Amsterdam","Netherlands","FALSE"
"1971-12-02","Costa Rica","Mexico","0","1","CONCACAF Championship","Port of Spain","Trinidad and Tobago","TRUE"
"1971-12-04","Bulgaria","France","2","1","UEFA Euro qualification","Sofia","Bulgaria","FALSE"
"1971-12-04","Cuba","Haiti","0","0","CONCACAF Championship","San Fernando","Trinidad and Tobago","TRUE"
"1971-12-04","Dominica","Grenada","3","0","Windward Islands Tournament","Roseau","Dominica","FALSE"
"1971-12-04","Honduras","Mexico","1","2","CONCACAF Championship","Port of Spain","Trinidad and Tobago","TRUE"
"1971-12-04","Sierra Leone","Nigeria","0","1","Friendly","Freetown","Sierra Leone","FALSE"
"1971-12-05","Trinidad and Tobago","Costa Rica","3","1","CONCACAF Championship","Port of Spain","Trinidad and Tobago","FALSE"
"1971-12-05","Kenya","Zambia","1","0","Friendly","Kisumu","Kenya","FALSE"
"1971-12-05","Tanzania","Burundi","4","1","Friendly","Dar es Salaam","Tanzania","FALSE"
"1971-12-05","Turkey","Poland","1","0","UEFA Euro qualification","İzmir","Turkey","FALSE"
"1971-12-08","Kenya","Zambia","3","2","Friendly","Nakuru","Kenya","FALSE"
"1971-12-08","Malta","Algeria","1","1","Friendly","Gżira","Malta","FALSE"
"1971-12-09","Tanzania","China PR","1","1","Friendly","Dar es Salaam","Tanzania","FALSE"
"1971-12-10","Kuwait","Iraq","1","1","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"1971-12-11","Bahrain","Lebanon","3","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-11","Syria","Jordan","0","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-12","Burkina Faso","Togo","1","2","Friendly","Ouagadougou","Upper Volta","FALSE"
"1971-12-12","Kenya","Zambia","0","2","Friendly","Nairobi","Kenya","FALSE"
"1971-12-12","Tanzania","China PR","3","4","Friendly","Dar es Salaam","Tanzania","FALSE"
"1971-12-13","Iraq","Sri Lanka","5","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-13","Jordan","Bahrain","3","2","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-14","Kuwait","Lebanon","1","0","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"1971-12-15","Iraq","Bahrain","1","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-16","Jordan","Sri Lanka","2","1","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-17","Kuwait","Syria","2","2","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"1971-12-18","Iraq","Jordan","2","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-19","Lebanon","Syria","3","2","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-19","Niger","Libya","0","1","Friendly","Niamey","Niger","FALSE"
"1971-12-19","Senegal","Mali","4","1","Friendly","Dakar","Senegal","FALSE"
"1971-12-20","Bahrain","Sri Lanka","3","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-21","Kuwait","Jordan","2","0","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"1971-12-22","Iraq","Lebanon","4","1","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1971-12-24","Kuwait","Iraq","0","1","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"1971-12-24","Lebanon","Jordan","2","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"1972-01-01","Algeria","Palestine","2","0","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-01","Iraq","Egypt","0","0","Palestine Cup","Baghdad","Iraq","FALSE"
"1972-01-01","Kuwait","Libya","3","2","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-01","Syria","Yemen DPR","1","0","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-01","Zambia","China PR","3","3","Friendly","Lusaka","Zambia","FALSE"
"1972-01-04","Algeria","Qatar","3","0","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-04","Palestine","Syria","1","3","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-05","Egypt","Kuwait","2","0","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-05","Iraq","Libya","3","0","Palestine Cup","Baghdad","Iraq","FALSE"
"1972-01-06","Palestine","Yemen DPR","1","2","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-06","Syria","Qatar","3","2","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-07","Egypt","Libya","1","1","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-07","Iraq","Kuwait","3","1","Palestine Cup","Baghdad","Iraq","FALSE"
"1972-01-08","Algeria","Syria","0","1","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-08","Qatar","Yemen DPR","1","2","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-09","Burkina Faso","Nigeria","3","3","Friendly","Ouagadougou","Upper Volta","FALSE"
"1972-01-09","Senegal","Congo","0","2","Friendly","Dakar","Senegal","FALSE"
"1972-01-10","Algeria","Yemen DPR","4","1","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-10","Palestine","Qatar","7","2","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-12","Guinea","Congo","0","1","Friendly","Conakry","Guinea","FALSE"
"1972-01-12","Iraq","Algeria","3","1","Palestine Cup","Baghdad","Iraq","FALSE"
"1972-01-12","Spain","Hungary","1","0","Friendly","Madrid","Spain","FALSE"
"1972-01-12","Egypt","Syria","4","2","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-13","Algeria","Syria","3","1","Palestine Cup","Baghdad","Iraq","TRUE"
"1972-01-14","Iraq","Egypt","1","3","Palestine Cup","Baghdad","Iraq","FALSE"
"1972-01-18","Somalia","China PR","1","3","Friendly","Mogadishu","Somalia","FALSE"
"1972-01-20","Togo","Benin","4","0","Friendly","Lomé","Togo","FALSE"
"1972-01-27","Mexico","Chile","2","0","Friendly","Guadalajara","Mexico","FALSE"
"1972-01-30","Nigeria","Guinea","1","1","Friendly","Lagos","Nigeria","FALSE"
"1972-02-06","Congo","Benin","2","2","Friendly","Brazzaville","Congo","FALSE"
"1972-02-07","Congo","Guinea","2","2","Friendly","Brazzaville","Congo","FALSE"
"1972-02-09","Haiti","Chile","1","0","Friendly","Port-au-Prince","Haiti","FALSE"
"1972-02-13","Cameroon","Nigeria","1","2","Friendly","Douala","Cameroon","FALSE"
"1972-02-13","Guadeloupe","Haiti","4","4","Friendly","Basse-Terre","Guadeloupe","FALSE"
"1972-02-15","Martinique","Haiti","2","2","Friendly","Fort-de-France","Martinique","FALSE"
"1972-02-16","Greece","Netherlands","0","5","Friendly","Piraeus","Greece","FALSE"
"1972-02-16","Northern Ireland","Spain","1","1","UEFA Euro qualification","Kingston upon Hull","England","TRUE"
"1972-02-17","Senegal","Morocco","1","3","Friendly","Dakar","Senegal","FALSE"
"1972-02-20","Nigeria","Morocco","3","0","Friendly","Lagos","Nigeria","FALSE"
"1972-02-20","Tunisia","Austria","3","3","Friendly","Tunis","Tunisia","FALSE"
"1972-02-23","Cameroon","Kenya","2","1","African Cup of Nations","Yaoundé","Cameroon","FALSE"
"1972-02-23","Israel","Norway","2","1","Friendly","Jaffa","Israel","FALSE"
"1972-02-24","Mali","Togo","3","3","African Cup of Nations","Yaoundé","Cameroon","TRUE"
"1972-02-25","Congo","Morocco","1","1","African Cup of Nations","Douala","Cameroon","TRUE"
"1972-02-25","Sudan","DR Congo","1","1","African Cup of Nations","Douala","Cameroon","TRUE"
"1972-02-26","Cameroon","Togo","2","0","African Cup of Nations","Yaoundé","Cameroon","FALSE"
"1972-02-26","Kenya","Mali","1","1","African Cup of Nations","Yaoundé","Cameroon","TRUE"
"1972-02-27","Congo","DR Congo","0","2","African Cup of Nations","Douala","Cameroon","TRUE"
"1972-02-27","Morocco","Sudan","1","1","African Cup of Nations","Douala","Cameroon","TRUE"
"1972-02-28","Cameroon","Mali","1","1","African Cup of Nations","Yaoundé","Cameroon","FALSE"
"1972-02-28","Kenya","Togo","1","1","African Cup of Nations","Yaoundé","Cameroon","TRUE"
"1972-02-29","Congo","Sudan","4","2","African Cup of Nations","Douala","Cameroon","TRUE"
"1972-02-29","Morocco","DR Congo","1","1","African Cup of Nations","Douala","Cameroon","TRUE"
"1972-03-02","Algeria","Guinea","1","0","FIFA World Cup qualification","Algiers","Algeria","FALSE"
"1972-03-02","Cameroon","Congo","0","1","African Cup of Nations","Yaoundé","Cameroon","FALSE"
"1972-03-02","Mali","DR Congo","4","3","African Cup of Nations","Douala","Cameroon","TRUE"
"1972-03-04","Cameroon","DR Congo","5","2","African Cup of Nations","Yaoundé","Cameroon","FALSE"
"1972-03-04","Greece","Italy","2","1","Friendly","Piraeus","Greece","FALSE"
"1972-03-05","Congo","Mali","3","2","African Cup of Nations","Yaoundé","Cameroon","TRUE"
"1972-03-12","Guinea","Algeria","5","1","FIFA World Cup qualification","Conakry","Guinea","FALSE"
"1972-03-15","Algeria","Malta","1","0","Friendly","Algiers","Algeria","FALSE"
"1972-03-16","Saudi Arabia","Kuwait","2","2","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1972-03-17","Qatar","United Arab Emirates","0","1","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1972-03-18","Bahrain","Kuwait","0","2","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1972-03-19","Saudi Arabia","United Arab Emirates","4","0","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1972-03-21","Bahrain","Qatar","6","2","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1972-03-22","Kuwait","United Arab Emirates","7","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1972-03-24","Saudi Arabia","Qatar","4","0","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1972-03-25","Bahrain","United Arab Emirates","2","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1972-03-26","Kuwait","Qatar","5","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"1972-03-28","Saudi Arabia","Bahrain","2","1","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"1972-03-29","Bulgaria","Russia","1","1","Friendly","Sofia","Bulgaria","FALSE"
"1972-03-29","Colombia","Peru","1","1","Friendly","Bogotá","Colombia","FALSE"
"1972-03-29","Hungary","Germany","0","2","Friendly","Budapest","Hungary","FALSE"
"1972-03-29","Portugal","Cyprus","4","0","FIFA World Cup qualification","Lisbon","Portugal","FALSE"
"1972-04-02","Jamaica","Cuba","2","0","Friendly","Kingston","Jamaica","FALSE"
"1972-04-05","Mexico","Peru","2","1","Friendly","Mexico City","Mexico","FALSE"
"1972-04-08","Czechoslovakia","Austria","2","0","Friendly","Brno","Czechoslovakia","FALSE"
"1972-04-08","Poland","German DR","2","1","Friendly","Łódź","Poland","FALSE"
"1972-04-08","Romania","France","2","0","Friendly","Bucharest","Romania","FALSE"
"1972-04-12","Greece","Spain","0","0","Friendly","Salonica","Greece","FALSE"
"1972-04-15","Haiti","Puerto Rico","7","0","CONCACAF Championship qualification","Port-au-Prince","Haiti","FALSE"
"1972-04-19","Ghana","Ivory Coast","1","2","Friendly","Accra","Ghana","FALSE"
"1972-04-19","Russia","Peru","2","0","Friendly","Kyiv","Soviet Union","FALSE"
"1972-04-23","Puerto Rico","Haiti","0","5","CONCACAF Championship qualification","San Juan","Puerto Rico","FALSE"
"1972-04-23","Romania","Peru","2","2","Friendly","Bucharest","Romania","FALSE"
"1972-04-26","Brazil","Paraguay","3","2","Friendly","Porto Alegre","Brazil","FALSE"
"1972-04-26","Czechoslovakia","Luxembourg","6","0","Friendly","Plzeň","Czechoslovakia","FALSE"
"1972-04-26","Scotland","Peru","2","0","Friendly","Glasgow","Scotland","FALSE"
"1972-04-26","Switzerland","Sweden","1","1","Friendly","Geneva","Switzerland","FALSE"
"1972-04-29","England","Germany","1","3","UEFA Euro qualification","London","England","FALSE"
"1972-04-29","Hungary","Romania","1","1","UEFA Euro qualification","Budapest","Hungary","FALSE"
"1972-04-29","Italy","Belgium","0","0","UEFA Euro qualification","Milan","Italy","FALSE"
"1972-04-29","Madagascar","Tanzania","0","1","Friendly","Antananarivo","Madagascar","FALSE"
"1972-04-30","Austria","Malta","4","0","FIFA World Cup qualification","Vienna","Austria","FALSE"
"1972-04-30","Lesotho","Zambia","0","0","FIFA World Cup qualification","Maseru","Lesotho","FALSE"
"1972-04-30","Yugoslavia","Russia","0","0","UEFA Euro qualification","Belgrade","Yugoslavia","FALSE"
"1972-05-03","Netherlands","Peru","3","0","Friendly","Rotterdam","Netherlands","FALSE"
"1972-05-06","Hungary","Malta","3","0","FIFA World Cup qualification","Budapest","Hungary","FALSE"
"1972-05-07","Ethiopia","Greece","0","1","Friendly","Addis Ababa","Ethiopia","FALSE"
"1972-05-07","Iran","Cambodia","2","0","AFC Asian Cup","Bangkok","Thailand","TRUE"
"1972-05-07","South Korea","Iraq","0","0","AFC Asian Cup","Bangkok","Thailand","TRUE"
"1972-05-08","Thailand","Kuwait","0","2","AFC Asian Cup","Bangkok","Thailand","FALSE"
"1972-05-09","Iran","Iraq","3","0","AFC Asian Cup","Bangkok","Thailand","TRUE"
