"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1961-11-08","Scotland","Wales","2","0","British Home Championship","Glasgow","Scotland","FALSE"
"1961-11-12","Bulgaria","France","1","0","FIFA World Cup qualification","Sofia","Bulgaria","FALSE"
"1961-11-12","Morocco","Spain","0","1","FIFA World Cup qualification","Casablanca","Morocco","FALSE"
"1961-11-12","Netherlands","Belgium","0","4","Friendly","Amsterdam","Netherlands","FALSE"
"1961-11-12","Switzerland","Sweden","2","1","FIFA World Cup qualification","Berlin","Germany","TRUE"
"1961-11-12","Turkey","Russia","1","2","FIFA World Cup qualification","Istanbul","Turkey","FALSE"
"1961-11-18","Argentina","Russia","1","2","Friendly","Buenos Aires","Argentina","FALSE"
"1961-11-19","Yugoslavia","Austria","2","1","Friendly","Zagreb","Yugoslavia","FALSE"
"1961-11-22","Chile","Russia","0","1","Friendly","Santiago","Chile","FALSE"
"1961-11-22","England","Northern Ireland","1","1","British Home Championship","London","England","FALSE"
"1961-11-23","Spain","Morocco","3","2","FIFA World Cup qualification","Madrid","Spain","FALSE"
"1961-11-25","Nigeria","Tunisia","2","1","African Cup of Nations qualification","Lagos","Nigeria","FALSE"
"1961-11-26","South Korea","Yugoslavia","1","3","FIFA World Cup qualification","Seoul","South Korea","FALSE"
"1961-11-29","Czechoslovakia","Scotland","4","2","FIFA World Cup qualification","Brussels","Belgium","TRUE"
"1961-11-29","Uruguay","Russia","1","2","Friendly","Montevideo","Uruguay","FALSE"
"1961-12-02","Hong Kong","Yugoslavia","1","2","Friendly","So Kon Po","Hong Kong","FALSE"
"1961-12-03","Kenya","Zanzibar","4","0","Friendly","Dar es Salaam","Tanganyika","TRUE"
"1961-12-04","Panama","Venezuela","2","6","Friendly","Barranquilla","Colombia","TRUE"
"1961-12-05","Senegal","Gambia","2","3","Friendly","Dakar","Senegal","FALSE"
"1961-12-05","Uganda","Zanzibar","2","0","Friendly","Dar es Salaam","Tanganyika","TRUE"
"1961-12-07","Indonesia","Yugoslavia","1","5","Friendly","Jakarta","Indonesia","FALSE"
"1961-12-07","Kenya","Uganda","4","1","Friendly","Dar es Salaam","Tanganyika","TRUE"
"1961-12-09","Chile","Hungary","5","1","Friendly","Santiago","Chile","FALSE"
"1961-12-09","Tanzania","Kenya","1","3","Friendly","Dar es Salaam","Tanganyika","FALSE"
"1961-12-10","France","Spain","1","1","Friendly","Colombes","France","FALSE"
"1961-12-10","Morocco","German DR","2","0","Friendly","Casablanca","Morocco","FALSE"
"1961-12-12","Panama","Venezuela","0","3","Friendly","Barranquilla","Colombia","TRUE"
"1961-12-13","Chile","Hungary","0","0","Friendly","Santiago","Chile","FALSE"
"1961-12-14","Israel","Yugoslavia","0","2","Friendly","Ramat-Gan","Israel","FALSE"
"1961-12-16","Bulgaria","France","1","0","FIFA World Cup qualification","Milan","Italy","TRUE"
"1961-12-17","Ghana","Nigeria","5","1","Friendly","Accra","Ghana","FALSE"
"1961-12-23","Uruguay","Hungary","1","1","Friendly","Montevideo","Uruguay","FALSE"
"1961-12-24","Belgium","Bulgaria","4","0","Friendly","Brussels","Belgium","FALSE"
"1961-12-31","Ethiopia","Kenya","4","3","Friendly","Addis Ababa","Ethiopia","FALSE"
"1962-01-05","Egypt","Austria","1","0","Friendly","Cairo","Egypt","FALSE"
"1962-01-07","Ethiopia","Kenya","6","1","Friendly","Addis Ababa","Ethiopia","FALSE"
"1962-01-14","Ethiopia","Tunisia","4","2","African Cup of Nations","Addis Ababa","Ethiopia","FALSE"
"1962-01-18","Egypt","Uganda","2","1","African Cup of Nations","Addis Ababa","Ethiopia","TRUE"
"1962-01-20","Tunisia","Uganda","3","0","African Cup of Nations","Addis Ababa","Ethiopia","TRUE"
"1962-01-21","Ethiopia","Egypt","4","2","African Cup of Nations","Addis Ababa","Ethiopia","FALSE"
"1962-02-04","Mali","Ivory Coast","4","0","Friendly","Bamako","Mali","FALSE"
"1962-02-06","Mali","Ivory Coast","0","2","Friendly","Bamako","Mali","FALSE"
"1962-02-17","Mali","Ghana","0","1","Friendly","Bamako","Mali","FALSE"
"1962-02-19","Indonesia","Vietnam Republic","1","2","Friendly","Jakarta","Indonesia","FALSE"
"1962-03-11","Libya","Tunisia","6","3","Friendly","Tripoli","Libya","FALSE"
"1962-03-13","Uruguay","Argentina","1","1","Friendly","Montevideo","Uruguay","FALSE"
"1962-03-17","Ghana","Mali","0","0","Friendly","Accra","Ghana","FALSE"
"1962-03-27","Curaçao","Suriname","1","0","Friendly","Willemstad","Netherlands Antilles","FALSE"
"1962-03-28","Argentina","Mexico","1","0","Friendly","Buenos Aires","Argentina","FALSE"
"1962-04-01","Belgium","Netherlands","3","1","Friendly","Antwerp","Belgium","FALSE"
"1962-04-01","Colombia","Mexico","0","1","Friendly","Bogotá","Colombia","FALSE"
"1962-04-04","Colombia","Mexico","2","2","Friendly","Cali","Colombia","FALSE"
"1962-04-04","England","Austria","3","1","Friendly","London","England","FALSE"
"1962-04-07","Sweden","Czechoslovakia","3","1","Friendly","Gothenburg","Sweden","FALSE"
"1962-04-08","Republic of Ireland","Austria","2","3","Friendly","Dublin","Republic of Ireland","FALSE"
"1962-04-11","France","Poland","1","3","Friendly","Paris","France","FALSE"
"1962-04-11","Germany","Uruguay","3","0","Friendly","Hamburg","Germany","FALSE"
"1962-04-11","Luxembourg","Russia","1","3","Friendly","Luxembourg","Luxembourg","FALSE"
"1962-04-11","Wales","Northern Ireland","4","0","British Home Championship","Cardiff","Wales","FALSE"
"1962-04-14","Scotland","England","2","0","British Home Championship","Glasgow","Scotland","FALSE"
"1962-04-15","Morocco","Poland","1","3","Friendly","Casablanca","Morocco","FALSE"
"1962-04-18","Hungary","Uruguay","1","1","Friendly","Budapest","Hungary","FALSE"
"1962-04-18","Sweden","Russia","0","2","Friendly","Solna","Sweden","FALSE"
"1962-04-19","Guadeloupe","Martinique","1","0","Friendly","Basse-Terre","Guadeloupe","FALSE"
"1962-04-21","Brazil","Paraguay","6","0","Copa Oswaldo Cruz","Rio de Janeiro","Brazil","FALSE"
"1962-04-22","Czechoslovakia","Uruguay","3","1","Friendly","Prague","Czechoslovakia","FALSE"
"1962-04-24","Brazil","Paraguay","4","0","Copa Oswaldo Cruz","São Paulo","Brazil","FALSE"
"1962-04-25","Mexico","Colombia","1","0","Friendly","Mexico City","Mexico","FALSE"
"1962-04-27","Russia","Uruguay","5","0","Friendly","Moscow","Soviet Union","FALSE"
"1962-04-29","Hungary","Turkey","2","1","Friendly","Budapest","Hungary","FALSE"
"1962-05-02","Scotland","Uruguay","2","3","Friendly","Glasgow","Scotland","FALSE"
"1962-05-03","Russia","German DR","2","1","Friendly","Moscow","Soviet Union","FALSE"
"1962-05-05","Italy","France","2","1","Friendly","Florence","Italy","FALSE"
"1962-05-06","Austria","Bulgaria","2","0","Friendly","Vienna","Austria","FALSE"
"1962-05-06","Brazil","Portugal","2","1","Friendly","São Paulo","Brazil","FALSE"
"1962-05-09","Brazil","Portugal","1","0","Friendly","Rio de Janeiro","Brazil","FALSE"
"1962-05-09","England","Switzerland","3","1","Friendly","London","England","FALSE"
"1962-05-09","Netherlands","Northern Ireland","4","0","Friendly","Rotterdam","Netherlands","FALSE"
"1962-05-09","Togo","Guinea","2","1","Friendly","Lomé","Togo","FALSE"
"1962-05-12","Brazil","Wales","3","1","Friendly","Rio de Janeiro","Brazil","FALSE"
"1962-05-13","Belgium","Italy","1","3","Friendly","Brussels","Belgium","FALSE"
"1962-05-16","Brazil","Wales","3","1","Friendly","São Paulo","Brazil","FALSE"
"1962-05-16","Norway","Netherlands","2","1","Friendly","Oslo","Norway","FALSE"
"1962-05-16","Turkey","Israel","1","0","Friendly","Istanbul","Turkey","FALSE"
"1962-05-16","Yugoslavia","German DR","3","1","Friendly","Belgrade","Yugoslavia","FALSE"
"1962-05-17","Portugal","Belgium","1","2","Friendly","Lisbon","Portugal","FALSE"
"1962-05-19","Jamaica","Haiti","3","4","Friendly","Kingston","Jamaica","FALSE"
"1962-05-20","Peru","England","0","4","Friendly","Lima","Peru","FALSE"
"1962-05-21","Jamaica","Haiti","1","3","Friendly","Kingston","Jamaica","FALSE"
"1962-05-22","Mexico","Wales","2","1","Friendly","Mexico City","Mexico","FALSE"
"1962-05-23","German DR","Denmark","4","1","Friendly","Leipzig","German DR","FALSE"
"1962-05-23","Jamaica","Haiti","2","5","Friendly","Kingston","Jamaica","FALSE"
"1962-05-23","Poland","Belgium","2","0","Friendly","Warsaw","Poland","FALSE"
"1962-05-30","Argentina","Bulgaria","1","0","FIFA World Cup","Rancagua","Chile","TRUE"
"1962-05-30","Brazil","Mexico","2","0","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-05-30","Chile","Switzerland","3","1","FIFA World Cup","Santiago","Chile","FALSE"
"1962-05-30","Colombia","Uruguay","1","2","FIFA World Cup","Arica","Chile","TRUE"
"1962-05-31","Czechoslovakia","Spain","1","0","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-05-31","England","Hungary","1","2","FIFA World Cup","Rancagua","Chile","TRUE"
"1962-05-31","Germany","Italy","0","0","FIFA World Cup","Santiago","Chile","TRUE"
"1962-05-31","Russia","Yugoslavia","2","0","FIFA World Cup","Arica","Chile","TRUE"
"1962-06-02","Argentina","England","1","3","FIFA World Cup","Rancagua","Chile","TRUE"
"1962-06-02","Brazil","Czechoslovakia","0","0","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-06-02","Chile","Italy","2","0","FIFA World Cup","Santiago","Chile","FALSE"
"1962-06-02","New Zealand","New Caledonia","4","1","Friendly","Christchurch","New Zealand","FALSE"
"1962-06-02","Uruguay","Yugoslavia","1","3","FIFA World Cup","Arica","Chile","TRUE"
"1962-06-03","Bulgaria","Hungary","1","6","FIFA World Cup","Rancagua","Chile","TRUE"
"1962-06-03","Colombia","Russia","4","4","FIFA World Cup","Arica","Chile","TRUE"
"1962-06-03","Germany","Switzerland","2","1","FIFA World Cup","Santiago","Chile","TRUE"
"1962-06-03","Mexico","Spain","0","1","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-06-03","Tunisia","Libya","2","2","Friendly","Tunis","Tunisia","FALSE"
"1962-06-04","New Zealand","New Caledonia","4","2","Friendly","Wellington","New Zealand","FALSE"
"1962-06-06","Argentina","Hungary","0","0","FIFA World Cup","Rancagua","Chile","TRUE"
"1962-06-06","Brazil","Spain","2","1","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-06-06","Chile","Germany","0","2","FIFA World Cup","Santiago","Chile","FALSE"
"1962-06-06","Russia","Uruguay","2","1","FIFA World Cup","Arica","Chile","TRUE"
"1962-06-07","Bulgaria","England","0","0","FIFA World Cup","Rancagua","Chile","TRUE"
"1962-06-07","Colombia","Yugoslavia","0","5","FIFA World Cup","Arica","Chile","TRUE"
"1962-06-07","Czechoslovakia","Mexico","1","3","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-06-07","Italy","Switzerland","3","0","FIFA World Cup","Santiago","Chile","TRUE"
"1962-06-09","Singapore","Hong Kong","2","6","Friendly","Kallang","Singapore","FALSE"
"1962-06-10","Brazil","England","3","1","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-06-10","Chile","Russia","2","1","FIFA World Cup","Arica","Chile","FALSE"
"1962-06-10","Czechoslovakia","Hungary","1","0","FIFA World Cup","Rancagua","Chile","TRUE"
"1962-06-10","Germany","Yugoslavia","0","1","FIFA World Cup","Santiago","Chile","TRUE"
"1962-06-11","Denmark","Norway","6","1","Nordic Championship","Copenhagen","Denmark","FALSE"
"1962-06-13","Chile","Brazil","2","4","FIFA World Cup","Santiago","Chile","FALSE"
"1962-06-13","Czechoslovakia","Yugoslavia","3","1","FIFA World Cup","Viña del Mar","Chile","TRUE"
"1962-06-16","Chile","Yugoslavia","1","0","FIFA World Cup","Santiago","Chile","FALSE"
"1962-06-17","Brazil","Czechoslovakia","3","1","FIFA World Cup","Santiago","Chile","TRUE"
"1962-06-19","Finland","Sweden","0","3","Nordic Championship","Helsinki","Finland","FALSE"
"1962-06-21","Norway","Sweden","0","2","UEFA Euro qualification","Oslo","Norway","FALSE"
"1962-06-24","Austria","Hungary","1","2","Friendly","Vienna","Austria","FALSE"
"1962-06-28","Denmark","Malta","6","1","UEFA Euro qualification","Copenhagen","Denmark","FALSE"
"1962-07-03","Norway","Malta","5","0","Friendly","Trondheim","Norway","FALSE"
"1962-07-06","Kenya","Zanzibar","5","0","Friendly","Mombasa","Kenya","FALSE"
"1962-07-07","Jamaica","Curaçao","4","4","Friendly","Kingston","Jamaica","FALSE"
"1962-07-09","Iceland","Norway","1","3","Friendly","Reykjavík","Iceland","FALSE"
"1962-07-09","Jamaica","Curaçao","2","1","Friendly","Kingston","Jamaica","FALSE"
"1962-07-11","Jamaica","Curaçao","1","2","Friendly","Kingston","Jamaica","FALSE"
"1962-07-12","Singapore","Indonesia","1","2","Friendly","Kallang","Singapore","FALSE"
"1962-07-14","Gabon","Congo","3","1","Friendly","Libreville","Gabon","FALSE"
"1962-07-14","Vietnam Republic","Taiwan","1","1","Friendly","Saigon","Vietnam Republic","FALSE"
"1962-07-25","Thailand","Taiwan","4","0","Friendly","Bangkok","Thailand","FALSE"
"1962-07-27","Singapore","Taiwan","2","2","Friendly","Kallang","Singapore","FALSE"
"1962-07-28","Kenya","Tanzania","4","3","Friendly","Nairobi","Kenya","FALSE"
"1962-08-10","Bolivia","Paraguay","3","1","Copa Paz del Chaco","Cochabamba","Bolivia","FALSE"
"1962-08-12","Bolivia","Paraguay","3","2","Copa Paz del Chaco","La Paz","Bolivia","FALSE"
"1962-08-12","Republic of Ireland","Iceland","4","2","UEFA Euro qualification","Dublin","Republic of Ireland","FALSE"
"1962-08-15","Argentina","Uruguay","3","1","Copa Lipton","Buenos Aires","Argentina","FALSE"
"1962-08-20","Gabon","Cameroon","1","1","Friendly","Libreville","Gabon","FALSE"
"1962-08-26","Norway","Finland","2","1","Nordic Championship","Bergen","Norway","FALSE"
"1962-08-31","Suriname","Guadeloupe","3","1","Friendly","Paramaribo","Suriname","FALSE"
"1962-09-01","Uganda","Kenya","3","1","Friendly","Kampala","Uganda","FALSE"
"1962-09-02","Iceland","Republic of Ireland","1","1","UEFA Euro qualification","Reykjavík","Iceland","FALSE"
"1962-09-02","Poland","Hungary","0","2","Friendly","Poznań","Poland","FALSE"
"1962-09-05","Netherlands","Curaçao","8","0","Friendly","Amsterdam","Netherlands","FALSE"
"1962-09-08","Malaysia","Japan","2","2","Merdeka Tournament","Kuala Lumpur","Malaya","FALSE"
"1962-09-09","Myanmar","Pakistan","0","1","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-11","Denmark","Curaçao","3","1","Friendly","Odense","Denmark","FALSE"
"1962-09-11","Indonesia","Singapore","2","0","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-12","Indonesia","Philippines","9","0","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-12","Japan","Pakistan","1","1","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-13","Malaysia","Myanmar","3","2","Merdeka Tournament","Kuala Lumpur","Malaya","FALSE"
"1962-09-13","Philippines","Singapore","0","5","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-14","Indonesia","Vietnam Republic","2","1","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-15","Myanmar","Japan","3","1","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-16","Austria","Czechoslovakia","0","6","Friendly","Vienna","Austria","FALSE"
"1962-09-16","Congo","Gabon","3","1","Friendly","Brazzaville","Congo","FALSE"
"1962-09-16","Finland","Denmark","1","6","Nordic Championship","Helsinki","Finland","FALSE"
"1962-09-16","German DR","Yugoslavia","2","2","Friendly","Leipzig","German DR","FALSE"
"1962-09-16","Malaysia","Pakistan","0","0","Merdeka Tournament","Kuala Lumpur","Malaya","FALSE"
"1962-09-16","Norway","Sweden","2","1","Nordic Championship","Oslo","Norway","FALSE"
"1962-09-16","Philippines","Vietnam Republic","0","6","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-16","Trinidad and Tobago","Suriname","1","1","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1962-09-17","Singapore","Vietnam Republic","2","2","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-18","Trinidad and Tobago","Suriname","1","0","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1962-09-19","Indonesia","Pakistan","2","1","Merdeka Tournament","Kuala Lumpur","Malaya","TRUE"
"1962-09-19","Yugoslavia","Ethiopia","5","2","Friendly","Belgrade","Yugoslavia","FALSE"
"1962-09-20","Trinidad and Tobago","Suriname","1","1","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1962-09-21","Singapore","Japan","2","1","Friendly","Kallang","Singapore","FALSE"
"1962-09-22","Trinidad and Tobago","Suriname","1","1","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"1962-09-26","Denmark","Netherlands","4","1","Friendly","Copenhagen","Denmark","FALSE"
"1962-09-29","Ghana","Kenya","6","3","Friendly","Kampala","Uganda","TRUE"
"1962-09-30","Bulgaria","Poland","2","1","Friendly","Sofia","Bulgaria","FALSE"
"1962-09-30","Romania","Morocco","4","0","Friendly","Bucharest","Romania","FALSE"
"1962-09-30","Yugoslavia","Germany","2","3","Friendly","Zagreb","Yugoslavia","FALSE"
"1962-10-03","England","France","1","1","UEFA Euro qualification","Sheffield","England","FALSE"
"1962-10-10","Poland","Northern Ireland","0","2","UEFA Euro qualification","Chorzów","Poland","FALSE"
"1962-10-10","Turkey","Ethiopia","3","0","Friendly","Ankara","Turkey","FALSE"
"1962-10-10","Uganda","Ghana","1","4","Friendly","Kampala","Uganda","FALSE"
"1962-10-11","Poland","Morocco","1","1","Friendly","Warsaw","Poland","FALSE"
"1962-10-12","Kenya","Ghana","0","4","Friendly","Nairobi","Kenya","FALSE"
"1962-10-12","South Korea","Indonesia","2","0","Friendly","Seoul","South Korea","FALSE"
"1962-10-13","Suriname","Guadeloupe","3","3","Friendly","Paramaribo","Suriname","FALSE"
"1962-10-14","Belgium","Netherlands","2","0","Friendly","Antwerp","Belgium","FALSE"
"1962-10-14","German DR","Romania","3","2","Friendly","Dresden","German DR","FALSE"
"1962-10-14","Hungary","Yugoslavia","0","1","Friendly","Budapest","Hungary","FALSE"
"1962-10-14","South Korea","Indonesia","2","0","Friendly","Seoul","South Korea","FALSE"
"1962-10-15","Malawi","Ghana","0","12","Friendly","Blantyre","Nyasaland","FALSE"
"1962-10-15","Suriname","French Guiana","4","2","Friendly","Paramaribo","Suriname","FALSE"
"1962-10-17","Israel","Austria","1","1","Friendly","Ramat-Gan","Israel","FALSE"
"1962-10-18","Greece","Ethiopia","3","2","Friendly","Athens","Greece","FALSE"
"1962-10-18","Tanzania","Ghana","2","6","Friendly","Dar es Salaam","Tanganyika","FALSE"
"1962-10-20","Northern Ireland","England","1","3","British Home Championship","Belfast","Northern Ireland","FALSE"
"1962-10-20","Wales","Scotland","2","3","British Home Championship","Cardiff","Wales","FALSE"
"1962-10-24","Germany","France","2","2","Friendly","Stuttgart","Germany","FALSE"
"1962-10-25","Vietnam Republic","Indonesia","4","0","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1962-10-27","Malaysia","Thailand","4","2","Vietnam Independence Cup","Saigon","Vietnam Republic","TRUE"
"1962-10-28","Czechoslovakia","Poland","2","1","Friendly","Bratislava","Czechoslovakia","FALSE"
"1962-10-28","Hungary","Austria","2","0","Friendly","Budapest","Hungary","FALSE"
"1962-10-28","Indonesia","Malaysia","2","1","Vietnam Independence Cup","Saigon","Vietnam Republic","TRUE"
"1962-10-28","Sweden","Denmark","4","2","Nordic Championship","Solna","Sweden","FALSE"
"1962-10-28","Vietnam Republic","Thailand","0","1","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1962-10-30","Indonesia","Thailand","7","0","Vietnam Independence Cup","Saigon","Vietnam Republic","TRUE"
"1962-10-30","Vietnam Republic","Malaysia","2","0","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1962-10-31","Vietnam Republic","Indonesia","2","0","Vietnam Independence Cup","Saigon","Vietnam Republic","FALSE"
"1962-11-01","Spain","Romania","6","0","UEFA Euro qualification","Madrid","Spain","FALSE"
"1962-11-04","Sweden","Norway","1","1","UEFA Euro qualification","Malmö","Sweden","FALSE"
"1962-11-04","Tanzania","Uganda","3","1","Friendly","Dar es Salaam","Tanzania","FALSE"
"1962-11-04","Yugoslavia","Belgium","3","2","UEFA Euro qualification","Belgrade","Yugoslavia","FALSE"
"1962-11-05","Kenya","Uganda","4","1","Friendly","Nairobi","Kenya","FALSE"
"1962-11-07","Bulgaria","Portugal","3","1","UEFA Euro qualification","Sofia","Bulgaria","FALSE"
"1962-11-07","Chile","Argentina","1","1","Copa Carlos Dittborn","Santiago","Chile","FALSE"
"1962-11-07","Hungary","Wales","3","1","UEFA Euro qualification","Budapest","Hungary","FALSE"
"1962-11-07","Scotland","Northern Ireland","5","1","British Home Championship","Glasgow","Scotland","FALSE"
"1962-11-10","Nigeria","Ghana","0","0","Friendly","Lagos","Nigeria","FALSE"
"1962-11-11","Austria","Italy","1","2","Friendly","Vienna","Austria","FALSE"
"1962-11-11","France","Hungary","2","3","Friendly","Colombes","France","FALSE"
"1962-11-11","Guadeloupe","Martinique","3","1","Friendly","San Juan","Puerto Rico","TRUE"
"1962-11-11","Netherlands","Switzerland","3","1","UEFA Euro qualification","Amsterdam","Netherlands","FALSE"
"1962-11-16","Thailand","Sweden","1","2","Friendly","Bangkok","Thailand","FALSE"
"1962-11-20","Puerto Rico","Martinique","1","6","Friendly","San Juan","Puerto Rico","FALSE"
"1962-11-21","Argentina","Chile","1","0","Copa Carlos Dittborn","Buenos Aires","Argentina","FALSE"
"1962-11-21","England","Wales","4","0","British Home Championship","London","England","FALSE"
"1962-11-21","German DR","Czechoslovakia","2","1","UEFA Euro qualification","Berlin","German DR","FALSE"
"1962-11-22","Malaysia","Sweden","0","1","Friendly","Kuala Lumpur","Malaya","FALSE"
"1962-11-24","Grenada","Saint Vincent and the Grenadines","2","1","Windward Islands Tournament","St. George's","Grenada","FALSE"
"1962-11-24","Puerto Rico","Guadeloupe","0","3","Friendly","San Juan","Puerto Rico","FALSE"
"1962-11-25","Bulgaria","Austria","1","1","Friendly","Sofia","Bulgaria","FALSE"
"1962-11-25","Israel","Turkey","0","2","Friendly","Ramat-Gan","Israel","FALSE"
"1962-11-25","Romania","Spain","3","1","UEFA Euro qualification","Bucharest","Romania","FALSE"
"1962-11-27","Indonesia","Sweden","0","3","Friendly","Jakarta","Indonesia","FALSE"
"1962-11-28","Northern Ireland","Poland","2","0","UEFA Euro qualification","Belfast","Northern Ireland","FALSE"
"1962-11-30","Senegal","Ivory Coast","1","1","Friendly","Dakar","Senegal","FALSE"
"1962-12-02","Belgium","Spain","1","1","Friendly","Brussels","Belgium","FALSE"
"1962-12-02","Italy","Turkey","6","0","UEFA Euro qualification","Bologna","Italy","FALSE"
"1962-12-08","Malta","Denmark","1","3","UEFA Euro qualification","Gżira","Malta","FALSE"
"1962-12-08","Nigeria","Cameroon","3","1","Friendly","Lagos","Nigeria","FALSE"
"1962-12-08","Tanzania","Malawi","6","2","Friendly","Dar es Salaam","Tanganyika","FALSE"
"1962-12-09","Mali","German DR","1","2","Friendly","Bamako","Mali","FALSE"
"1962-12-12","Turkey","Denmark","1","1","Friendly","Istanbul","Turkey","FALSE"
"1962-12-15","Tanzania","Zanzibar","6","0","Friendly","Dar es Salaam","Tanzania","FALSE"
"1962-12-16","Ethiopia","Turkey","0","0","Friendly","Addis Ababa","Ethiopia","FALSE"
